5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.7370208787690848	1	96	95
0	P	0	P	1	1;2;9;13;18;39;47	0.38819030486627987	0.5551952148716013	1037	317
0	P	0	P	2	3;7	0.37578173443291946	0.6814735234760794	317	111
0	P	0	P	3	10	0.21001523945769995	0.6107586302003054	160	38
0	P	0	P	4	12;21;26;36;42	0.2636442538070894	0.4332878184039568	860	178
0	P	0	P	5	20	0.0	0.04716928156989335	209	0
0	P	0	P	6	29	0.0	0.05263084223860741	187	0
0	P	0	P	7	33	0.0	0.051281369987653216	192	0
0	P	0	P	8	37	0.0	0.052355295784741844	188	0
0	P	0	P	9	38	0.0	0.049999368698825125	197	0
0	P	0	P	10	41	0.0	0.05050439981351178	195	0
0	P	0	P	11	61	0.0	0.0495043378213925	199	0
0	P	0	P	12	32;48;49;53	0.0	0.011947422754907044	834	0
0	P	0	P	13	15;23;43;50;54;55	0.0	0.008163262581720687	1222	0
0	P	0	P	14	14;25;30;51	0.0	0.011834311219926672	842	0
0	P	0	P	15	4;5;8;52	0.0	0.012610330427328408	790	0
0	P	0	P	16	17	0.0	0.05101973727906271	193	0
0	P	0	P	17	27;28	0.0	0.02375290179403474	418	0
0	P	0	P	18	19;24	0.0	0.024752399043270833	401	0
0	P	0	P	19	6;11	0.0	0.023696615615599777	419	0
1	M1	1	M1	0	0	0.7859780584397225	1	95	103
1	M1	1	M1	1	1;2;9;13;18;39;47	0.0	0.006949268646297663	1436	0
1	M1	1	M1	2	3;7	0.0	0.027624203406421063	359	0
1	M1	1	M1	3	10	0.0	0.049999368698825125	197	0
1	M1	1	M1	4	12;21;26;36;42	0.0	0.010121452294958519	985	0
1	M1	1	M1	5	20	0.05124488588692937	0.32564862808324724	183	15
1	M1	1	M1	6	29	0.0	0.04405243218583885	224	0
1	M1	1	M1	7	33	0.0	0.045871072557456025	215	0
1	M1	1	M1	8	37	0.0	0.05586504016981719	176	0
1	M1	1	M1	9	38	0.0	0.0497506218866604	198	0
1	M1	1	M1	10	41	0.0	0.04424735059327507	223	0
1	M1	1	M1	11	61	0.0	0.051812768732640443	190	0
1	M1	1	M1	12	32;48;49;53	0.0	0.01230011367368046	810	0
1	M1	1	M1	13	15;23;43;50;54;55	0.0	0.008726000162468994	1143	0
1	M1	1	M1	14	14;25;30;51	0.0	0.01349526433096283	738	0
1	M1	1	M1	15	4;5;8;52	0.0	0.011695898414337833	852	0
1	M1	1	M1	16	17	0.0	0.04694783450622614	210	0
1	M1	1	M1	17	27;28	0.0	0.023980746061334785	414	0
1	M1	1	M1	18	19;24	0.0	0.025062577531555663	396	0
1	M1	1	M1	19	6;11	0.8238977465138358	1	196	198
2	M2	2	M2	0	0	0.800955770301297	1	94	105
2	M2	2	M2	1	1;2;9;13;18;39;47	0.0	0.007137756922897406	1398	0
2	M2	2	M2	2	3;7	0.8287534584112511	1	209	211
2	M2	2	M2	3	10	0.0	0.04716928156989335	209	0
2	M2	2	M2	4	12;21;26;36;42	0.0	0.009689917922633191	1029	0
2	M2	2	M2	5	20	0.0	0.046295795522400304	213	0
2	M2	2	M2	6	29	0.14089533745366736	0.5190597402425982	155	27
2	M2	2	M2	7	33	0.054324298818421865	0.3235966386481721	192	16
2	M2	2	M2	8	37	0.0	0.049260480109571674	200	0
2	M2	2	M2	9	38	0.0	0.0497506218866604	198	0
2	M2	2	M2	10	41	0.0	0.04716928156989335	209	0
2	M2	2	M2	11	61	0.0	0.05025061538281591	196	0
2	M2	2	M2	12	32;48;49;53	0.0	0.012953356980223795	769	0
2	M2	2	M2	13	15;23;43;50;54;55	0.0	0.008230449882633445	1212	0
2	M2	2	M2	14	14;25;30;51	0.0	0.013037798537896581	764	0
2	M2	2	M2	15	4;5;8;52	0.0	0.012376228121834254	805	0
2	M2	2	M2	16	17	0.0	0.05952274235856317	165	0
2	M2	2	M2	17	27;28	0.0	0.027932851308782734	355	0
2	M2	2	M2	18	19;24	0.7859916745186798	1	189	179
2	M2	2	M2	19	6;11	0.0	0.02409631524758569	412	0
