5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.5627481057415692	1	107	73
0	P	0	P	1	1	0.0	0.045661620043138715	216	0
0	P	0	P	2	17;18	0.0	0.027026927780265286	367	0
0	P	0	P	3	23;24	0.0	0.02456995004121462	404	0
0	P	0	P	4	38	0.0	0.05101973727906271	193	0
0	P	0	P	5	46	0.0	0.04716928156989335	209	0
0	P	0	P	6	36	0.0	0.04716928156989335	209	0
0	P	0	P	7	42	0.0	0.04784633698471555	206	0
0	P	0	P	8	44	0.0	0.05050439981351178	195	0
0	P	0	P	9	47	0.0	0.051812768732640443	190	0
0	P	0	P	10	26	0.0	0.0497506218866604	198	0
0	P	0	P	11	28;32;40	0.0	0.01672238456716342	595	0
0	P	0	P	12	29;35	0.0	0.025575363495744685	388	0
0	P	0	P	13	7;8;14;31	0.0	0.01265821768118888	787	0
0	P	0	P	14	6;9;10;13;15	0.0	0.009615380161841403	1037	0
0	P	0	P	15	4;25	0.0	0.026315697870885304	377	0
0	P	0	P	16	11;12;16	0.0	0.016366590119055516	608	0
1	M1	1	M1	0	0	0.770185976090515	1	98	102
1	M1	1	M1	1	1	0.0	0.04901901307130063	201	0
1	M1	1	M1	2	17;18	0.03134687433666722	0.17969363126463664	379	17
1	M1	1	M1	3	23;24	0.0	0.02330995968532049	426	0
1	M1	1	M1	4	38	0.0	0.05319072880421345	185	0
1	M1	1	M1	5	46	0.0	0.04784633698471555	206	0
1	M1	1	M1	6	36	0.0	0.04405243218583885	224	0
1	M1	1	M1	7	42	0.0	0.04444400155675023	222	0
1	M1	1	M1	8	44	0.0	0.0497506218866604	198	0
1	M1	1	M1	9	47	0.0	0.05050439981351178	195	0
1	M1	1	M1	10	26	0.0	0.0495043378213925	199	0
1	M1	1	M1	11	28;32;40	0.0	0.017182105133765245	579	0
1	M1	1	M1	12	29;35	0.0	0.023255750772334327	427	0
1	M1	1	M1	13	7;8;14;31	0.0	0.012820502257187252	777	0
1	M1	1	M1	14	6;9;10;13;15	0.0	0.009881418091116662	1009	0
1	M1	1	M1	15	4;25	0.0	0.02433082787288536	408	0
1	M1	1	M1	16	11;12;16	0.0	0.017301012079189663	575	0
2	M2	2	M2	0	0	1.0134010670972915	1	80	135
2	M2	2	M2	1	1	0.0	0.06249876388160941	157	0
2	M2	2	M2	2	17;18	0.0	0.024271772816312768	409	0
2	M2	2	M2	3	23;24	0.40419651775549686	0.7282686082467156	280	108
2	M2	2	M2	4	38	0.0	0.048308609540179806	204	0
2	M2	2	M2	5	46	0.0	0.05464398388474083	180	0
2	M2	2	M2	6	36	0.0	0.0497506218866604	198	0
2	M2	2	M2	7	42	0.0	0.046511120090990454	212	0
2	M2	2	M2	8	44	0.0	0.0467284569718802	211	0
2	M2	2	M2	9	47	0.0	0.051281369987653216	192	0
2	M2	2	M2	10	26	0.0	0.05076076063477424	194	0
2	M2	2	M2	11	28;32;40	0.0	0.015872995813130897	627	0
2	M2	2	M2	12	29;35	0.0	0.022026378049707574	451	0
2	M2	2	M2	13	7;8;14;31	0.0	0.01254704154175912	794	0
2	M2	2	M2	14	6;9;10;13;15	0.0	0.009596924554793693	1039	0
2	M2	2	M2	15	4;25	0.0	0.02590664836124829	383	0
2	M2	2	M2	16	11;12;16	0.7797492441666222	1	328	281
3	M3	3	M3	0	0	0.7107392262302321	1	113	102
3	M3	3	M3	1	1	0.0	0.054347014652876564	181	0
3	M3	3	M3	2	17;18	0.0	0.02375290179403474	418	0
3	M3	3	M3	3	23;24	0.0	0.02358483975451913	421	0
3	M3	3	M3	4	38	0.0	0.0497506218866604	198	0
3	M3	3	M3	5	46	0.0	0.04255280291654981	232	0
3	M3	3	M3	6	36	0.0	0.05714191343614225	172	0
3	M3	3	M3	7	42	0.0	0.048308609540179806	204	0
3	M3	3	M3	8	44	0.0	0.048308609540179806	204	0
3	M3	3	M3	9	47	0.0	0.04739282758612535	208	0
3	M3	3	M3	10	26	0.0	0.046295795522400304	213	0
3	M3	3	M3	11	28;32;40	0.0	0.016474442149535126	604	0
3	M3	3	M3	12	29;35	0.0	0.025380628494420736	391	0
3	M3	3	M3	13	7;8;14;31	0.0	0.012594448424386007	791	0
3	M3	3	M3	14	6;9;10;13;15	0.0	0.010277486852809516	970	0
3	M3	3	M3	15	4;25	0.872923903911818	1	184	205
3	M3	3	M3	16	11;12;16	0.0	0.015698567722026206	634	0
4	M4	4	M4	0	0	0.6417826300853204	1	119	93
4	M4	4	M4	1	1	0.0	0.048308609540179806	204	0
4	M4	4	M4	2	17;18	0.0	0.02597393790005811	382	0
4	M4	4	M4	3	23;24	0.0	0.024691282384448232	402	0
4	M4	4	M4	4	38	0.0	0.05263084223860741	187	0
4	M4	4	M4	5	46	0.0	0.05101973727906271	193	0
4	M4	4	M4	6	36	0.0	0.046511120090990454	212	0
4	M4	4	M4	7	42	0.0	0.051812768732640443	190	0
4	M4	4	M4	8	44	0.0	0.05076076063477424	194	0
4	M4	4	M4	9	47	0.0	0.0495043378213925	199	0
4	M4	4	M4	10	26	0.8774650111867963	1	96	122
4	M4	4	M4	11	28;32;40	0.0	0.01672238456716342	595	0
4	M4	4	M4	12	29;35	0.0	0.024390171000315194	407	0
4	M4	4	M4	13	7;8;14;31	0.0	0.012285002991825365	811	0
4	M4	4	M4	14	6;9;10;13;15	0.0	0.009930481687649522	1004	0
4	M4	4	M4	15	4;25	0.0	0.02583970656846467	384	0
4	M4	4	M4	16	11;12;16	0.7903073498234613	1	307	271
5	M5	5	M5	0	0	0.6944199379860732	1	90	83
5	M5	5	M5	1	1	0.0	0.05617887866396899	175	0
5	M5	5	M5	2	17;18	0.0	0.026041577901622766	381	0
5	M5	5	M5	3	23;24	0.0	0.02320179340677333	428	0
5	M5	5	M5	4	38	0.4459237983459977	0.9151676202252641	134	67
5	M5	5	M5	5	46	0.18410449292517655	0.5692891139056236	161	34
5	M5	5	M5	6	36	0.0	0.04807636206962323	205	0
5	M5	5	M5	7	42	0.0	0.05101973727906271	193	0
5	M5	5	M5	8	44	0.0	0.0497506218866604	198	0
