8 #anatomical sites
9 #samples
15 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	73	0	0
0	P_0	0	P	1	37_42_46_70_71	0	0
0	P_0	0	P	2	68	0	0
0	P_0	0	P	3	25_28_35_38_39_44_45_48_54_56_65	0	0
0	P_0	0	P	4	33_40_50_51_58_60_62_63_64	0.0818387	0.122274
0	P_0	0	P	5	59	0	0
0	P_0	0	P	6	52	0	0
0	P_0	0	P	7	22_31_34_41_49	0.470451	0.579154
0	P_0	0	P	8	43	0	0
0	P_0	0	P	9	6_7_9_12_16_26	0	0
0	P_0	0	P	10	21	0	0
0	P_0	0	P	11	20	0	0
0	P_0	0	P	12	1_2_4_8_10_11_13_19	0.771919	0.866846
0	P_0	0	P	13	3_5_14_15_17_18	0	0
0	P_0	0	P	14	0	0.732377	1
1	P_1	0	P	0	73	0	0
1	P_1	0	P	1	37_42_46_70_71	0	0
1	P_1	0	P	2	68	0	0
1	P_1	0	P	3	25_28_35_38_39_44_45_48_54_56_65	0	0
1	P_1	0	P	4	33_40_50_51_58_60_62_63_64	0	0
1	P_1	0	P	5	59	0	0
1	P_1	0	P	6	52	0	0
1	P_1	0	P	7	22_31_34_41_49	0.642213	0.761377
1	P_1	0	P	8	43	0	0
1	P_1	0	P	9	6_7_9_12_16_26	0	0
1	P_1	0	P	10	21	0	0
1	P_1	0	P	11	20	0	0
1	P_1	0	P	12	1_2_4_8_10_11_13_19	0.645434	0.738378
1	P_1	0	P	13	3_5_14_15_17_18	0	0
1	P_1	0	P	14	0	0.643516	0.933423
2	M1_0	1	M1	0	73	0	0
2	M1_0	1	M1	1	37_42_46_70_71	0	0
2	M1_0	1	M1	2	68	0	0
2	M1_0	1	M1	3	25_28_35_38_39_44_45_48_54_56_65	0	0
2	M1_0	1	M1	4	33_40_50_51_58_60_62_63_64	0	0
2	M1_0	1	M1	5	59	0	0
2	M1_0	1	M1	6	52	0	0
2	M1_0	1	M1	7	22_31_34_41_49	0	0
2	M1_0	1	M1	8	43	0	0
2	M1_0	1	M1	9	6_7_9_12_16_26	0	0
2	M1_0	1	M1	10	21	0	0
2	M1_0	1	M1	11	20	0.0779865	0.21824
2	M1_0	1	M1	12	1_2_4_8_10_11_13_19	0	0
2	M1_0	1	M1	13	3_5_14_15_17_18	0.673528	0.782801
2	M1_0	1	M1	14	0	0.582828	0.854419
3	M2_0	2	M2	0	73	0	0
3	M2_0	2	M2	1	37_42_46_70_71	0	0
3	M2_0	2	M2	2	68	0	0
3	M2_0	2	M2	3	25_28_35_38_39_44_45_48_54_56_65	0	0
3	M2_0	2	M2	4	33_40_50_51_58_60_62_63_64	0	0
3	M2_0	2	M2	5	59	0	0
3	M2_0	2	M2	6	52	0	0
3	M2_0	2	M2	7	22_31_34_41_49	0	0
3	M2_0	2	M2	8	43	0	0
3	M2_0	2	M2	9	6_7_9_12_16_26	0.651906	0.759614
3	M2_0	2	M2	10	21	0	0
3	M2_0	2	M2	11	20	0	0
3	M2_0	2	M2	12	1_2_4_8_10_11_13_19	0	0
3	M2_0	2	M2	13	3_5_14_15_17_18	0	0
3	M2_0	2	M2	14	0	0.736418	1
4	M3_0	3	M3	0	73	0	0
4	M3_0	3	M3	1	37_42_46_70_71	0	0
