8 #anatomical sites
9 #samples
25 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	358_375_380_387_390_395_397_401_406_411_418_430_437_447_457_467_481_494_499_537_546_562_569_571_576_598_609_618_644_652_657_665_674_677_678_680_681_682_685_688_690_694	0	0
0	P_0	0	P	1	10_14_18_20_23_26_30_35_38_40_43_49_58_64_69_78_83_89_92_95_102_114_117_121_125_129_132_138_142_146_151_154_161_167_174_177_181_191_194_199_203_215_216_224_227_231_234_238_246_258_261_276_286_327_334_341_349_356_366_373_382_384_392_396_399_414_421_434_441_464_470_488_498_513_523_536_553_558_568_570_575_580_583_588_590_594_597_604_608_617_622_625_631_640_651_656_660_663	0	0
0	P_0	0	P	2	574_578_579_585_586_591_600_602_611_612_627_634	0	0
0	P_0	0	P	3	7_8_12_15_21_27_31_41_46_50_53_56_71_75_79_90_98_103_106_109_115_130_135_143_147_148_152_155_158_162_165_168_179_182_184_187_192_195_197_200_204_207_209_212_218_221_229_233_236_241_253_257_271_280_299_318_365_377_388_391_409_415_442_444_455_465_485_487_489_492_500_504_509_516_517_518_524_526_538_540_547_554_563_567_572	0	0
0	P_0	0	P	4	300_310_328_335_342_357_360_367_378_385_386_400_410_416_422_428_435_445_456_466_471_476_482_490_514_545_566	0	0
0	P_0	0	P	5	561	0	0
0	P_0	0	P	6	361_368_374_379_383_389_393_394_403_405_417_423_429_436_446_477_506_519	0	0
0	P_0	0	P	7	495	0	0
0	P_0	0	P	8	25_29_34_37_39_57_63_66_68_72_77_82_86_87_91_94_97_101_108_111_113_116_120_128_134_137_140_141_144_149_153_156_159_163_166_169_172_175_180_185_188_208_210_213_222_223_226_230_237_254_285_292_309_319_326_348_355_372_381_398_402_407_412_419_420_431_438_440_448_449_453_458_459_463_468_483_484_486_491	0	0
0	P_0	0	P	9	4_6_9_11_16_19_24_28_32_42_44_47_51_54_59_61_70_73_76_81_84_99_104_107_110_112_118_122_126_131_139_170_183_189_196_201_205_225_228_240_243_245_249_252_263_270_291_296_304_305_306_315_316_323_338_339_363_370_376	0	0
0	P_0	0	P	10	311_343	0	0
0	P_0	0	P	11	332	0	0
0	P_0	0	P	12	294_302_313_320_330	0.0996357	0.159774
0	P_0	0	P	13	293_301_329	0.566043	0.718555
0	P_0	0	P	14	325	0	0
0	P_0	0	P	15	272_282_288	0.103567	0.18619
0	P_0	0	P	16	281	0.523983	0.782647
0	P_0	0	P	17	33_36_45_48_52_55_60_62_65_67_74_80_85_88_93_96_100_105_119_123_127_133_136_145_150_157_160_164_171_173_176_178_186_190_193_198_202_206_211_214_217_219_220_235_239_242_244_247_248_251_255_259_262_264_267	0.79089	0.827743
0	P_0	0	P	18	250	0	0
0	P_0	0	P	19	232	0.571588	0.833035
0	P_0	0	P	20	124	0	0
0	P_0	0	P	21	22	0	0
0	P_0	0	P	22	13_17	0.723811	0.909517
0	P_0	0	P	23	2_3_5	0.743382	0.900124
0	P_0	0	P	24	0_1	0.640943	0.824656
1	P_1	0	P	0	358_375_380_387_390_395_397_401_406_411_418_430_437_447_457_467_481_494_499_537_546_562_569_571_576_598_609_618_644_652_657_665_674_677_678_680_681_682_685_688_690_694	0	0
1	P_1	0	P	1	10_14_18_20_23_26_30_35_38_40_43_49_58_64_69_78_83_89_92_95_102_114_117_121_125_129_132_138_142_146_151_154_161_167_174_177_181_191_194_199_203_215_216_224_227_231_234_238_246_258_261_276_286_327_334_341_349_356_366_373_382_384_392_396_399_414_421_434_441_464_470_488_498_513_523_536_553_558_568_570_575_580_583_588_590_594_597_604_608_617_622_625_631_640_651_656_660_663	0	0
1	P_1	0	P	2	574_578_579_585_586_591_600_602_611_612_627_634	0	0
1	P_1	0	P	3	7_8_12_15_21_27_31_41_46_50_53_56_71_75_79_90_98_103_106_109_115_130_135_143_147_148_152_155_158_162_165_168_179_182_184_187_192_195_197_200_204_207_209_212_218_221_229_233_236_241_253_257_271_280_299_318_365_377_388_391_409_415_442_444_455_465_485_487_489_492_500_504_509_516_517_518_524_526_538_540_547_554_563_567_572	0	0
1	P_1	0	P	4	300_310_328_335_342_357_360_367_378_385_386_400_410_416_422_428_435_445_456_466_471_476_482_490_514_545_566	0	0
1	P_1	0	P	5	561	0	0
1	P_1	0	P	6	361_368_374_379_383_389_393_394_403_405_417_423_429_436_446_477_506_519	0	0
1	P_1	0	P	7	495	0	0
