9 #anatomical sites
10 #samples
23 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	374_380_390_395_400_402_405_420_439_456_462_465_472_480_496_551_568_581_594_607_624_629_631_633_634_636_637_642	0	0
0	P_0	0	P	1	141_166_197_201_206_207_211_232_238_251_261_277_281_289_309_315_328_347_354_356_371_375_381_388_391_396_403_410_416_428_440_445_454_460_470_477_486_493_494_505_506_518_534_548_564_577_578_589_600_618_630	0	0
0	P_0	0	P	2	379_389_394_399_409_415_419_438_444_455_488_508_522_537_567_579_580_593_606_615_623_628	0	0
0	P_0	0	P	3	386_393_401_408_418_437_443_449_461_471_479_487_495_507_520_521_538_552_595_609	0.72904	0.789844
0	P_0	0	P	4	569_582_608	0.186202	0.290538
0	P_0	0	P	5	223_230_237_249_259_265_275_284_288_290_300_302_306_310_313_318_320_322_330_333_337_340_349_358_368_377_383_392_412_414_423_447_452_458_468_483_490_500_509_512_513_523_526_527_539_540_557_574_584_596	0	0
0	P_0	0	P	6	260_267_272_285_294_297_298_308_317_319_321_324_327_332_338_342_345_352_355_357_360_362_365_378_384_385_398_404_407_427_431_436_453_459_476_491_501_504_517_528_532_542_546_558_562	0	0
0	P_0	0	P	7	514	0	0
0	P_0	0	P	8	9_11_12_17_21_25_29_32_34_42_45_48_50_53_60_62_66_68_71_76_79_83_87_89_94_97_100_110_113_120_122_126_127_130_132_134_143_151_164_178_186_192_200_214_222_236_248_258_279_283_287_292_295_299_304_305_312_325_329_336_339_343_348_351_361_364_367_373_376_382_397_406_411_417_421_422_425_426_433_434_435_441_464_474	0	0
0	P_0	0	P	9	448	0	0
0	P_0	0	P	10	430	0	0
0	P_0	0	P	11	413	0	0
0	P_0	0	P	12	266_276_280_291_293_296_301_303_307_311_314_316_323_326_331_334_335_341_344_346_350_353_359_363_366_369_370_372	0.763906	0.814866
0	P_0	0	P	13	18_23_27_31_33_36_38_41_44_46_51_54_56_58_64_72_78_81_85_88_90_92_96_102_104_105_109_112_114_117_125_128_135_137_140_152_163_173_176_185_196_202_204_208_209_212_213_217_218_226_234_235_240_241_242_246_254_255_256_263_270_286	0	0
0	P_0	0	P	14	215_219_228_231_243_250	0.727076	0.835189
0	P_0	0	P	15	5_6_8_13_15_22_26_30_35_40_43_57_61_63_69_74_77_80_84_91_95_98_99_101_103_107_116_119_123_124_139_146_150_156_168_177_191_198_199_203_205_210	0.775942	0.817707
0	P_0	0	P	16	144_157_180_182_188_193	0	0
0	P_0	0	P	17	190	0	0
