8 #anatomical sites
9 #samples
14 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	65_67	0	0
0	P_0	0	P	1	64	0	0
0	P_0	0	P	2	2_4_6_8_12_14_15_16_24_25_28_38_44_45_46_59	0	0
0	P_0	0	P	3	42_51_58	0	0
0	P_0	0	P	4	37_43_55_56_57	0	0
0	P_0	0	P	5	54	0	0
0	P_0	0	P	6	52	0	0
0	P_0	0	P	7	49	0	0
0	P_0	0	P	8	32_33	0	0
0	P_0	0	P	9	27	0.0369021	0.137708
0	P_0	0	P	10	26	0.228496	0.437556
0	P_0	0	P	11	3_7_10_11_18_19_21_22	0.548405	0.633937
0	P_0	0	P	12	1_5_9_13_17_20	0	0
0	P_0	0	P	13	0	0.712191	0.977821
1	P_1	0	P	0	65_67	0	0
1	P_1	0	P	1	64	0	0
1	P_1	0	P	2	2_4_6_8_12_14_15_16_24_25_28_38_44_45_46_59	0	0
1	P_1	0	P	3	42_51_58	0	0
1	P_1	0	P	4	37_43_55_56_57	0	0
1	P_1	0	P	5	54	0	0
1	P_1	0	P	6	52	0	0
1	P_1	0	P	7	49	0	0
1	P_1	0	P	8	32_33	0	0
1	P_1	0	P	9	27	0	0
1	P_1	0	P	10	26	0.339563	0.552709
1	P_1	0	P	11	3_7_10_11_18_19_21_22	0.535538	0.623265
1	P_1	0	P	12	1_5_9_13_17_20	0	0
1	P_1	0	P	13	0	0.688244	0.958664
2	M1_0	1	M1	0	65_67	0	0
2	M1_0	1	M1	1	64	0	0
2	M1_0	1	M1	2	2_4_6_8_12_14_15_16_24_25_28_38_44_45_46_59	0	0
2	M1_0	1	M1	3	42_51_58	0	0
2	M1_0	1	M1	4	37_43_55_56_57	0	0
2	M1_0	1	M1	5	54	0	0
2	M1_0	1	M1	6	52	0	0
2	M1_0	1	M1	7	49	0.328403	0.562285
2	M1_0	1	M1	8	32_33	0	0
2	M1_0	1	M1	9	27	0	0
2	M1_0	1	M1	10	26	0.689194	0.951213
2	M1_0	1	M1	11	3_7_10_11_18_19_21_22	0.766326	0.861472
2	M1_0	1	M1	12	1_5_9_13_17_20	0	0
2	M1_0	1	M1	13	0	0.664934	0.938952
3	M2_0	2	M2	0	65_67	0	0
3	M2_0	2	M2	1	64	0	0
3	M2_0	2	M2	2	2_4_6_8_12_14_15_16_24_25_28_38_44_45_46_59	0	0
3	M2_0	2	M2	3	42_51_58	0	0
3	M2_0	2	M2	4	37_43_55_56_57	0	0
3	M2_0	2	M2	5	54	0	0
3	M2_0	2	M2	6	52	0	0
3	M2_0	2	M2	7	49	0	0
3	M2_0	2	M2	8	32_33	0.0462842	0.119173
3	M2_0	2	M2	9	27	0	0
3	M2_0	2	M2	10	26	0	0
3	M2_0	2	M2	11	3_7_10_11_18_19_21_22	0	0
3	M2_0	2	M2	12	1_5_9_13_17_20	0.804133	0.914771
3	M2_0	2	M2	13	0	0.676886	0.937636
4	M3_0	3	M3	0	65_67	0	0
4	M3_0	3	M3	1	64	0	0
4	M3_0	3	M3	2	2_4_6_8_12_14_15_16_24_25_28_38_44_45_46_59	0.161779	0.202153
4	M3_0	3	M3	3	42_51_58	0	0
4	M3_0	3	M3	4	37_43_55_56_57	0	0
4	M3_0	3	M3	5	54	0	0
4	M3_0	3	M3	6	52	0	0
4	M3_0	3	M3	7	49	0	0
4	M3_0	3	M3	8	32_33	0	0
4	M3_0	3	M3	9	27	0	0
4	M3_0	3	M3	10	26	0.264388	0.501449
4	M3_0	3	M3	11	3_7_10_11_18_19_21_22	0.632894	0.726859
4	M3_0	3	M3	12	1_5_9_13_17_20	0	0
4	M3_0	3	M3	13	0	0.699501	0.963911
5	M4_0	4	M4	0	65_67	0.0853608	0.180874
5	M4_0	4	M4	1	64	0	0
5	M4_0	4	M4	2	2_4_6_8_12_14_15_16_24_25_28_38_44_45_46_59	0	0
5	M4_0	4	M4	3	42_51_58	0.716164	0.871906
5	M4_0	4	M4	4	37_43_55_56_57	0	0
5	M4_0	4	M4	5	54	0	0
5	M4_0	4	M4	6	52	0	0
5	M4_0	4	M4	7	49	0	0
5	M4_0	4	M4	8	32_33	0	0
5	M4_0	4	M4	9	27	0	0
