9 #anatomical sites
10 #samples
13 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	45_51	0	0
0	P_0	0	P	1	49	0	0
0	P_0	0	P	2	29_35_38_41_43	0	0
0	P_0	0	P	3	36_42	0	0
0	P_0	0	P	4	28_32_40	0	0
0	P_0	0	P	5	7_8_14_31	0	0
0	P_0	0	P	6	26_30	0	0
0	P_0	0	P	7	4_25	0	0
0	P_0	0	P	8	11_12_16	0	0
0	P_0	0	P	9	6_9_10_13_15	0	0
0	P_0	0	P	10	3	0	0
0	P_0	0	P	11	1	0	0
0	P_0	0	P	12	0	0.496069	0.764456
1	P_1	0	P	0	45_51	0	0
1	P_1	0	P	1	49	0	0
1	P_1	0	P	2	29_35_38_41_43	0	0
1	P_1	0	P	3	36_42	0	0
1	P_1	0	P	4	28_32_40	0	0
1	P_1	0	P	5	7_8_14_31	0	0
1	P_1	0	P	6	26_30	0	0
1	P_1	0	P	7	4_25	0	0
1	P_1	0	P	8	11_12_16	0	0
1	P_1	0	P	9	6_9_10_13_15	0	0
1	P_1	0	P	10	3	0.0630873	0.193501
1	P_1	0	P	11	1	0.096256	0.249896
1	P_1	0	P	12	0	0.580605	0.84489
2	M1_0	1	M1	0	45_51	0	0
2	M1_0	1	M1	1	49	0	0
2	M1_0	1	M1	2	29_35_38_41_43	0	0
2	M1_0	1	M1	3	36_42	0	0
2	M1_0	1	M1	4	28_32_40	0	0
2	M1_0	1	M1	5	7_8_14_31	0	0
2	M1_0	1	M1	6	26_30	0	0
2	M1_0	1	M1	7	4_25	0	0
2	M1_0	1	M1	8	11_12_16	0	0
2	M1_0	1	M1	9	6_9_10_13_15	0	0
2	M1_0	1	M1	10	3	0	0
2	M1_0	1	M1	11	1	0	0
2	M1_0	1	M1	12	0	0.66047	0.931393
3	M2_0	2	M2	0	45_51	0	0
3	M2_0	2	M2	1	49	0	0
3	M2_0	2	M2	2	29_35_38_41_43	0	0
3	M2_0	2	M2	3	36_42	0	0
3	M2_0	2	M2	4	28_32_40	0	0
3	M2_0	2	M2	5	7_8_14_31	0	0
3	M2_0	2	M2	6	26_30	0	0
3	M2_0	2	M2	7	4_25	0	0
3	M2_0	2	M2	8	11_12_16	0.758152	0.923691
3	M2_0	2	M2	9	6_9_10_13_15	0	0
3	M2_0	2	M2	10	3	0	0
3	M2_0	2	M2	11	1	0	0
3	M2_0	2	M2	12	0	0.659044	0.918766
4	M3_0	3	M3	0	45_51	0	0
4	M3_0	3	M3	1	49	0	0
4	M3_0	3	M3	2	29_35_38_41_43	0	0
4	M3_0	3	M3	3	36_42	0	0
4	M3_0	3	M3	4	28_32_40	0	0
4	M3_0	3	M3	5	7_8_14_31	0	0
4	M3_0	3	M3	6	26_30	0	0
4	M3_0	3	M3	7	4_25	0.747993	0.944239
4	M3_0	3	M3	8	11_12_16	0	0
4	M3_0	3	M3	9	6_9_10_13_15	0	0
4	M3_0	3	M3	10	3	0	0
4	M3_0	3	M3	11	1	0	0
4	M3_0	3	M3	12	0	0.608573	0.853408
5	M4_0	4	M4	0	45_51	0	0
5	M4_0	4	M4	1	49	0	0
5	M4_0	4	M4	2	29_35_38_41_43	0	0
5	M4_0	4	M4	3	36_42	0	0
5	M4_0	4	M4	4	28_32_40	0	0
5	M4_0	4	M4	5	7_8_14_31	0	0
5	M4_0	4	M4	6	26_30	0.606151	0.785418
5	M4_0	4	M4	7	4_25	0	0
5	M4_0	4	M4	8	11_12_16	0.690359	0.849632
5	M4_0	4	M4	9	6_9_10_13_15	0	0
5	M4_0	4	M4	10	3	0	0
5	M4_0	4	M4	11	1	0	0
5	M4_0	4	M4	12	0	0.742186	1
6	M5_0	5	M5	0	45_51	0	0
6	M5_0	5	M5	1	49	0	0
6	M5_0	5	M5	2	29_35_38_41_43	0.585624	0.70044
6	M5_0	5	M5	3	36_42	0	0
6	M5_0	5	M5	4	28_32_40	0	0
6	M5_0	5	M5	5	7_8_14_31	0	0
6	M5_0	5	M5	6	26_30	0	0
6	M5_0	5	M5	7	4_25	0	0
6	M5_0	5	M5	8	11_12_16	0	0
6	M5_0	5	M5	9	6_9_10_13_15	0	0
6	M5_0	5	M5	10	3	0	0
6	M5_0	5	M5	11	1	0	0
6	M5_0	5	M5	12	0	0.645518	0.908799
7	M6_0	6	M6	0	45_51	0	0
7	M6_0	6	M6	1	49	0	0
7	M6_0	6	M6	2	29_35_38_41_43	0	0
7	M6_0	6	M6	3	36_42	0.176822	0.306997
7	M6_0	6	M6	4	28_32_40	0	0
7	M6_0	6	M6	5	7_8_14_31	0	0
7	M6_0	6	M6	6	26_30	0	0
7	M6_0	6	M6	7	4_25	0	0
7	M6_0	6	M6	8	11_12_16	0	0
7	M6_0	6	M6	9	6_9_10_13_15	0.789194	0.909618
7	M6_0	6	M6	10	3	0	0
7	M6_0	6	M6	11	1	0.708638	0.973473
7	M6_0	6	M6	12	0	0.752026	1
8	M7_0	7	M7	0	45_51	0	0
8	M7_0	7	M7	1	49	0.299294	0.52995
8	M7_0	7	M7	2	29_35_38_41_43	0	0
8	M7_0	7	M7	3	36_42	0	0
8	M7_0	7	M7	4	28_32_40	0.84443	1
8	M7_0	7	M7	5	7_8_14_31	0	0
8	M7_0	7	M7	6	26_30	0	0
8	M7_0	7	M7	7	4_25	0	0
8	M7_0	7	M7	8	11_12_16	0	0
8	M7_0	7	M7	9	6_9_10_13_15	0	0
8	M7_0	7	M7	10	3	0	0
8	M7_0	7	M7	11	1	0	0
8	M7_0	7	M7	12	0	0.662259	0.937563
9	M8_0	8	M8	0	45_51	0.0797486	0.169263
9	M8_0	8	M8	1	49	0	0
9	M8_0	8	M8	2	29_35_38_41_43	0	0
9	M8_0	8	M8	3	36_42	0	0
9	M8_0	8	M8	4	28_32_40	0	0
9	M8_0	8	M8	5	7_8_14_31	0.727749	0.861508
9	M8_0	8	M8	6	26_30	0	0
9	M8_0	8	M8	7	4_25	0	0
9	M8_0	8	M8	8	11_12_16	0	0
9	M8_0	8	M8	9	6_9_10_13_15	0	0
9	M8_0	8	M8	10	3	0	0
9	M8_0	8	M8	11	1	0	0
9	M8_0	8	M8	12	0	0.729681	0.979753
