9 #anatomical sites
10 #samples
14 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	14_22_25_27_41_46_59_60_67_84_101_116_123_126_130_150_158	0	0
0	P_0	0	P	1	8_26_36_38_43_49_53_71_78_80_82_88_97_100_112_125_132_140_148_157	0	0
0	P_0	0	P	2	7_32_40_42_55_66_81_87_89_98_110_111_119_139_151_153	0	0
0	P_0	0	P	3	2_5_12_15_16_37_61_76_93_105_117_129_149	0	0
0	P_0	0	P	4	141_142_143_146	0	0
0	P_0	0	P	5	6_17_19_21_24_28_31_33_52_58_86_91_94_96_104_121_128_135	0	0
0	P_0	0	P	6	4_9_13_23_30_39_45_47_51_54_57_69_72_90_95_102_103_118_124_127_131_134	0	0
0	P_0	0	P	7	74_79_83_99_107_108_109_113_120_122	0	0
0	P_0	0	P	8	11_18_29_34_44_48_50_64_68_77_85_92	0	0
0	P_0	0	P	9	70_73	0	0
0	P_0	0	P	10	10_20_35_62_63_65	0	0
0	P_0	0	P	11	56	0	0
0	P_0	0	P	12	1	0.764334	1
0	P_0	0	P	13	0	0.745862	1
1	P_1	0	P	0	14_22_25_27_41_46_59_60_67_84_101_116_123_126_130_150_158	0	0
1	P_1	0	P	1	8_26_36_38_43_49_53_71_78_80_82_88_97_100_112_125_132_140_148_157	0	0
1	P_1	0	P	2	7_32_40_42_55_66_81_87_89_98_110_111_119_139_151_153	0	0
1	P_1	0	P	3	2_5_12_15_16_37_61_76_93_105_117_129_149	0	0
1	P_1	0	P	4	141_142_143_146	0	0
1	P_1	0	P	5	6_17_19_21_24_28_31_33_52_58_86_91_94_96_104_121_128_135	0	0
1	P_1	0	P	6	4_9_13_23_30_39_45_47_51_54_57_69_72_90_95_102_103_118_124_127_131_134	0	0
1	P_1	0	P	7	74_79_83_99_107_108_109_113_120_122	0	0
1	P_1	0	P	8	11_18_29_34_44_48_50_64_68_77_85_92	0	0
1	P_1	0	P	9	70_73	0	0
1	P_1	0	P	10	10_20_35_62_63_65	0	0
1	P_1	0	P	11	56	0.0101837	0.0804686
1	P_1	0	P	12	1	0.365144	0.599924
1	P_1	0	P	13	0	0.766873	1
2	M1_0	1	M1	0	14_22_25_27_41_46_59_60_67_84_101_116_123_126_130_150_158	0	0
2	M1_0	1	M1	1	8_26_36_38_43_49_53_71_78_80_82_88_97_100_112_125_132_140_148_157	0	0
2	M1_0	1	M1	2	7_32_40_42_55_66_81_87_89_98_110_111_119_139_151_153	0	0
2	M1_0	1	M1	3	2_5_12_15_16_37_61_76_93_105_117_129_149	0	0
2	M1_0	1	M1	4	141_142_143_146	0	0
2	M1_0	1	M1	5	6_17_19_21_24_28_31_33_52_58_86_91_94_96_104_121_128_135	0	0
2	M1_0	1	M1	6	4_9_13_23_30_39_45_47_51_54_57_69_72_90_95_102_103_118_124_127_131_134	0	0
2	M1_0	1	M1	7	74_79_83_99_107_108_109_113_120_122	0	0
2	M1_0	1	M1	8	11_18_29_34_44_48_50_64_68_77_85_92	0.771836	0.849814
2	M1_0	1	M1	9	70_73	0	0
2	M1_0	1	M1	10	10_20_35_62_63_65	0	0
2	M1_0	1	M1	11	56	0	0
2	M1_0	1	M1	12	1	0.627194	0.907726
2	M1_0	1	M1	13	0	0.719762	0.983821
3	M2_0	2	M2	0	14_22_25_27_41_46_59_60_67_84_101_116_123_126_130_150_158	0	0
3	M2_0	2	M2	1	8_26_36_38_43_49_53_71_78_80_82_88_97_100_112_125_132_140_148_157	0	0
3	M2_0	2	M2	2	7_32_40_42_55_66_81_87_89_98_110_111_119_139_151_153	0	0
3	M2_0	2	M2	3	2_5_12_15_16_37_61_76_93_105_117_129_149	0	0
3	M2_0	2	M2	4	141_142_143_146	0	0
3	M2_0	2	M2	5	6_17_19_21_24_28_31_33_52_58_86_91_94_96_104_121_128_135	0	0
3	M2_0	2	M2	6	4_9_13_23_30_39_45_47_51_54_57_69_72_90_95_102_103_118_124_127_131_134	0	0
3	M2_0	2	M2	7	74_79_83_99_107_108_109_113_120_122	0	0
3	M2_0	2	M2	8	11_18_29_34_44_48_50_64_68_77_85_92	0	0
3	M2_0	2	M2	9	70_73	0.39196	0.559681
