8 #anatomical sites
9 #samples
15 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	24_31_33_61	0	0
0	P_0	0	P	1	53_54_58	0	0
0	P_0	0	P	2	49_51	0	0
0	P_0	0	P	3	10_14_30_39_40_44_47_48_50	0	0
0	P_0	0	P	4	11_18_34_38	0	0
0	P_0	0	P	5	36_37	0	0
0	P_0	0	P	6	25_26_35	0.263288	0.382527
0	P_0	0	P	7	19_23_28_32	0	0
0	P_0	0	P	8	22_27_29	0	0
0	P_0	0	P	9	17_20_21	0.238417	0.351949
0	P_0	0	P	10	16	0	0
0	P_0	0	P	11	15	0.22961	0.427097
0	P_0	0	P	12	1_2_4_5_8_12_13	0.44057	0.531072
0	P_0	0	P	13	3_6_7_9	0	0
0	P_0	0	P	14	0	0.74404	1
1	P_1	0	P	0	24_31_33_61	0	0
1	P_1	0	P	1	53_54_58	0	0
1	P_1	0	P	2	49_51	0	0
1	P_1	0	P	3	10_14_30_39_40_44_47_48_50	0	0
1	P_1	0	P	4	11_18_34_38	0	0
1	P_1	0	P	5	36_37	0	0
1	P_1	0	P	6	25_26_35	0.327729	0.451628
1	P_1	0	P	7	19_23_28_32	0	0
1	P_1	0	P	8	22_27_29	0	0
1	P_1	0	P	9	17_20_21	0.336525	0.463278
1	P_1	0	P	10	16	0	0
1	P_1	0	P	11	15	0	0
1	P_1	0	P	12	1_2_4_5_8_12_13	0.661211	0.760167
1	P_1	0	P	13	3_6_7_9	0	0
1	P_1	0	P	14	0	0.752026	1
2	M1_0	1	M1	0	24_31_33_61	0	0
2	M1_0	1	M1	1	53_54_58	0	0
2	M1_0	1	M1	2	49_51	0	0
2	M1_0	1	M1	3	10_14_30_39_40_44_47_48_50	0	0
2	M1_0	1	M1	4	11_18_34_38	0.394805	0.512964
2	M1_0	1	M1	5	36_37	0	0
2	M1_0	1	M1	6	25_26_35	0	0
2	M1_0	1	M1	7	19_23_28_32	0	0
2	M1_0	1	M1	8	22_27_29	0	0
2	M1_0	1	M1	9	17_20_21	0	0
2	M1_0	1	M1	10	16	0	0
2	M1_0	1	M1	11	15	0	0
2	M1_0	1	M1	12	1_2_4_5_8_12_13	0	0
2	M1_0	1	M1	13	3_6_7_9	0.668014	0.801408
2	M1_0	1	M1	14	0	0.648791	0.912931
3	M2_0	2	M2	0	24_31_33_61	0	0
3	M2_0	2	M2	1	53_54_58	0.153326	0.248384
3	M2_0	2	M2	2	49_51	0	0
3	M2_0	2	M2	3	10_14_30_39_40_44_47_48_50	0	0
3	M2_0	2	M2	4	11_18_34_38	0	0
3	M2_0	2	M2	5	36_37	0	0
3	M2_0	2	M2	6	25_26_35	0	0
3	M2_0	2	M2	7	19_23_28_32	0.756215	0.892863
3	M2_0	2	M2	8	22_27_29	0	0
3	M2_0	2	M2	9	17_20_21	0	0
3	M2_0	2	M2	10	16	0.671659	0.939826
3	M2_0	2	M2	11	15	0	0
3	M2_0	2	M2	12	1_2_4_5_8_12_13	0.713486	0.814728
3	M2_0	2	M2	13	3_6_7_9	0	0
