9 #anatomical sites
10 #samples
12 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	43	0	0
0	P_0	0	P	1	40	0	0
0	P_0	0	P	2	37	0	0
0	P_0	0	P	3	15_36	0	0
0	P_0	0	P	4	14_17_32	0	0
0	P_0	0	P	5	16_21_23_25_30	0	0
0	P_0	0	P	6	11_20_22	0	0
0	P_0	0	P	7	7_19	0	0
0	P_0	0	P	8	18	0	0
0	P_0	0	P	9	13	0	0
0	P_0	0	P	10	9	0	0
0	P_0	0	P	11	0_1_2_3_4_5_6	0.4217	0.511165
1	P_1	0	P	0	43	0	0
1	P_1	0	P	1	40	0	0
1	P_1	0	P	2	37	0	0
1	P_1	0	P	3	15_36	0	0
1	P_1	0	P	4	14_17_32	0	0
1	P_1	0	P	5	16_21_23_25_30	0	0
1	P_1	0	P	6	11_20_22	0	0
1	P_1	0	P	7	7_19	0	0
1	P_1	0	P	8	18	0	0
1	P_1	0	P	9	13	0	0
1	P_1	0	P	10	9	0	0
1	P_1	0	P	11	0_1_2_3_4_5_6	0.747562	0.850126
2	M1_0	1	M1	0	43	0	0
2	M1_0	1	M1	1	40	0	0
2	M1_0	1	M1	2	37	0	0
2	M1_0	1	M1	3	15_36	0	0
2	M1_0	1	M1	4	14_17_32	0	0
2	M1_0	1	M1	5	16_21_23_25_30	0	0
2	M1_0	1	M1	6	11_20_22	0	0
2	M1_0	1	M1	7	7_19	0	0
2	M1_0	1	M1	8	18	0	0
2	M1_0	1	M1	9	13	0	0
2	M1_0	1	M1	10	9	0	0
2	M1_0	1	M1	11	0_1_2_3_4_5_6	0.757913	0.862876
3	M2_0	2	M2	0	43	0	0
3	M2_0	2	M2	1	40	0	0
3	M2_0	2	M2	2	37	0	0
3	M2_0	2	M2	3	15_36	0.273173	0.421722
3	M2_0	2	M2	4	14_17_32	0	0
3	M2_0	2	M2	5	16_21_23_25_30	0	0
3	M2_0	2	M2	6	11_20_22	0	0
3	M2_0	2	M2	7	7_19	0	0
3	M2_0	2	M2	8	18	0	0
3	M2_0	2	M2	9	13	0	0
3	M2_0	2	M2	10	9	0.609229	0.877984
3	M2_0	2	M2	11	0_1_2_3_4_5_6	0.728396	0.828656
4	M3_0	3	M3	0	43	0	0
4	M3_0	3	M3	1	40	0	0
4	M3_0	3	M3	2	37	0	0
4	M3_0	3	M3	3	15_36	0	0
4	M3_0	3	M3	4	14_17_32	0	0
4	M3_0	3	M3	5	16_21_23_25_30	0	0
4	M3_0	3	M3	6	11_20_22	0.697266	0.85168
4	M3_0	3	M3	7	7_19	0	0
4	M3_0	3	M3	8	18	0	0
4	M3_0	3	M3	9	13	0	0
4	M3_0	3	M3	10	9	0	0
4	M3_0	3	M3	11	0_1_2_3_4_5_6	0.786244	0.886954
5	M4_0	4	M4	0	43	0	0
5	M4_0	4	M4	1	40	0	0
5	M4_0	4	M4	2	37	0	0
5	M4_0	4	M4	3	15_36	0	0
5	M4_0	4	M4	4	14_17_32	0	0
5	M4_0	4	M4	5	16_21_23_25_30	0	0
5	M4_0	4	M4	6	11_20_22	0	0
5	M4_0	4	M4	7	7_19	0.768428	0.966571
5	M4_0	4	M4	8	18	0	0
5	M4_0	4	M4	9	13	0	0
5	M4_0	4	M4	10	9	0	0
5	M4_0	4	M4	11	0_1_2_3_4_5_6	0.753668	0.855922
6	M5_0	5	M5	0	43	0	0
6	M5_0	5	M5	1	40	0	0
6	M5_0	5	M5	2	37	0.0537834	0.165801
6	M5_0	5	M5	3	15_36	0	0
6	M5_0	5	M5	4	14_17_32	0	0
6	M5_0	5	M5	5	16_21_23_25_30	0	0
6	M5_0	5	M5	6	11_20_22	0	0
6	M5_0	5	M5	7	7_19	0	0
6	M5_0	5	M5	8	18	0.803114	1
6	M5_0	5	M5	9	13	0	0
6	M5_0	5	M5	10	9	0	0
6	M5_0	5	M5	11	0_1_2_3_4_5_6	0.77134	0.873547
7	M6_0	6	M6	0	43	0	0
7	M6_0	6	M6	1	40	0.0338256	0.137514
7	M6_0	6	M6	2	37	0	0
7	M6_0	6	M6	3	15_36	0	0
7	M6_0	6	M6	4	14_17_32	0.776686	0.93471
7	M6_0	6	M6	5	16_21_23_25_30	0	0
7	M6_0	6	M6	6	11_20_22	0	0
7	M6_0	6	M6	7	7_19	0	0
7	M6_0	6	M6	8	18	0	0
7	M6_0	6	M6	9	13	0	0
7	M6_0	6	M6	10	9	0.759507	1
7	M6_0	6	M6	11	0_1_2_3_4_5_6	0.775224	0.876329
8	M7_0	7	M7	0	43	0	0
8	M7_0	7	M7	1	40	0	0
8	M7_0	7	M7	2	37	0	0
8	M7_0	7	M7	3	15_36	0	0
8	M7_0	7	M7	4	14_17_32	0	0
8	M7_0	7	M7	5	16_21_23_25_30	0	0
8	M7_0	7	M7	6	11_20_22	0	0
8	M7_0	7	M7	7	7_19	0	0
8	M7_0	7	M7	8	18	0	0
8	M7_0	7	M7	9	13	0.599657	0.863529
8	M7_0	7	M7	10	9	0	0
8	M7_0	7	M7	11	0_1_2_3_4_5_6	0.765241	0.865774
9	M8_0	8	M8	0	43	0.0869297	0.233883
9	M8_0	8	M8	1	40	0	0
9	M8_0	8	M8	2	37	0	0
9	M8_0	8	M8	3	15_36	0	0
9	M8_0	8	M8	4	14_17_32	0	0
9	M8_0	8	M8	5	16_21_23_25_30	0.747283	0.866512
9	M8_0	8	M8	6	11_20_22	0	0
9	M8_0	8	M8	7	7_19	0	0
9	M8_0	8	M8	8	18	0	0
9	M8_0	8	M8	9	13	0	0
9	M8_0	8	M8	10	9	0	0
9	M8_0	8	M8	11	0_1_2_3_4_5_6	0.721044	0.824111
