# 12 out of 12 mutations
99 #trees
11 #edges, tree 1
0 1;2
0 3
0 5;7
0 13;14;17;30
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 48
0 55;60
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
47;49;50;51;52;54 59;61;63;66
11 #edges, tree 2
47;49;50;51;52;54 59;61;63;66
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
13;14;17;30 48
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
0 55;60
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 13;14;17;30
0 5;7
0 3
0 1;2
11 #edges, tree 3
0 1;2
0 3
0 5;7
0 13;14;17;30
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 48
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
48 55;60
47;49;50;51;52;54 59;61;63;66
11 #edges, tree 4
0 1;2
0 3
0 5;7
0 13;14;17;30
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 48
1;2 55;60
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
47;49;50;51;52;54 59;61;63;66
11 #edges, tree 5
47;49;50;51;52;54 59;61;63;66
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
3 55;60
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
0 48
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 13;14;17;30
0 5;7
0 3
0 1;2
11 #edges, tree 6
4;8;18;19;21;22;24;26;27;29;37;45;53;56 55;60
47;49;50;51;52;54 59;61;63;66
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
0 48
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 13;14;17;30
0 5;7
0 3
0 1;2
11 #edges, tree 7
47;49;50;51;52;54 59;61;63;66
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
13;14;17;30 48
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
1;2 55;60
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 13;14;17;30
0 5;7
0 3
0 1;2
11 #edges, tree 8
4;8;18;19;21;22;24;26;27;29;37;45;53;56 55;60
47;49;50;51;52;54 59;61;63;66
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
13;14;17;30 48
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 13;14;17;30
0 5;7
0 3
0 1;2
11 #edges, tree 9
0 1;2
0 3
0 5;7
0 13;14;17;30
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
3 55;60
13;14;17;30 48
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
47;49;50;51;52;54 59;61;63;66
11 #edges, tree 10
0 1;2
0 3
0 13;14;17;30
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 48
0 55;60
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
9;10;11;12;15;16;20;23;25;28;31;32;33;34 5;7
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
47;49;50;51;52;54 59;61;63;66
11 #edges, tree 11
0 1;2
0 3
0 13;14;17;30
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 55;60
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
13;14;17;30 48
9;10;11;12;15;16;20;23;25;28;31;32;33;34 5;7
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
47;49;50;51;52;54 59;61;63;66
11 #edges, tree 12
0 1;2
0 3
0 13;14;17;30
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 48
0 55;60
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
48 5;7
47;49;50;51;52;54 59;61;63;66
11 #edges, tree 13
0 1;2
0 3
0 13;14;17;30
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 48
0 55;60
1;2 5;7
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
47;49;50;51;52;54 59;61;63;66
11 #edges, tree 14
0 1;2
0 3
0 13;14;17;30
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 48
0 55;60
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
47;49;50;51;52;54 59;61;63;66
59;61;63;66 5;7
11 #edges, tree 15
0 1;2
0 3
0 13;14;17;30
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 48
0 55;60
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
35;38 5;7
47;49;50;51;52;54 59;61;63;66
11 #edges, tree 16
0 1;2
0 3
0 13;14;17;30
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 48
0 55;60
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
47;49;50;51;52;54 5;7
47;49;50;51;52;54 59;61;63;66
11 #edges, tree 17
55;60 5;7
47;49;50;51;52;54 59;61;63;66
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
0 55;60
0 48
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 13;14;17;30
0 3
0 1;2
11 #edges, tree 18
47;49;50;51;52;54 59;61;63;66
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
13;14;17;30 5;7
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
0 55;60
0 48
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 13;14;17;30
0 3
0 1;2
11 #edges, tree 19
47;49;50;51;52;54 59;61;63;66
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
3 5;7
0 55;60
0 48
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 13;14;17;30
0 3
0 1;2
11 #edges, tree 20
4;8;18;19;21;22;24;26;27;29;37;45;53;56 5;7
47;49;50;51;52;54 59;61;63;66
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
0 55;60
0 48
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 13;14;17;30
0 3
0 1;2
11 #edges, tree 21
47;49;50;51;52;54 59;61;63;66
47;49;50;51;52;54 5;7
9;10;11;12;15;16;20;23;25;28;31;32;33;34 47;49;50;51;52;54
9;10;11;12;15;16;20;23;25;28;31;32;33;34 35;38
13;14;17;30 48
3 4;8;18;19;21;22;24;26;27;29;37;45;53;56
0 55;60
0 9;10;11;12;15;16;20;23;25;28;31;32;33;34
0 13;14;17;30
0 3
0 1;2
11 #edges, tree 22
