# 11 out of 11 mutations
4 #trees
10 #edges, tree 1
27 35
24 34_38_54_60_65
22 25_29_41_63
22 30_37_39_40_43_45_48_52_56
22 31_32_42_46_47_49_51_53
2_6_8_9_12_13_16_17_21 27
2_6_8_9_12_13_16_17_21 24
2_6_8_9_12_13_16_17_21 22
0 3_4_5_7_10_11_14_15_18_19_20_23_28_33_44
0 2_6_8_9_12_13_16_17_21
10 #edges, tree 2
0 2_6_8_9_12_13_16_17_21
0 3_4_5_7_10_11_14_15_18_19_20_23_28_33_44
2_6_8_9_12_13_16_17_21 22
2_6_8_9_12_13_16_17_21 24
2_6_8_9_12_13_16_17_21 27
22 31_32_42_46_47_49_51_53
22 30_37_39_40_43_45_48_52_56
22 25_29_41_63
27 35
35 34_38_54_60_65
10 #edges, tree 3
27 35
24 34_38_54_60_65
24 31_32_42_46_47_49_51_53
22 25_29_41_63
22 30_37_39_40_43_45_48_52_56
2_6_8_9_12_13_16_17_21 27
2_6_8_9_12_13_16_17_21 24
2_6_8_9_12_13_16_17_21 22
0 3_4_5_7_10_11_14_15_18_19_20_23_28_33_44
0 2_6_8_9_12_13_16_17_21
10 #edges, tree 4
35 34_38_54_60_65
27 35
24 31_32_42_46_47_49_51_53
22 25_29_41_63
22 30_37_39_40_43_45_48_52_56
2_6_8_9_12_13_16_17_21 27
2_6_8_9_12_13_16_17_21 24
2_6_8_9_12_13_16_17_21 22
0 3_4_5_7_10_11_14_15_18_19_20_23_28_33_44
0 2_6_8_9_12_13_16_17_21
