# 13 out of 13 mutations
48 #trees
12 #edges, tree 1
14_18_21_26 43_58_65
14_18_21_26 49
14_18_21_26 40
3_5 9_11_16_24_38_39_42_46_48_53_56
3_5 36
3_5 7_13_17_19_27_29_33_35
3_5 14_18_21_26
1 2_4_12_15_22_23_25_28_45_47_52
0 6_8_10_20_50_59_60_67
0 61
0 3_5
0 1
12 #edges, tree 2
0 1
0 3_5
0 61
0 6_8_10_20_50_59_60_67
1 2_4_12_15_22_23_25_28_45_47_52
3_5 14_18_21_26
3_5 7_13_17_19_27_29_33_35
3_5 36
14_18_21_26 40
14_18_21_26 49
14_18_21_26 9_11_16_24_38_39_42_46_48_53_56
14_18_21_26 43_58_65
12 #edges, tree 3
14_18_21_26 43_58_65
14_18_21_26 9_11_16_24_38_39_42_46_48_53_56
14_18_21_26 49
14_18_21_26 40
14_18_21_26 7_13_17_19_27_29_33_35
3_5 36
3_5 14_18_21_26
1 2_4_12_15_22_23_25_28_45_47_52
0 6_8_10_20_50_59_60_67
0 61
0 3_5
0 1
12 #edges, tree 4
14_18_21_26 43_58_65
14_18_21_26 49
14_18_21_26 40
14_18_21_26 7_13_17_19_27_29_33_35
3_5 9_11_16_24_38_39_42_46_48_53_56
3_5 36
3_5 14_18_21_26
1 2_4_12_15_22_23_25_28_45_47_52
0 6_8_10_20_50_59_60_67
0 61
0 3_5
0 1
12 #edges, tree 5
0 1
0 3_5
0 61
0 6_8_10_20_50_59_60_67
1 2_4_12_15_22_23_25_28_45_47_52
3_5 14_18_21_26
3_5 36
14_18_21_26 40
14_18_21_26 49
14_18_21_26 9_11_16_24_38_39_42_46_48_53_56
14_18_21_26 43_58_65
40 7_13_17_19_27_29_33_35
12 #edges, tree 6
0 1
0 3_5
0 61
0 6_8_10_20_50_59_60_67
1 2_4_12_15_22_23_25_28_45_47_52
3_5 14_18_21_26
3_5 36
3_5 9_11_16_24_38_39_42_46_48_53_56
14_18_21_26 40
14_18_21_26 49
14_18_21_26 43_58_65
40 7_13_17_19_27_29_33_35
12 #edges, tree 7
0 1
0 3_5
0 61
0 6_8_10_20_50_59_60_67
1 2_4_12_15_22_23_25_28_45_47_52
3_5 14_18_21_26
3_5 7_13_17_19_27_29_33_35
14_18_21_26 36
14_18_21_26 40
14_18_21_26 49
14_18_21_26 9_11_16_24_38_39_42_46_48_53_56
14_18_21_26 43_58_65
