5 #anatomical sites
15 #samples
22 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	12_13_17_25_28_30_32_46_53	0	0
0	P_0	0	P	1	52	0	0
0	P_0	0	P	2	49	0	0
0	P_0	0	P	3	21_33_36_37_44_48	0	0
0	P_0	0	P	4	45	0	0
0	P_0	0	P	5	31_34_43	0	0
0	P_0	0	P	6	42	0	0
0	P_0	0	P	7	40	0	0
0	P_0	0	P	8	39	0	0
0	P_0	0	P	9	38	0	0
0	P_0	0	P	10	2_4_24_35	0	0
0	P_0	0	P	11	29	0	0
0	P_0	0	P	12	26	0	0
0	P_0	0	P	13	23	0	0
0	P_0	0	P	14	19_22	0	0
0	P_0	0	P	15	20	0.29373	0.319783
0	P_0	0	P	16	14_15_16_18	0.283078	0.295803
0	P_0	0	P	17	11	0.279029	0.304404
0	P_0	0	P	18	10	0	0
0	P_0	0	P	19	9	0	0
0	P_0	0	P	20	3_5_6_7_8	0.289209	0.300726
0	P_0	0	P	21	0	0.653903	0.684024
1	P_1	0	P	0	12_13_17_25_28_30_32_46_53	0	0
1	P_1	0	P	1	52	0	0
1	P_1	0	P	2	49	0.511328	0.540745
1	P_1	0	P	3	21_33_36_37_44_48	0	0
1	P_1	0	P	4	45	0	0
1	P_1	0	P	5	31_34_43	0	0
1	P_1	0	P	6	42	0	0
1	P_1	0	P	7	40	0	0
1	P_1	0	P	8	39	0	0
1	P_1	0	P	9	38	0	0
1	P_1	0	P	10	2_4_24_35	0	0
1	P_1	0	P	11	29	0	0
1	P_1	0	P	12	26	0	0
1	P_1	0	P	13	23	0	0
1	P_1	0	P	14	19_22	0	0
1	P_1	0	P	15	20	0.648471	0.678503
1	P_1	0	P	16	14_15_16_18	0.65837	0.67347
1	P_1	0	P	17	11	0.64989	0.679986
1	P_1	0	P	18	10	0	0
1	P_1	0	P	19	9	0	0
1	P_1	0	P	20	3_5_6_7_8	0.659764	0.673283
1	P_1	0	P	21	0	0.65442	0.684439
2	P_2	0	P	0	12_13_17_25_28_30_32_46_53	0	0
2	P_2	0	P	1	52	0	0
2	P_2	0	P	2	49	0	0
2	P_2	0	P	3	21_33_36_37_44_48	0	0
2	P_2	0	P	4	45	0	0
2	P_2	0	P	5	31_34_43	0	0
2	P_2	0	P	6	42	0	0
2	P_2	0	P	7	40	0	0
2	P_2	0	P	8	39	0	0
2	P_2	0	P	9	38	0	0
2	P_2	0	P	10	2_4_24_35	0	0
2	P_2	0	P	11	29	0	0
2	P_2	0	P	12	26	0	0
2	P_2	0	P	13	23	0	0
2	P_2	0	P	14	19_22	0	0
2	P_2	0	P	15	20	0.654056	0.684379
2	P_2	0	P	16	14_15_16_18	0.659895	0.674994
2	P_2	0	P	17	11	0.648634	0.678878
2	P_2	0	P	18	10	0	0
2	P_2	0	P	19	9	0	0
2	P_2	0	P	20	3_5_6_7_8	0.658707	0.672218
2	P_2	0	P	21	0	0.654848	0.685216
3	M1_0	1	M1	0	12_13_17_25_28_30_32_46_53	0	0
3	M1_0	1	M1	1	52	0	0
3	M1_0	1	M1	2	49	0	0
3	M1_0	1	M1	3	21_33_36_37_44_48	0	0
3	M1_0	1	M1	4	45	0	0
3	M1_0	1	M1	5	31_34_43	0	0
3	M1_0	1	M1	6	42	0	0
3	M1_0	1	M1	7	40	0	0
3	M1_0	1	M1	8	39	0	0
3	M1_0	1	M1	9	38	0	0
3	M1_0	1	M1	10	2_4_24_35	0	0
3	M1_0	1	M1	11	29	0	0
3	M1_0	1	M1	12	26	0.398346	0.426612
3	M1_0	1	M1	13	23	0	0
3	M1_0	1	M1	14	19_22	0	0
3	M1_0	1	M1	15	20	0	0
3	M1_0	1	M1	16	14_15_16_18	0.513538	0.528308
3	M1_0	1	M1	17	11	0.505285	0.534898
3	M1_0	1	M1	18	10	0.251363	0.276235
3	M1_0	1	M1	19	9	0	0
3	M1_0	1	M1	20	3_5_6_7_8	0.660993	0.674437
3	M1_0	1	M1	21	0	0.65222	0.682446
4	M1_1	1	M1	0	12_13_17_25_28_30_32_46_53	0	0
4	M1_1	1	M1	1	52	0	0
4	M1_1	1	M1	2	49	0	0
4	M1_1	1	M1	3	21_33_36_37_44_48	0	0
4	M1_1	1	M1	4	45	0	0
4	M1_1	1	M1	5	31_34_43	0	0
4	M1_1	1	M1	6	42	0	0
4	M1_1	1	M1	7	40	0	0
4	M1_1	1	M1	8	39	0	0
4	M1_1	1	M1	9	38	0	0
4	M1_1	1	M1	10	2_4_24_35	0	0
4	M1_1	1	M1	11	29	0	0
4	M1_1	1	M1	12	26	0	0
4	M1_1	1	M1	13	23	0.397139	0.425319
4	M1_1	1	M1	14	19_22	0	0
4	M1_1	1	M1	15	20	0	0
4	M1_1	1	M1	16	14_15_16_18	0.399999	0.41412
4	M1_1	1	M1	17	11	0.573296	0.603402
4	M1_1	1	M1	18	10	0	0
4	M1_1	1	M1	19	9	0.143493	0.163503
4	M1_1	1	M1	20	3_5_6_7_8	0.660157	0.673655
