5 #anatomical sites
15 #samples
18 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	62	0	0
0	P_0	0	P	1	23_28_53_59	0	0
0	P_0	0	P	2	7_12_13_14_21_37_45_47_58	0.315838	0.324629
0	P_0	0	P	3	57	0	0
0	P_0	0	P	4	26_32_35_36_54_55	0	0
0	P_0	0	P	5	51_52	0	0
0	P_0	0	P	6	22_24_31_38_43_50	0	0
0	P_0	0	P	7	49	0	0
0	P_0	0	P	8	46	0	0
0	P_0	0	P	9	2_3_4_5_8_25_27_30_33_34_40_41_44	0	0
0	P_0	0	P	10	29_39_42	0	0
0	P_0	0	P	11	20	0	0
0	P_0	0	P	12	19	0	0
0	P_0	0	P	13	18	0	0
0	P_0	0	P	14	16	0	0
0	P_0	0	P	15	6_9_10_11	0	0
0	P_0	0	P	16	1	0.652991	0.683404
0	P_0	0	P	17	0	0.652327	0.682318
1	P_1	0	P	0	62	0	0
1	P_1	0	P	1	23_28_53_59	0	0
1	P_1	0	P	2	7_12_13_14_21_37_45_47_58	0.368952	0.378138
1	P_1	0	P	3	57	0	0
1	P_1	0	P	4	26_32_35_36_54_55	0	0
1	P_1	0	P	5	51_52	0	0
1	P_1	0	P	6	22_24_31_38_43_50	0	0
1	P_1	0	P	7	49	0	0
1	P_1	0	P	8	46	0	0
1	P_1	0	P	9	2_3_4_5_8_25_27_30_33_34_40_41_44	0	0
1	P_1	0	P	10	29_39_42	0	0
1	P_1	0	P	11	20	0	0
1	P_1	0	P	12	19	0	0
1	P_1	0	P	13	18	0	0
1	P_1	0	P	14	16	0	0
1	P_1	0	P	15	6_9_10_11	0	0
1	P_1	0	P	16	1	0.652417	0.6826
1	P_1	0	P	17	0	0.656746	0.686989
2	P_2	0	P	0	62	0	0
2	P_2	0	P	1	23_28_53_59	0	0
2	P_2	0	P	2	7_12_13_14_21_37_45_47_58	0.598723	0.608765
2	P_2	0	P	3	57	0	0
2	P_2	0	P	4	26_32_35_36_54_55	0	0
2	P_2	0	P	5	51_52	0	0
2	P_2	0	P	6	22_24_31_38_43_50	0	0
2	P_2	0	P	7	49	0	0
2	P_2	0	P	8	46	0	0
2	P_2	0	P	9	2_3_4_5_8_25_27_30_33_34_40_41_44	0	0
2	P_2	0	P	10	29_39_42	0	0
2	P_2	0	P	11	20	0	0
2	P_2	0	P	12	19	0	0
2	P_2	0	P	13	18	0	0
2	P_2	0	P	14	16	0	0
2	P_2	0	P	15	6_9_10_11	0	0
2	P_2	0	P	16	1	0.652116	0.682089
2	P_2	0	P	17	0	0.652111	0.682189
3	M1_0	1	M1	0	62	0	0
3	M1_0	1	M1	1	23_28_53_59	0	0
3	M1_0	1	M1	2	7_12_13_14_21_37_45_47_58	0	0
3	M1_0	1	M1	3	57	0	0
3	M1_0	1	M1	4	26_32_35_36_54_55	0	0
3	M1_0	1	M1	5	51_52	0	0
3	M1_0	1	M1	6	22_24_31_38_43_50	0	0
3	M1_0	1	M1	7	49	0	0
3	M1_0	1	M1	8	46	0	0
3	M1_0	1	M1	9	2_3_4_5_8_25_27_30_33_34_40_41_44	0	0
3	M1_0	1	M1	10	29_39_42	0	0
3	M1_0	1	M1	11	20	0	0
3	M1_0	1	M1	12	19	0	0
3	M1_0	1	M1	13	18	0.502635	0.532246
3	M1_0	1	M1	14	16	0	0
3	M1_0	1	M1	15	6_9_10_11	0.658535	0.6736
3	M1_0	1	M1	16	1	0	0
3	M1_0	1	M1	17	0	0.645518	0.675728
4	M1_1	1	M1	0	62	0	0
4	M1_1	1	M1	1	23_28_53_59	0	0
4	M1_1	1	M1	2	7_12_13_14_21_37_45_47_58	0	0
4	M1_1	1	M1	3	57	0	0
4	M1_1	1	M1	4	26_32_35_36_54_55	0	0
4	M1_1	1	M1	5	51_52	0	0
4	M1_1	1	M1	6	22_24_31_38_43_50	0	0
4	M1_1	1	M1	7	49	0	0
4	M1_1	1	M1	8	46	0	0
4	M1_1	1	M1	9	2_3_4_5_8_25_27_30_33_34_40_41_44	0	0
4	M1_1	1	M1	10	29_39_42	0	0
4	M1_1	1	M1	11	20	0	0
4	M1_1	1	M1	12	19	0	0
4	M1_1	1	M1	13	18	0.418413	0.446923
4	M1_1	1	M1	14	16	0.168368	0.189765
4	M1_1	1	M1	15	6_9_10_11	0.661784	0.676868
4	M1_1	1	M1	16	1	0	0
4	M1_1	1	M1	17	0	0.646666	0.676792
5	M1_2	1	M1	0	62	0	0
5	M1_2	1	M1	1	23_28_53_59	0	0
5	M1_2	1	M1	2	7_12_13_14_21_37_45_47_58	0	0
5	M1_2	1	M1	3	57	0	0
5	M1_2	1	M1	4	26_32_35_36_54_55	0	0
5	M1_2	1	M1	5	51_52	0	0
5	M1_2	1	M1	6	22_24_31_38_43_50	0	0
5	M1_2	1	M1	7	49	0	0
5	M1_2	1	M1	8	46	0	0
5	M1_2	1	M1	9	2_3_4_5_8_25_27_30_33_34_40_41_44	0	0
5	M1_2	1	M1	10	29_39_42	0	0
5	M1_2	1	M1	11	20	0.116332	0.134651
5	M1_2	1	M1	12	19	0.111828	0.129929
5	M1_2	1	M1	13	18	0.117286	0.135809
5	M1_2	1	M1	14	16	0	0
5	M1_2	1	M1	15	6_9_10_11	0.659018	0.674071
5	M1_2	1	M1	16	1	0	0
5	M1_2	1	M1	17	0	0.656258	0.686503
6	M2_0	2	M2	0	62	0	0
6	M2_0	2	M2	1	23_28_53_59	0	0
6	M2_0	2	M2	2	7_12_13_14_21_37_45_47_58	0	0
6	M2_0	2	M2	3	57	0	0
6	M2_0	2	M2	4	26_32_35_36_54_55	0	0
6	M2_0	2	M2	5	51_52	0	0
6	M2_0	2	M2	6	22_24_31_38_43_50	0	0
6	M2_0	2	M2	7	49	0.591938	0.621634
6	M2_0	2	M2	8	46	0.583712	0.613833
6	M2_0	2	M2	9	2_3_4_5_8_25_27_30_33_34_40_41_44	0.662757	0.671122
6	M2_0	2	M2	10	29_39_42	0	0
6	M2_0	2	M2	11	20	0	0
6	M2_0	2	M2	12	19	0	0
6	M2_0	2	M2	13	18	0	0
6	M2_0	2	M2	14	16	0	0
6	M2_0	2	M2	15	6_9_10_11	0	0
6	M2_0	2	M2	16	1	0	0
6	M2_0	2	M2	17	0	0.657951	0.688071
7	M2_1	2	M2	0	62	0	0
7	M2_1	2	M2	1	23_28_53_59	0	0
7	M2_1	2	M2	2	7_12_13_14_21_37_45_47_58	0	0
7	M2_1	2	M2	3	57	0	0
7	M2_1	2	M2	4	26_32_35_36_54_55	0	0
7	M2_1	2	M2	5	51_52	0	0
7	M2_1	2	M2	6	22_24_31_38_43_50	0	0
7	M2_1	2	M2	7	49	0	0
7	M2_1	2	M2	8	46	0.24854	0.273171
7	M2_1	2	M2	9	2_3_4_5_8_25_27_30_33_34_40_41_44	0.259815	0.266651
7	M2_1	2	M2	10	29_39_42	0.507345	0.5244
7	M2_1	2	M2	11	20	0	0
7	M2_1	2	M2	12	19	0	0
7	M2_1	2	M2	13	18	0	0
7	M2_1	2	M2	14	16	0	0
7	M2_1	2	M2	15	6_9_10_11	0.511469	0.5262
7	M2_1	2	M2	16	1	0	0
7	M2_1	2	M2	17	0	0.645368	0.675448
8	M2_2	2	M2	0	62	0	0
8	M2_2	2	M2	1	23_28_53_59	0	0
8	M2_2	2	M2	2	7_12_13_14_21_37_45_47_58	0	0
8	M2_2	2	M2	3	57	0	0
8	M2_2	2	M2	4	26_32_35_36_54_55	0	0
8	M2_2	2	M2	5	51_52	0	0
8	M2_2	2	M2	6	22_24_31_38_43_50	0	0
8	M2_2	2	M2	7	49	0	0
8	M2_2	2	M2	8	46	0.22164	0.245123
8	M2_2	2	M2	9	2_3_4_5_8_25_27_30_33_34_40_41_44	0.227956	0.234507
8	M2_2	2	M2	10	29_39_42	0.532136	0.549253
8	M2_2	2	M2	11	20	0	0
8	M2_2	2	M2	12	19	0	0
8	M2_2	2	M2	13	18	0	0
8	M2_2	2	M2	14	16	0	0
8	M2_2	2	M2	15	6_9_10_11	0.533615	0.548384
8	M2_2	2	M2	16	1	0	0
8	M2_2	2	M2	17	0	0.645712	0.675608
9	M3_0	3	M3	0	62	0	0
9	M3_0	3	M3	1	23_28_53_59	0	0
9	M3_0	3	M3	2	7_12_13_14_21_37_45_47_58	0	0
9	M3_0	3	M3	3	57	0	0
9	M3_0	3	M3	4	26_32_35_36_54_55	0	0
9	M3_0	3	M3	5	51_52	0	0
9	M3_0	3	M3	6	22_24_31_38_43_50	0.658391	0.670765
9	M3_0	3	M3	7	49	0	0
9	M3_0	3	M3	8	46	0	0
9	M3_0	3	M3	9	2_3_4_5_8_25_27_30_33_34_40_41_44	0	0
9	M3_0	3	M3	10	29_39_42	0	0
9	M3_0	3	M3	11	20	0	0
9	M3_0	3	M3	12	19	0	0
9	M3_0	3	M3	13	18	0	0
9	M3_0	3	M3	14	16	0	0
9	M3_0	3	M3	15	6_9_10_11	0.658626	0.673746
9	M3_0	3	M3	16	1	0	0
9	M3_0	3	M3	17	0	0.651664	0.681754
10	M3_1	3	M3	0	62	0	0
10	M3_1	3	M3	1	23_28_53_59	0	0
10	M3_1	3	M3	2	7_12_13_14_21_37_45_47_58	0	0
10	M3_1	3	M3	3	57	0	0
10	M3_1	3	M3	4	26_32_35_36_54_55	0	0
10	M3_1	3	M3	5	51_52	0.250612	0.26802
10	M3_1	3	M3	6	22_24_31_38_43_50	0.511987	0.524048
10	M3_1	3	M3	7	49	0	0
10	M3_1	3	M3	8	46	0	0
10	M3_1	3	M3	9	2_3_4_5_8_25_27_30_33_34_40_41_44	0	0
10	M3_1	3	M3	10	29_39_42	0	0
10	M3_1	3	M3	11	20	0	0
10	M3_1	3	M3	12	19	0	0
10	M3_1	3	M3	13	18	0.248116	0.272675
10	M3_1	3	M3	14	16	0	0
10	M3_1	3	M3	15	6_9_10_11	0.655793	0.670832
10	M3_1	3	M3	16	1	0	0
10	M3_1	3	M3	17	0	0.647279	0.677708
11	M3_2	3	M3	0	62	0	0
11	M3_2	3	M3	1	23_28_53_59	0	0
11	M3_2	3	M3	2	7_12_13_14_21_37_45_47_58	0	0
11	M3_2	3	M3	3	57	0.298873	0.325046
11	M3_2	3	M3	4	26_32_35_36_54_55	0	0
11	M3_2	3	M3	5	51_52	0.105127	0.117509
11	M3_2	3	M3	6	22_24_31_38_43_50	0.599359	0.611625
11	M3_2	3	M3	7	49	0	0
11	M3_2	3	M3	8	46	0	0
11	M3_2	3	M3	9	2_3_4_5_8_25_27_30_33_34_40_41_44	0	0
11	M3_2	3	M3	10	29_39_42	0	0
11	M3_2	3	M3	11	20	0	0
11	M3_2	3	M3	12	19	0	0
11	M3_2	3	M3	13	18	0.10476	0.122197
11	M3_2	3	M3	14	16	0	0
11	M3_2	3	M3	15	6_9_10_11	0.658714	0.673717
11	M3_2	3	M3	16	1	0	0
11	M3_2	3	M3	17	0	0.651272	0.68152
12	M4_0	4	M4	0	62	0	0
12	M4_0	4	M4	1	23_28_53_59	0.566345	0.58132
12	M4_0	4	M4	2	7_12_13_14_21_37_45_47_58	0	0
12	M4_0	4	M4	3	57	0	0
12	M4_0	4	M4	4	26_32_35_36_54_55	0.171599	0.180246
12	M4_0	4	M4	5	51_52	0	0
12	M4_0	4	M4	6	22_24_31_38_43_50	0	0
12	M4_0	4	M4	7	49	0	0
12	M4_0	4	M4	8	46	0	0
12	M4_0	4	M4	9	2_3_4_5_8_25_27_30_33_34_40_41_44	0	0
12	M4_0	4	M4	10	29_39_42	0	0
12	M4_0	4	M4	11	20	0	0
12	M4_0	4	M4	12	19	0.56117	0.591106
12	M4_0	4	M4	13	18	0	0
12	M4_0	4	M4	14	16	0	0
12	M4_0	4	M4	15	6_9_10_11	0.660695	0.675794
12	M4_0	4	M4	16	1	0	0
12	M4_0	4	M4	17	0	0.651766	0.681918
13	M4_1	4	M4	0	62	0	0
13	M4_1	4	M4	1	23_28_53_59	0.655024	0.670119
13	M4_1	4	M4	2	7_12_13_14_21_37_45_47_58	0	0
13	M4_1	4	M4	3	57	0	0
13	M4_1	4	M4	4	26_32_35_36_54_55	0	0
13	M4_1	4	M4	5	51_52	0	0
13	M4_1	4	M4	6	22_24_31_38_43_50	0	0
13	M4_1	4	M4	7	49	0	0
13	M4_1	4	M4	8	46	0	0
13	M4_1	4	M4	9	2_3_4_5_8_25_27_30_33_34_40_41_44	0	0
13	M4_1	4	M4	10	29_39_42	0	0
13	M4_1	4	M4	11	20	0	0
13	M4_1	4	M4	12	19	0.65523	0.685168
13	M4_1	4	M4	13	18	0	0
13	M4_1	4	M4	14	16	0	0
13	M4_1	4	M4	15	6_9_10_11	0.66014	0.675208
13	M4_1	4	M4	16	1	0	0
13	M4_1	4	M4	17	0	0.650973	0.680793
14	M4_2	4	M4	0	62	0.0965261	0.113375
14	M4_2	4	M4	1	23_28_53_59	0.607339	0.622466
14	M4_2	4	M4	2	7_12_13_14_21_37_45_47_58	0	0
14	M4_2	4	M4	3	57	0	0
14	M4_2	4	M4	4	26_32_35_36_54_55	0.106803	0.113907
14	M4_2	4	M4	5	51_52	0	0
14	M4_2	4	M4	6	22_24_31_38_43_50	0	0
14	M4_2	4	M4	7	49	0	0
14	M4_2	4	M4	8	46	0	0
14	M4_2	4	M4	9	2_3_4_5_8_25_27_30_33_34_40_41_44	0	0
14	M4_2	4	M4	10	29_39_42	0	0
14	M4_2	4	M4	11	20	0	0
14	M4_2	4	M4	12	19	0.593083	0.62277
14	M4_2	4	M4	13	18	0	0
14	M4_2	4	M4	14	16	0	0
14	M4_2	4	M4	15	6_9_10_11	0.657815	0.672879
14	M4_2	4	M4	16	1	0	0
14	M4_2	4	M4	17	0	0.654481	0.684729
