5 #anatomical sites
15 #samples
13 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	29	0	0
0	P_0	0	P	1	28	0	0
0	P_0	0	P	2	27	0	0
0	P_0	0	P	3	21_25	0	0
0	P_0	0	P	4	20_24	0	0
0	P_0	0	P	5	22	0	0
0	P_0	0	P	6	16	0	0
0	P_0	0	P	7	1_8_12_15	0.240283	0.252302
0	P_0	0	P	8	14	0	0
0	P_0	0	P	9	13	0	0
0	P_0	0	P	10	3_4_5_6_10_11	0.394509	0.405959
0	P_0	0	P	11	2_7_9	0	0
0	P_0	0	P	12	0	0.651845	0.682203
1	P_1	0	P	0	29	0	0
1	P_1	0	P	1	28	0	0
1	P_1	0	P	2	27	0	0
1	P_1	0	P	3	21_25	0	0
1	P_1	0	P	4	20_24	0	0
1	P_1	0	P	5	22	0	0
1	P_1	0	P	6	16	0	0
1	P_1	0	P	7	1_8_12_15	0	0
1	P_1	0	P	8	14	0	0
1	P_1	0	P	9	13	0	0
1	P_1	0	P	10	3_4_5_6_10_11	0.660238	0.672534
1	P_1	0	P	11	2_7_9	0	0
1	P_1	0	P	12	0	0.655613	0.685585
2	P_2	0	P	0	29	0	0
2	P_2	0	P	1	28	0	0
2	P_2	0	P	2	27	0	0
2	P_2	0	P	3	21_25	0	0
2	P_2	0	P	4	20_24	0	0
2	P_2	0	P	5	22	0	0
2	P_2	0	P	6	16	0	0
2	P_2	0	P	7	1_8_12_15	0.221844	0.233538
2	P_2	0	P	8	14	0	0
2	P_2	0	P	9	13	0	0
2	P_2	0	P	10	3_4_5_6_10_11	0.535974	0.548075
2	P_2	0	P	11	2_7_9	0	0
2	P_2	0	P	12	0	0.648362	0.678423
3	M1_0	1	M1	0	29	0	0
3	M1_0	1	M1	1	28	0	0
3	M1_0	1	M1	2	27	0	0
3	M1_0	1	M1	3	21_25	0	0
3	M1_0	1	M1	4	20_24	0	0
3	M1_0	1	M1	5	22	0	0
3	M1_0	1	M1	6	16	0.21586	0.239233
3	M1_0	1	M1	7	1_8_12_15	0	0
3	M1_0	1	M1	8	14	0	0
3	M1_0	1	M1	9	13	0	0
3	M1_0	1	M1	10	3_4_5_6_10_11	0	0
3	M1_0	1	M1	11	2_7_9	0.655147	0.672553
3	M1_0	1	M1	12	0	0.647837	0.678188
4	M1_1	1	M1	0	29	0	0
4	M1_1	1	M1	1	28	0	0
4	M1_1	1	M1	2	27	0	0
4	M1_1	1	M1	3	21_25	0	0
4	M1_1	1	M1	4	20_24	0	0
4	M1_1	1	M1	5	22	0	0
4	M1_1	1	M1	6	16	0.445327	0.474166
4	M1_1	1	M1	7	1_8_12_15	0	0
4	M1_1	1	M1	8	14	0	0
4	M1_1	1	M1	9	13	0	0
4	M1_1	1	M1	10	3_4_5_6_10_11	0	0
4	M1_1	1	M1	11	2_7_9	0.664056	0.681458
4	M1_1	1	M1	12	0	0.651491	0.681928
5	M1_2	1	M1	0	29	0	0
5	M1_2	1	M1	1	28	0	0
5	M1_2	1	M1	2	27	0	0
5	M1_2	1	M1	3	21_25	0	0
5	M1_2	1	M1	4	20_24	0	0
5	M1_2	1	M1	5	22	0	0
5	M1_2	1	M1	6	16	0.312876	0.339322
5	M1_2	1	M1	7	1_8_12_15	0	0
5	M1_2	1	M1	8	14	0	0
5	M1_2	1	M1	9	13	0	0
5	M1_2	1	M1	10	3_4_5_6_10_11	0	0
5	M1_2	1	M1	11	2_7_9	0.658951	0.676362
5	M1_2	1	M1	12	0	0.64879	0.679269
6	M2_0	2	M2	0	29	0	0
6	M2_0	2	M2	1	28	0	0
6	M2_0	2	M2	2	27	0	0
6	M2_0	2	M2	3	21_25	0	0
