5 #anatomical sites
15 #samples
13 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	38	0	0
0	P_0	0	P	1	37	0	0
0	P_0	0	P	2	36	0	0
0	P_0	0	P	3	34	0	0
0	P_0	0	P	4	27_31_32	0	0
0	P_0	0	P	5	20_21_23_24_30	0	0
0	P_0	0	P	6	3_4_7_8_9_16_18_25_29	0	0
0	P_0	0	P	7	19_22_28	0	0
0	P_0	0	P	8	15_17_26	0	0
0	P_0	0	P	9	14	0	0
0	P_0	0	P	10	1_5_12_13	0.11176	0.120673
0	P_0	0	P	11	2_6	0	0
0	P_0	0	P	12	0	0.655947	0.685987
1	P_1	0	P	0	38	0	0
1	P_1	0	P	1	37	0	0
1	P_1	0	P	2	36	0	0
1	P_1	0	P	3	34	0	0
1	P_1	0	P	4	27_31_32	0	0
1	P_1	0	P	5	20_21_23_24_30	0	0
1	P_1	0	P	6	3_4_7_8_9_16_18_25_29	0.393926	0.403268
1	P_1	0	P	7	19_22_28	0	0
1	P_1	0	P	8	15_17_26	0	0
1	P_1	0	P	9	14	0	0
1	P_1	0	P	10	1_5_12_13	0.219785	0.231454
1	P_1	0	P	11	2_6	0	0
1	P_1	0	P	12	0	0.654716	0.68492
2	P_2	0	P	0	38	0	0
2	P_2	0	P	1	37	0	0
2	P_2	0	P	2	36	0	0
2	P_2	0	P	3	34	0	0
2	P_2	0	P	4	27_31_32	0	0
2	P_2	0	P	5	20_21_23_24_30	0	0
2	P_2	0	P	6	3_4_7_8_9_16_18_25_29	0.437558	0.447134
2	P_2	0	P	7	19_22_28	0	0
2	P_2	0	P	8	15_17_26	0	0
2	P_2	0	P	9	14	0.340625	0.367714
2	P_2	0	P	10	1_5_12_13	0.345081	0.358628
2	P_2	0	P	11	2_6	0	0
2	P_2	0	P	12	0	0.660362	0.690516
3	M1_0	1	M1	0	38	0	0
3	M1_0	1	M1	1	37	0	0
3	M1_0	1	M1	2	36	0	0
3	M1_0	1	M1	3	34	0	0
3	M1_0	1	M1	4	27_31_32	0	0
3	M1_0	1	M1	5	20_21_23_24_30	0	0
3	M1_0	1	M1	6	3_4_7_8_9_16_18_25_29	0	0
3	M1_0	1	M1	7	19_22_28	0	0
3	M1_0	1	M1	8	15_17_26	0	0
3	M1_0	1	M1	9	14	0	0
3	M1_0	1	M1	10	1_5_12_13	0	0
3	M1_0	1	M1	11	2_6	0.655742	0.677099
3	M1_0	1	M1	12	0	0.647861	0.67788
4	M1_1	1	M1	0	38	0	0
4	M1_1	1	M1	1	37	0	0
4	M1_1	1	M1	2	36	0	0
4	M1_1	1	M1	3	34	0	0
4	M1_1	1	M1	4	27_31_32	0.137626	0.148839
4	M1_1	1	M1	5	20_21_23_24_30	0	0
4	M1_1	1	M1	6	3_4_7_8_9_16_18_25_29	0	0
4	M1_1	1	M1	7	19_22_28	0	0
4	M1_1	1	M1	8	15_17_26	0	0
4	M1_1	1	M1	9	14	0	0
4	M1_1	1	M1	10	1_5_12_13	0	0
4	M1_1	1	M1	11	2_6	0.658569	0.679909
4	M1_1	1	M1	12	0	0.65317	0.683471
5	M1_2	1	M1	0	38	0	0
5	M1_2	1	M1	1	37	0	0
5	M1_2	1	M1	2	36	0	0
5	M1_2	1	M1	3	34	0	0
5	M1_2	1	M1	4	27_31_32	0	0
5	M1_2	1	M1	5	20_21_23_24_30	0	0
5	M1_2	1	M1	6	3_4_7_8_9_16_18_25_29	0	0
5	M1_2	1	M1	7	19_22_28	0	0
5	M1_2	1	M1	8	15_17_26	0	0
5	M1_2	1	M1	9	14	0	0
5	M1_2	1	M1	10	1_5_12_13	0	0
5	M1_2	1	M1	11	2_6	0.652484	0.673866
5	M1_2	1	M1	12	0	0.654632	0.684821
6	M2_0	2	M2	0	38	0	0
6	M2_0	2	M2	1	37	0.175072	0.19681
6	M2_0	2	M2	2	36	0	0
6	M2_0	2	M2	3	34	0	0
6	M2_0	2	M2	4	27_31_32	0	0
6	M2_0	2	M2	5	20_21_23_24_30	0	0
6	M2_0	2	M2	6	3_4_7_8_9_16_18_25_29	0	0
6	M2_0	2	M2	7	19_22_28	0.6539	0.671259
6	M2_0	2	M2	8	15_17_26	0	0
6	M2_0	2	M2	9	14	0	0
6	M2_0	2	M2	10	1_5_12_13	0.662146	0.677261
6	M2_0	2	M2	11	2_6	0	0
6	M2_0	2	M2	12	0	0.648439	0.678642
7	M2_1	2	M2	0	38	0	0
7	M2_1	2	M2	1	37	0.267093	0.29202
7	M2_1	2	M2	2	36	0	0
7	M2_1	2	M2	3	34	0	0
7	M2_1	2	M2	4	27_31_32	0	0
7	M2_1	2	M2	5	20_21_23_24_30	0	0
7	M2_1	2	M2	6	3_4_7_8_9_16_18_25_29	0	0
7	M2_1	2	M2	7	19_22_28	0.657037	0.674457
7	M2_1	2	M2	8	15_17_26	0	0
7	M2_1	2	M2	9	14	0	0
7	M2_1	2	M2	10	1_5_12_13	0.662546	0.67766
7	M2_1	2	M2	11	2_6	0	0
7	M2_1	2	M2	12	0	0.657948	0.688104
8	M2_2	2	M2	0	38	0	0
8	M2_2	2	M2	1	37	0.214928	0.23835
8	M2_2	2	M2	2	36	0.0870493	0.103408
8	M2_2	2	M2	3	34	0	0
8	M2_2	2	M2	4	27_31_32	0	0
8	M2_2	2	M2	5	20_21_23_24_30	0	0
8	M2_2	2	M2	6	3_4_7_8_9_16_18_25_29	0	0
8	M2_2	2	M2	7	19_22_28	0.662297	0.679666
8	M2_2	2	M2	8	15_17_26	0	0
8	M2_2	2	M2	9	14	0	0
8	M2_2	2	M2	10	1_5_12_13	0.659677	0.674766
8	M2_2	2	M2	11	2_6	0	0
8	M2_2	2	M2	12	0	0.649971	0.680301
9	M3_0	3	M3	0	38	0.160438	0.18137
9	M3_0	3	M3	1	37	0	0
9	M3_0	3	M3	2	36	0	0
9	M3_0	3	M3	3	34	0	0
9	M3_0	3	M3	4	27_31_32	0	0
9	M3_0	3	M3	5	20_21_23_24_30	0	0
9	M3_0	3	M3	6	3_4_7_8_9_16_18_25_29	0	0
9	M3_0	3	M3	7	19_22_28	0	0
9	M3_0	3	M3	8	15_17_26	0.655537	0.672881
9	M3_0	3	M3	9	14	0	0
9	M3_0	3	M3	10	1_5_12_13	0.662187	0.677337
9	M3_0	3	M3	11	2_6	0	0
9	M3_0	3	M3	12	0	0.646049	0.676165
10	M3_1	3	M3	0	38	0.485141	0.514551
10	M3_1	3	M3	1	37	0	0
10	M3_1	3	M3	2	36	0	0
10	M3_1	3	M3	3	34	0	0
10	M3_1	3	M3	4	27_31_32	0	0
10	M3_1	3	M3	5	20_21_23_24_30	0	0
10	M3_1	3	M3	6	3_4_7_8_9_16_18_25_29	0	0
10	M3_1	3	M3	7	19_22_28	0	0
10	M3_1	3	M3	8	15_17_26	0.658435	0.675876
10	M3_1	3	M3	9	14	0	0
10	M3_1	3	M3	10	1_5_12_13	0.658027	0.673089
10	M3_1	3	M3	11	2_6	0	0
10	M3_1	3	M3	12	0	0.64745	0.6776
11	M3_2	3	M3	0	38	0	0
11	M3_2	3	M3	1	37	0	0
11	M3_2	3	M3	2	36	0	0
11	M3_2	3	M3	3	34	0	0
11	M3_2	3	M3	4	27_31_32	0	0
11	M3_2	3	M3	5	20_21_23_24_30	0	0
11	M3_2	3	M3	6	3_4_7_8_9_16_18_25_29	0	0
11	M3_2	3	M3	7	19_22_28	0	0
11	M3_2	3	M3	8	15_17_26	0.658054	0.675395
11	M3_2	3	M3	9	14	0	0
11	M3_2	3	M3	10	1_5_12_13	0.664569	0.679716
11	M3_2	3	M3	11	2_6	0	0
11	M3_2	3	M3	12	0	0.644316	0.674331
12	M4_0	4	M4	0	38	0	0
12	M4_0	4	M4	1	37	0	0
12	M4_0	4	M4	2	36	0	0
12	M4_0	4	M4	3	34	0.200272	0.223251
12	M4_0	4	M4	4	27_31_32	0	0
