5 #anatomical sites
5 #samples
10 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_2	0	P	0	26_32_35_36_54_55_62	0	0
0	P_2	0	P	1	19_23_28_53_59	0	0
0	P_2	0	P	2	1_7_12_13_14_21_37_45_47_58	0.298583	0.30748
0	P_2	0	P	3	51_52	0	0
0	P_2	0	P	4	22_24_31_38_43_50	0	0
0	P_2	0	P	5	2_3_4_5_8_25_27_30_33_34_40_41_44_46	0	0
0	P_2	0	P	6	29_39_42	0	0
0	P_2	0	P	7	18	0	0
0	P_2	0	P	8	6_9_10_11	0	0
0	P_2	0	P	9	0	0.313353	0.342031
1	M1_0	1	M1	0	26_32_35_36_54_55_62	0	0
1	M1_0	1	M1	1	19_23_28_53_59	0	0
1	M1_0	1	M1	2	1_7_12_13_14_21_37_45_47_58	0	0
1	M1_0	1	M1	3	51_52	0	0
1	M1_0	1	M1	4	22_24_31_38_43_50	0	0
1	M1_0	1	M1	5	2_3_4_5_8_25_27_30_33_34_40_41_44_46	0	0
1	M1_0	1	M1	6	29_39_42	0	0
1	M1_0	1	M1	7	18	0.248731	0.275332
1	M1_0	1	M1	8	6_9_10_11	0.32666	0.341208
1	M1_0	1	M1	9	0	0.313802	0.342688
2	M2_1	2	M2	0	26_32_35_36_54_55_62	0	0
2	M2_1	2	M2	1	19_23_28_53_59	0	0
2	M2_1	2	M2	2	1_7_12_13_14_21_37_45_47_58	0	0
2	M2_1	2	M2	3	51_52	0	0
2	M2_1	2	M2	4	22_24_31_38_43_50	0	0
2	M2_1	2	M2	5	2_3_4_5_8_25_27_30_33_34_40_41_44_46	0.132827	0.138085
2	M2_1	2	M2	6	29_39_42	0.24894	0.263936
2	M2_1	2	M2	7	18	0	0
2	M2_1	2	M2	8	6_9_10_11	0.255253	0.268478
2	M2_1	2	M2	9	0	0.313997	0.343213
3	M3_1	3	M3	0	26_32_35_36_54_55_62	0	0
3	M3_1	3	M3	1	19_23_28_53_59	0	0
3	M3_1	3	M3	2	1_7_12_13_14_21_37_45_47_58	0	0
3	M3_1	3	M3	3	51_52	0.126357	0.140154
3	M3_1	3	M3	4	22_24_31_38_43_50	0.252769	0.263497
3	M3_1	3	M3	5	2_3_4_5_8_25_27_30_33_34_40_41_44_46	0	0
3	M3_1	3	M3	6	29_39_42	0	0
3	M3_1	3	M3	7	18	0.130326	0.150536
3	M3_1	3	M3	8	6_9_10_11	0.321025	0.335612
3	M3_1	3	M3	9	0	0.313558	0.342888
4	M4_2	4	M4	0	26_32_35_36_54_55_62	0.0540482	0.0589575
4	M4_2	4	M4	1	19_23_28_53_59	0.304832	0.317535
4	M4_2	4	M4	2	1_7_12_13_14_21_37_45_47_58	0	0
4	M4_2	4	M4	3	51_52	0	0
4	M4_2	4	M4	4	22_24_31_38_43_50	0	0
4	M4_2	4	M4	5	2_3_4_5_8_25_27_30_33_34_40_41_44_46	0	0
4	M4_2	4	M4	6	29_39_42	0	0
4	M4_2	4	M4	7	18	0	0
4	M4_2	4	M4	8	6_9_10_11	0.325075	0.339644
4	M4_2	4	M4	9	0	0.323769	0.353128
