5 #anatomical sites
10 #samples
16 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_2	0	P	0	45	0	0
0	P_2	0	P	1	19_25_41_42	0	0
0	P_2	0	P	2	37_39	0	0
0	P_2	0	P	3	7_8_10_11_38	0	0
0	P_2	0	P	4	33_34	0	0
0	P_2	0	P	5	29	0	0
0	P_2	0	P	6	28	0	0
0	P_2	0	P	7	24_27	0	0
0	P_2	0	P	8	26	0	0
0	P_2	0	P	9	23	0	0
0	P_2	0	P	10	18_20_21	0.0836374	0.156963
0	P_2	0	P	11	16_17	0	0
0	P_2	0	P	12	12_13_14_15	0.0633922	0.121692
0	P_2	0	P	13	9	0	0
0	P_2	0	P	14	6	0.0490887	0.159732
0	P_2	0	P	15	0_3_4	0.447955	0.585814
1	P_1	0	P	0	45	0	0
1	P_1	0	P	1	19_25_41_42	0	0
1	P_1	0	P	2	37_39	0	0
1	P_1	0	P	3	7_8_10_11_38	0	0
1	P_1	0	P	4	33_34	0.32462	0.481062
1	P_1	0	P	5	29	0	0
1	P_1	0	P	6	28	0	0
1	P_1	0	P	7	24_27	0	0
1	P_1	0	P	8	26	0	0
1	P_1	0	P	9	23	0	0
1	P_1	0	P	10	18_20_21	0.425582	0.562719
1	P_1	0	P	11	16_17	0	0
1	P_1	0	P	12	12_13_14_15	0.406853	0.524655
1	P_1	0	P	13	9	0	0
1	P_1	0	P	14	6	0.394895	0.622569
1	P_1	0	P	15	0_3_4	0.441412	0.582152
2	M1_0	1	M1	0	45	0	0
2	M1_0	1	M1	1	19_25_41_42	0	0
2	M1_0	1	M1	2	37_39	0	0
2	M1_0	1	M1	3	7_8_10_11_38	0	0
2	M1_0	1	M1	4	33_34	0	0
2	M1_0	1	M1	5	29	0.299536	0.519464
2	M1_0	1	M1	6	28	0	0
2	M1_0	1	M1	7	24_27	0	0
2	M1_0	1	M1	8	26	0	0
2	M1_0	1	M1	9	23	0	0
2	M1_0	1	M1	10	18_20_21	0	0
2	M1_0	1	M1	11	16_17	0	0
2	M1_0	1	M1	12	12_13_14_15	0.445874	0.568155
2	M1_0	1	M1	13	9	0	0
2	M1_0	1	M1	14	6	0.404127	0.652442
2	M1_0	1	M1	15	0_3_4	0.520739	0.668867
3	M1_1	1	M1	0	45	0	0
3	M1_1	1	M1	1	19_25_41_42	0	0
3	M1_1	1	M1	2	37_39	0	0
3	M1_1	1	M1	3	7_8_10_11_38	0	0
3	M1_1	1	M1	4	33_34	0	0
3	M1_1	1	M1	5	29	0.445194	0.706584
3	M1_1	1	M1	6	28	0	0
3	M1_1	1	M1	7	24_27	0	0
3	M1_1	1	M1	8	26	0	0
3	M1_1	1	M1	9	23	0	0
3	M1_1	1	M1	10	18_20_21	0	0
3	M1_1	1	M1	11	16_17	0	0
3	M1_1	1	M1	12	12_13_14_15	0.4747	0.595404
3	M1_1	1	M1	13	9	0	0
3	M1_1	1	M1	14	6	0.377603	0.621943
3	M1_1	1	M1	15	0_3_4	0.463307	0.605444
4	M2_2	2	M2	0	45	0	0
4	M2_2	2	M2	1	19_25_41_42	0	0
4	M2_2	2	M2	2	37_39	0.180283	0.309134
4	M2_2	2	M2	3	7_8_10_11_38	0	0
4	M2_2	2	M2	4	33_34	0	0
4	M2_2	2	M2	5	29	0	0
4	M2_2	2	M2	6	28	0	0
4	M2_2	2	M2	7	24_27	0	0
4	M2_2	2	M2	8	26	0.469386	0.716873
4	M2_2	2	M2	9	23	0	0
