5 #anatomical sites
15 #samples
22 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	42	0	0
0	P_0	0	P	1	41	0	0
0	P_0	0	P	2	40	0	0
0	P_0	0	P	3	39	0	0
0	P_0	0	P	4	37	0	0
0	P_0	0	P	5	36	0	0
0	P_0	0	P	6	32_35	0	0
0	P_0	0	P	7	9_12_14_33_34	0	0
0	P_0	0	P	8	31	0	0
0	P_0	0	P	9	30	0	0
0	P_0	0	P	10	29	0	0
0	P_0	0	P	11	28	0	0
0	P_0	0	P	12	25	0	0
0	P_0	0	P	13	6_7_11_20_21_23	0	0
0	P_0	0	P	14	22	0	0
0	P_0	0	P	15	4_8_18	0	0
0	P_0	0	P	16	13_16	0	0
0	P_0	0	P	17	15	0	0
0	P_0	0	P	18	5_10	0	0
0	P_0	0	P	19	3	0	0
0	P_0	0	P	20	1_2	0	0
0	P_0	0	P	21	0	0.651314	0.681481
1	P_1	0	P	0	42	0	0
1	P_1	0	P	1	41	0	0
1	P_1	0	P	2	40	0	0
1	P_1	0	P	3	39	0	0
1	P_1	0	P	4	37	0	0
1	P_1	0	P	5	36	0	0
1	P_1	0	P	6	32_35	0	0
1	P_1	0	P	7	9_12_14_33_34	0	0
1	P_1	0	P	8	31	0	0
1	P_1	0	P	9	30	0	0
1	P_1	0	P	10	29	0	0
1	P_1	0	P	11	28	0	0
1	P_1	0	P	12	25	0	0
1	P_1	0	P	13	6_7_11_20_21_23	0	0
1	P_1	0	P	14	22	0	0
1	P_1	0	P	15	4_8_18	0	0
1	P_1	0	P	16	13_16	0	0
1	P_1	0	P	17	15	0	0
1	P_1	0	P	18	5_10	0	0
1	P_1	0	P	19	3	0.311548	0.337746
1	P_1	0	P	20	1_2	0	0
1	P_1	0	P	21	0	0.642529	0.672835
2	P_2	0	P	0	42	0	0
2	P_2	0	P	1	41	0	0
2	P_2	0	P	2	40	0	0
2	P_2	0	P	3	39	0	0
2	P_2	0	P	4	37	0	0
2	P_2	0	P	5	36	0	0
2	P_2	0	P	6	32_35	0	0
2	P_2	0	P	7	9_12_14_33_34	0	0
2	P_2	0	P	8	31	0	0
2	P_2	0	P	9	30	0	0
2	P_2	0	P	10	29	0	0
2	P_2	0	P	11	28	0	0
2	P_2	0	P	12	25	0	0
2	P_2	0	P	13	6_7_11_20_21_23	0	0
2	P_2	0	P	14	22	0	0
2	P_2	0	P	15	4_8_18	0	0
2	P_2	0	P	16	13_16	0	0
2	P_2	0	P	17	15	0	0
2	P_2	0	P	18	5_10	0	0
2	P_2	0	P	19	3	0	0
2	P_2	0	P	20	1_2	0.156724	0.171284
2	P_2	0	P	21	0	0.636156	0.666327
3	M1_0	1	M1	0	42	0	0
3	M1_0	1	M1	1	41	0	0
3	M1_0	1	M1	2	40	0	0
3	M1_0	1	M1	3	39	0	0
3	M1_0	1	M1	4	37	0	0
3	M1_0	1	M1	5	36	0	0
3	M1_0	1	M1	6	32_35	0	0
3	M1_0	1	M1	7	9_12_14_33_34	0	0
3	M1_0	1	M1	8	31	0	0
3	M1_0	1	M1	9	30	0	0
3	M1_0	1	M1	10	29	0	0
3	M1_0	1	M1	11	28	0	0
3	M1_0	1	M1	12	25	0	0
3	M1_0	1	M1	13	6_7_11_20_21_23	0	0
3	M1_0	1	M1	14	22	0	0
3	M1_0	1	M1	15	4_8_18	0	0
3	M1_0	1	M1	16	13_16	0	0
3	M1_0	1	M1	17	15	0.161637	0.182706
3	M1_0	1	M1	18	5_10	0.652251	0.673564
3	M1_0	1	M1	19	3	0	0
3	M1_0	1	M1	20	1_2	0	0
3	M1_0	1	M1	21	0	0.648766	0.679079
4	M1_1	1	M1	0	42	0	0
4	M1_1	1	M1	1	41	0	0
4	M1_1	1	M1	2	40	0	0
4	M1_1	1	M1	3	39	0	0
4	M1_1	1	M1	4	37	0	0
4	M1_1	1	M1	5	36	0	0
4	M1_1	1	M1	6	32_35	0	0
4	M1_1	1	M1	7	9_12_14_33_34	0	0
4	M1_1	1	M1	8	31	0	0
4	M1_1	1	M1	9	30	0	0
4	M1_1	1	M1	10	29	0	0
4	M1_1	1	M1	11	28	0	0
4	M1_1	1	M1	12	25	0	0
4	M1_1	1	M1	13	6_7_11_20_21_23	0	0
4	M1_1	1	M1	14	22	0	0
4	M1_1	1	M1	15	4_8_18	0	0
4	M1_1	1	M1	16	13_16	0	0
4	M1_1	1	M1	17	15	0	0
4	M1_1	1	M1	18	5_10	0.653067	0.674278
4	M1_1	1	M1	19	3	0	0
4	M1_1	1	M1	20	1_2	0	0
4	M1_1	1	M1	21	0	0.650731	0.680749
5	M1_2	1	M1	0	42	0	0
5	M1_2	1	M1	1	41	0	0
5	M1_2	1	M1	2	40	0	0
5	M1_2	1	M1	3	39	0	0
5	M1_2	1	M1	4	37	0	0
5	M1_2	1	M1	5	36	0	0
5	M1_2	1	M1	6	32_35	0	0
5	M1_2	1	M1	7	9_12_14_33_34	0	0
5	M1_2	1	M1	8	31	0	0
5	M1_2	1	M1	9	30	0	0
5	M1_2	1	M1	10	29	0	0
5	M1_2	1	M1	11	28	0	0
5	M1_2	1	M1	12	25	0	0
5	M1_2	1	M1	13	6_7_11_20_21_23	0	0
5	M1_2	1	M1	14	22	0	0
5	M1_2	1	M1	15	4_8_18	0	0
5	M1_2	1	M1	16	13_16	0.173592	0.188721
5	M1_2	1	M1	17	15	0.203339	0.226139
5	M1_2	1	M1	18	5_10	0.653492	0.674906
5	M1_2	1	M1	19	3	0	0
5	M1_2	1	M1	20	1_2	0	0
5	M1_2	1	M1	21	0	0.657336	0.687462
6	M2_0	2	M2	0	42	0	0
6	M2_0	2	M2	1	41	0	0
6	M2_0	2	M2	2	40	0	0
6	M2_0	2	M2	3	39	0	0
6	M2_0	2	M2	4	37	0	0
6	M2_0	2	M2	5	36	0	0
6	M2_0	2	M2	6	32_35	0	0
6	M2_0	2	M2	7	9_12_14_33_34	0	0
6	M2_0	2	M2	8	31	0	0
6	M2_0	2	M2	9	30	0	0
6	M2_0	2	M2	10	29	0	0
6	M2_0	2	M2	11	28	0	0
6	M2_0	2	M2	12	25	0	0
6	M2_0	2	M2	13	6_7_11_20_21_23	0	0
6	M2_0	2	M2	14	22	0.282295	0.30794
6	M2_0	2	M2	15	4_8_18	0.658138	0.675487
6	M2_0	2	M2	16	13_16	0	0
6	M2_0	2	M2	17	15	0	0
6	M2_0	2	M2	18	5_10	0	0
6	M2_0	2	M2	19	3	0	0
6	M2_0	2	M2	20	1_2	0.654239	0.675678
6	M2_0	2	M2	21	0	0.654996	0.685151
7	M2_1	2	M2	0	42	0	0
7	M2_1	2	M2	1	41	0	0
7	M2_1	2	M2	2	40	0	0
7	M2_1	2	M2	3	39	0	0
7	M2_1	2	M2	4	37	0	0
7	M2_1	2	M2	5	36	0	0
7	M2_1	2	M2	6	32_35	0	0
7	M2_1	2	M2	7	9_12_14_33_34	0	0
7	M2_1	2	M2	8	31	0	0
7	M2_1	2	M2	9	30	0	0
7	M2_1	2	M2	10	29	0	0
7	M2_1	2	M2	11	28	0.119866	0.138471
7	M2_1	2	M2	12	25	0	0
7	M2_1	2	M2	13	6_7_11_20_21_23	0	0
7	M2_1	2	M2	14	22	0.413893	0.442345
7	M2_1	2	M2	15	4_8_18	0.657423	0.674842
7	M2_1	2	M2	16	13_16	0	0
7	M2_1	2	M2	17	15	0	0
7	M2_1	2	M2	18	5_10	0	0
7	M2_1	2	M2	19	3	0	0
7	M2_1	2	M2	20	1_2	0.654786	0.676103
7	M2_1	2	M2	21	0	0.650837	0.681229
8	M2_2	2	M2	0	42	0	0
8	M2_2	2	M2	1	41	0	0
8	M2_2	2	M2	2	40	0	0
8	M2_2	2	M2	3	39	0	0
8	M2_2	2	M2	4	37	0	0
8	M2_2	2	M2	5	36	0	0
8	M2_2	2	M2	6	32_35	0	0
8	M2_2	2	M2	7	9_12_14_33_34	0	0
8	M2_2	2	M2	8	31	0	0
8	M2_2	2	M2	9	30	0	0
8	M2_2	2	M2	10	29	0	0
8	M2_2	2	M2	11	28	0	0
8	M2_2	2	M2	12	25	0.304395	0.330877
8	M2_2	2	M2	13	6_7_11_20_21_23	0	0
8	M2_2	2	M2	14	22	0.295894	0.322212
8	M2_2	2	M2	15	4_8_18	0.654424	0.671874
8	M2_2	2	M2	16	13_16	0	0
8	M2_2	2	M2	17	15	0	0
8	M2_2	2	M2	18	5_10	0	0
8	M2_2	2	M2	19	3	0	0
8	M2_2	2	M2	20	1_2	0.650783	0.672159
8	M2_2	2	M2	21	0	0.653354	0.683297
9	M3_0	3	M3	0	42	0	0
9	M3_0	3	M3	1	41	0	0
9	M3_0	3	M3	2	40	0	0
9	M3_0	3	M3	3	39	0	0
9	M3_0	3	M3	4	37	0	0
9	M3_0	3	M3	5	36	0	0
9	M3_0	3	M3	6	32_35	0	0
9	M3_0	3	M3	7	9_12_14_33_34	0	0
9	M3_0	3	M3	8	31	0	0
9	M3_0	3	M3	9	30	0.487414	0.516749
9	M3_0	3	M3	10	29	0	0
9	M3_0	3	M3	11	28	0	0
9	M3_0	3	M3	12	25	0	0
9	M3_0	3	M3	13	6_7_11_20_21_23	0.66095	0.673307
9	M3_0	3	M3	14	22	0	0
9	M3_0	3	M3	15	4_8_18	0	0
9	M3_0	3	M3	16	13_16	0	0
9	M3_0	3	M3	17	15	0	0
9	M3_0	3	M3	18	5_10	0	0
9	M3_0	3	M3	19	3	0	0
9	M3_0	3	M3	20	1_2	0	0
9	M3_0	3	M3	21	0	0.647346	0.677688
10	M3_1	3	M3	0	42	0	0
10	M3_1	3	M3	1	41	0	0
10	M3_1	3	M3	2	40	0	0
10	M3_1	3	M3	3	39	0	0
10	M3_1	3	M3	4	37	0	0
10	M3_1	3	M3	5	36	0	0
10	M3_1	3	M3	6	32_35	0	0
10	M3_1	3	M3	7	9_12_14_33_34	0	0
10	M3_1	3	M3	8	31	0	0
10	M3_1	3	M3	9	30	0	0
10	M3_1	3	M3	10	29	0.109397	0.127422
10	M3_1	3	M3	11	28	0	0
10	M3_1	3	M3	12	25	0	0
10	M3_1	3	M3	13	6_7_11_20_21_23	0.663611	0.675973
10	M3_1	3	M3	14	22	0	0
