5 #anatomical sites
10 #samples
11 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_2	0	P	0	47	0	0
0	P_2	0	P	1	39_42_44_46	0	0
0	P_2	0	P	2	16_19_27_37_45	0	0
0	P_2	0	P	3	35_38_43	0	0
0	P_2	0	P	4	32	0	0
0	P_2	0	P	5	30	0	0
0	P_2	0	P	6	8_12_20_22_25_26_29	0	0
0	P_2	0	P	7	10_13_14_15_17_21_28	0	0
0	P_2	0	P	8	1_3_4_5_6_7_18_23_24	0	0
0	P_2	0	P	9	2	0.363412	0.58354
0	P_2	0	P	10	0	0.37508	0.591195
1	P_1	0	P	0	47	0	0
1	P_1	0	P	1	39_42_44_46	0	0
1	P_1	0	P	2	16_19_27_37_45	0	0
1	P_1	0	P	3	35_38_43	0	0
1	P_1	0	P	4	32	0	0
1	P_1	0	P	5	30	0	0
1	P_1	0	P	6	8_12_20_22_25_26_29	0	0
1	P_1	0	P	7	10_13_14_15_17_21_28	0	0
1	P_1	0	P	8	1_3_4_5_6_7_18_23_24	0	0
1	P_1	0	P	9	2	0	0
1	P_1	0	P	10	0	0.373608	0.625915
2	M1_0	1	M1	0	47	0.0101363	0.080101
2	M1_0	1	M1	1	39_42_44_46	0	0
2	M1_0	1	M1	2	16_19_27_37_45	0	0
2	M1_0	1	M1	3	35_38_43	0	0
2	M1_0	1	M1	4	32	0	0
2	M1_0	1	M1	5	30	0	0
2	M1_0	1	M1	6	8_12_20_22_25_26_29	0.515667	0.609357
2	M1_0	1	M1	7	10_13_14_15_17_21_28	0	0
2	M1_0	1	M1	8	1_3_4_5_6_7_18_23_24	0	0
2	M1_0	1	M1	9	2	0	0
2	M1_0	1	M1	10	0	0.37482	0.605884
3	M1_1	1	M1	0	47	0	0
3	M1_1	1	M1	1	39_42_44_46	0	0
3	M1_1	1	M1	2	16_19_27_37_45	0	0
3	M1_1	1	M1	3	35_38_43	0	0
3	M1_1	1	M1	4	32	0	0
3	M1_1	1	M1	5	30	0	0
3	M1_1	1	M1	6	8_12_20_22_25_26_29	0.332226	0.413112
3	M1_1	1	M1	7	10_13_14_15_17_21_28	0	0
3	M1_1	1	M1	8	1_3_4_5_6_7_18_23_24	0	0
3	M1_1	1	M1	9	2	0	0
3	M1_1	1	M1	10	0	0.400112	0.637941
4	M2_1	2	M2	0	47	0	0
4	M2_1	2	M2	1	39_42_44_46	0	0
4	M2_1	2	M2	2	16_19_27_37_45	0	0
4	M2_1	2	M2	3	35_38_43	0	0
4	M2_1	2	M2	4	32	0	0
4	M2_1	2	M2	5	30	0.141416	0.308617
4	M2_1	2	M2	6	8_12_20_22_25_26_29	0	0
4	M2_1	2	M2	7	10_13_14_15_17_21_28	0.474271	0.567723
4	M2_1	2	M2	8	1_3_4_5_6_7_18_23_24	0	0
4	M2_1	2	M2	9	2	0	0
4	M2_1	2	M2	10	0	0.51523	0.788309
5	M2_0	2	M2	0	47	0	0
5	M2_0	2	M2	1	39_42_44_46	0.165794	0.250773
5	M2_0	2	M2	2	16_19_27_37_45	0	0
5	M2_0	2	M2	3	35_38_43	0	0
5	M2_0	2	M2	4	32	0.152516	0.331638
5	M2_0	2	M2	5	30	0	0
5	M2_0	2	M2	6	8_12_20_22_25_26_29	0.221796	0.29106
5	M2_0	2	M2	7	10_13_14_15_17_21_28	0.284762	0.361489
5	M2_0	2	M2	8	1_3_4_5_6_7_18_23_24	0	0
5	M2_0	2	M2	9	2	0	0
5	M2_0	2	M2	10	0	0.408899	0.64049
6	M3_0	3	M3	0	47	0	0
6	M3_0	3	M3	1	39_42_44_46	0	0
6	M3_0	3	M3	2	16_19_27_37_45	0	0
6	M3_0	3	M3	3	35_38_43	0	0
6	M3_0	3	M3	4	32	0	0
6	M3_0	3	M3	5	30	0	0
6	M3_0	3	M3	6	8_12_20_22_25_26_29	0	0
6	M3_0	3	M3	7	10_13_14_15_17_21_28	0	0
6	M3_0	3	M3	8	1_3_4_5_6_7_18_23_24	0.490267	0.571763
6	M3_0	3	M3	9	2	0	0
6	M3_0	3	M3	10	0	0.352624	0.586909
7	M3_1	3	M3	0	47	0	0
7	M3_1	3	M3	1	39_42_44_46	0	0
7	M3_1	3	M3	2	16_19_27_37_45	0	0
7	M3_1	3	M3	3	35_38_43	0	0
7	M3_1	3	M3	4	32	0	0
7	M3_1	3	M3	5	30	0	0
7	M3_1	3	M3	6	8_12_20_22_25_26_29	0	0
7	M3_1	3	M3	7	10_13_14_15_17_21_28	0	0
7	M3_1	3	M3	8	1_3_4_5_6_7_18_23_24	0.500615	0.581108
7	M3_1	3	M3	9	2	0	0
7	M3_1	3	M3	10	0	0.46703	0.713578
8	M4_0	4	M4	0	47	0.123235	0.292677
8	M4_0	4	M4	1	39_42_44_46	0	0
8	M4_0	4	M4	2	16_19_27_37_45	0.110615	0.173514
8	M4_0	4	M4	3	35_38_43	0.424152	0.56522
8	M4_0	4	M4	4	32	0.422185	0.664803
