5 #anatomical sites
15 #samples
21 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_2	0	P	0	46	0	0
0	P_2	0	P	1	38_42_43	0	0
0	P_2	0	P	2	41	0	0
0	P_2	0	P	3	40	0	0
0	P_2	0	P	4	37	0	0
0	P_2	0	P	5	36	0	0
0	P_2	0	P	6	29_30_34	0	0
0	P_2	0	P	7	31_33	0	0
0	P_2	0	P	8	10_11_12_14_17_24_32	0	0
0	P_2	0	P	9	23_28	0	0
0	P_2	0	P	10	27	0	0
0	P_2	0	P	11	25	0	0
0	P_2	0	P	12	15_16_19_21_22	0	0
0	P_2	0	P	13	9_13_18_20	0	0
0	P_2	0	P	14	6	0.330926	0.47208
0	P_2	0	P	15	5	0	0
0	P_2	0	P	16	4	0	0
0	P_2	0	P	17	3	0.332959	0.473193
0	P_2	0	P	18	2	0	0
0	P_2	0	P	19	1	0.305126	0.44259
0	P_2	0	P	20	0	0.556097	0.71032
1	P_1	0	P	0	46	0	0
1	P_1	0	P	1	38_42_43	0	0
1	P_1	0	P	2	41	0	0
1	P_1	0	P	3	40	0	0
1	P_1	0	P	4	37	0	0
1	P_1	0	P	5	36	0	0
1	P_1	0	P	6	29_30_34	0	0
1	P_1	0	P	7	31_33	0	0
1	P_1	0	P	8	10_11_12_14_17_24_32	0	0
1	P_1	0	P	9	23_28	0	0
1	P_1	0	P	10	27	0	0
1	P_1	0	P	11	25	0	0
1	P_1	0	P	12	15_16_19_21_22	0	0
1	P_1	0	P	13	9_13_18_20	0	0
1	P_1	0	P	14	6	0.191881	0.303146
1	P_1	0	P	15	5	0.364374	0.50915
1	P_1	0	P	16	4	0	0
1	P_1	0	P	17	3	0	0
1	P_1	0	P	18	2	0.432792	0.584908
1	P_1	0	P	19	1	0.486292	0.638314
1	P_1	0	P	20	0	0.560486	0.72284
2	P_0	0	P	0	46	0	0
2	P_0	0	P	1	38_42_43	0	0
2	P_0	0	P	2	41	0	0
2	P_0	0	P	3	40	0	0
2	P_0	0	P	4	37	0	0
2	P_0	0	P	5	36	0	0
2	P_0	0	P	6	29_30_34	0	0
2	P_0	0	P	7	31_33	0	0
2	P_0	0	P	8	10_11_12_14_17_24_32	0	0
2	P_0	0	P	9	23_28	0	0
2	P_0	0	P	10	27	0	0
2	P_0	0	P	11	25	0	0
2	P_0	0	P	12	15_16_19_21_22	0	0
2	P_0	0	P	13	9_13_18_20	0	0
2	P_0	0	P	14	6	0	0
2	P_0	0	P	15	5	0.13782	0.238331
2	P_0	0	P	16	4	0.237768	0.367994
2	P_0	0	P	17	3	0	0
2	P_0	0	P	18	2	0.40002	0.54947
2	P_0	0	P	19	1	0.600921	0.766748
2	P_0	0	P	20	0	0.545043	0.712187
3	M1_2	1	M1	0	46	0	0
3	M1_2	1	M1	1	38_42_43	0	0
3	M1_2	1	M1	2	41	0	0
3	M1_2	1	M1	3	40	0	0
3	M1_2	1	M1	4	37	0	0
3	M1_2	1	M1	5	36	0	0
3	M1_2	1	M1	6	29_30_34	0	0
3	M1_2	1	M1	7	31_33	0	0
3	M1_2	1	M1	8	10_11_12_14_17_24_32	0	0
3	M1_2	1	M1	9	23_28	0	0
3	M1_2	1	M1	10	27	0	0
3	M1_2	1	M1	11	25	0.51559	0.674078
3	M1_2	1	M1	12	15_16_19_21_22	0.551908	0.623765
3	M1_2	1	M1	13	9_13_18_20	0.113685	0.157379
3	M1_2	1	M1	14	6	0	0
3	M1_2	1	M1	15	5	0.519967	0.678323
3	M1_2	1	M1	16	4	0.137399	0.242006
3	M1_2	1	M1	17	3	0	0
3	M1_2	1	M1	18	2	0.484734	0.637513
3	M1_2	1	M1	19	1	0.57718	0.740335
3	M1_2	1	M1	20	0	0.643375	0.811064
4	M1_0	1	M1	0	46	0	0
4	M1_0	1	M1	1	38_42_43	0	0
4	M1_0	1	M1	2	41	0	0
4	M1_0	1	M1	3	40	0	0
4	M1_0	1	M1	4	37	0	0
4	M1_0	1	M1	5	36	0	0
4	M1_0	1	M1	6	29_30_34	0	0
4	M1_0	1	M1	7	31_33	0	0
4	M1_0	1	M1	8	10_11_12_14_17_24_32	0	0
4	M1_0	1	M1	9	23_28	0.0870794	0.145149
4	M1_0	1	M1	10	27	0	0
4	M1_0	1	M1	11	25	0.0624902	0.137538
4	M1_0	1	M1	12	15_16_19_21_22	0.212657	0.264296
4	M1_0	1	M1	13	9_13_18_20	0.502388	0.579987
4	M1_0	1	M1	14	6	0	0
4	M1_0	1	M1	15	5	0.173525	0.286118
4	M1_0	1	M1	16	4	0.470359	0.62245
4	M1_0	1	M1	17	3	0	0
4	M1_0	1	M1	18	2	0.207389	0.324614
4	M1_0	1	M1	19	1	0.563194	0.727247
4	M1_0	1	M1	20	0	0.562109	0.729413
5	M1_1	1	M1	0	46	0	0
5	M1_1	1	M1	1	38_42_43	0	0
5	M1_1	1	M1	2	41	0	0
5	M1_1	1	M1	3	40	0	0
5	M1_1	1	M1	4	37	0	0
5	M1_1	1	M1	5	36	0	0
5	M1_1	1	M1	6	29_30_34	0	0
5	M1_1	1	M1	7	31_33	0	0
5	M1_1	1	M1	8	10_11_12_14_17_24_32	0	0
5	M1_1	1	M1	9	23_28	0	0
5	M1_1	1	M1	10	27	0.332681	0.475324
5	M1_1	1	M1	11	25	0	0
5	M1_1	1	M1	12	15_16_19_21_22	0.127126	0.16861
5	M1_1	1	M1	13	9_13_18_20	0.521637	0.60091
5	M1_1	1	M1	14	6	0	0
5	M1_1	1	M1	15	5	0.119212	0.215115
5	M1_1	1	M1	16	4	0.496046	0.65102
5	M1_1	1	M1	17	3	0	0
5	M1_1	1	M1	18	2	0.161121	0.27427
5	M1_1	1	M1	19	1	0.605912	0.772723
5	M1_1	1	M1	20	0	0.625407	0.79878
6	M2_0	2	M2	0	46	0	0
6	M2_0	2	M2	1	38_42_43	0	0
