5 #anatomical sites
15 #samples
17 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	74	0	0
0	P_0	0	P	1	72	0	0
0	P_0	0	P	2	70	0	0
0	P_0	0	P	3	69	0	0
0	P_0	0	P	4	24_27_30_35_36_38_40_47_52_55_63_67_68	0	0
0	P_0	0	P	5	10_11_16_22_23_28_34_41_45_59_65_66	0	0
0	P_0	0	P	6	62_64	0	0
0	P_0	0	P	7	57_60	0	0
0	P_0	0	P	8	58	0	0
0	P_0	0	P	9	12_17_19_37_43_44_46_53_56	0	0
0	P_0	0	P	10	39_42_48_49_50_51_54	0	0
0	P_0	0	P	11	7_14_18_20_32	0	0
0	P_0	0	P	12	4_8_9_13_15_21_25_26_29_31	0	0
0	P_0	0	P	13	3_6	0	0
0	P_0	0	P	14	2	0	0
0	P_0	0	P	15	1	0.278391	0.304047
0	P_0	0	P	16	0	0.644531	0.674509
1	P_1	0	P	0	74	0	0
1	P_1	0	P	1	72	0	0
1	P_1	0	P	2	70	0	0
1	P_1	0	P	3	69	0	0
1	P_1	0	P	4	24_27_30_35_36_38_40_47_52_55_63_67_68	0	0
1	P_1	0	P	5	10_11_16_22_23_28_34_41_45_59_65_66	0	0
1	P_1	0	P	6	62_64	0	0
1	P_1	0	P	7	57_60	0	0
1	P_1	0	P	8	58	0	0
1	P_1	0	P	9	12_17_19_37_43_44_46_53_56	0	0
1	P_1	0	P	10	39_42_48_49_50_51_54	0	0
1	P_1	0	P	11	7_14_18_20_32	0	0
1	P_1	0	P	12	4_8_9_13_15_21_25_26_29_31	0	0
1	P_1	0	P	13	3_6	0	0
1	P_1	0	P	14	2	0.178985	0.200801
1	P_1	0	P	15	1	0.17531	0.197259
1	P_1	0	P	16	0	0.652305	0.682441
2	P_2	0	P	0	74	0	0
2	P_2	0	P	1	72	0	0
2	P_2	0	P	2	70	0	0
2	P_2	0	P	3	69	0	0
2	P_2	0	P	4	24_27_30_35_36_38_40_47_52_55_63_67_68	0	0
2	P_2	0	P	5	10_11_16_22_23_28_34_41_45_59_65_66	0	0
2	P_2	0	P	6	62_64	0	0
2	P_2	0	P	7	57_60	0	0
2	P_2	0	P	8	58	0	0
2	P_2	0	P	9	12_17_19_37_43_44_46_53_56	0	0
2	P_2	0	P	10	39_42_48_49_50_51_54	0	0
2	P_2	0	P	11	7_14_18_20_32	0	0
2	P_2	0	P	12	4_8_9_13_15_21_25_26_29_31	0	0
2	P_2	0	P	13	3_6	0.273091	0.291065
2	P_2	0	P	14	2	0	0
2	P_2	0	P	15	1	0	0
2	P_2	0	P	16	0	0.659485	0.689612
3	M1_0	1	M1	0	74	0	0
3	M1_0	1	M1	1	72	0	0
3	M1_0	1	M1	2	70	0	0
3	M1_0	1	M1	3	69	0	0
3	M1_0	1	M1	4	24_27_30_35_36_38_40_47_52_55_63_67_68	0	0
3	M1_0	1	M1	5	10_11_16_22_23_28_34_41_45_59_65_66	0	0
3	M1_0	1	M1	6	62_64	0	0
3	M1_0	1	M1	7	57_60	0	0
3	M1_0	1	M1	8	58	0	0
3	M1_0	1	M1	9	12_17_19_37_43_44_46_53_56	0	0
3	M1_0	1	M1	10	39_42_48_49_50_51_54	0	0
3	M1_0	1	M1	11	7_14_18_20_32	0.661893	0.675412
3	M1_0	1	M1	12	4_8_9_13_15_21_25_26_29_31	0	0
3	M1_0	1	M1	13	3_6	0	0
3	M1_0	1	M1	14	2	0	0
3	M1_0	1	M1	15	1	0.651308	0.681573
3	M1_0	1	M1	16	0	0.656258	0.686273
4	M1_1	1	M1	0	74	0	0
4	M1_1	1	M1	1	72	0	0
4	M1_1	1	M1	2	70	0	0
4	M1_1	1	M1	3	69	0	0
4	M1_1	1	M1	4	24_27_30_35_36_38_40_47_52_55_63_67_68	0	0
4	M1_1	1	M1	5	10_11_16_22_23_28_34_41_45_59_65_66	0	0
4	M1_1	1	M1	6	62_64	0	0
4	M1_1	1	M1	7	57_60	0	0
4	M1_1	1	M1	8	58	0	0
4	M1_1	1	M1	9	12_17_19_37_43_44_46_53_56	0	0
4	M1_1	1	M1	10	39_42_48_49_50_51_54	0	0
4	M1_1	1	M1	11	7_14_18_20_32	0.6598	0.673336
4	M1_1	1	M1	12	4_8_9_13_15_21_25_26_29_31	0	0
4	M1_1	1	M1	13	3_6	0	0
4	M1_1	1	M1	14	2	0	0
4	M1_1	1	M1	15	1	0.653202	0.683652
4	M1_1	1	M1	16	0	0.646958	0.677164
5	M1_2	1	M1	0	74	0	0
5	M1_2	1	M1	1	72	0	0
5	M1_2	1	M1	2	70	0	0
5	M1_2	1	M1	3	69	0	0
5	M1_2	1	M1	4	24_27_30_35_36_38_40_47_52_55_63_67_68	0	0
5	M1_2	1	M1	5	10_11_16_22_23_28_34_41_45_59_65_66	0	0
5	M1_2	1	M1	6	62_64	0	0
5	M1_2	1	M1	7	57_60	0	0
5	M1_2	1	M1	8	58	0	0
5	M1_2	1	M1	9	12_17_19_37_43_44_46_53_56	0	0
5	M1_2	1	M1	10	39_42_48_49_50_51_54	0	0
5	M1_2	1	M1	11	7_14_18_20_32	0.397978	0.410576
5	M1_2	1	M1	12	4_8_9_13_15_21_25_26_29_31	0.392589	0.401439
5	M1_2	1	M1	13	3_6	0	0
5	M1_2	1	M1	14	2	0	0
5	M1_2	1	M1	15	1	0.380627	0.408467
5	M1_2	1	M1	16	0	0.658111	0.688456
6	M2_0	2	M2	0	74	0	0
6	M2_0	2	M2	1	72	0	0
6	M2_0	2	M2	2	70	0	0
6	M2_0	2	M2	3	69	0	0
6	M2_0	2	M2	4	24_27_30_35_36_38_40_47_52_55_63_67_68	0	0
6	M2_0	2	M2	5	10_11_16_22_23_28_34_41_45_59_65_66	0.518307	0.526831
6	M2_0	2	M2	6	62_64	0	0
6	M2_0	2	M2	7	57_60	0	0
6	M2_0	2	M2	8	58	0	0
6	M2_0	2	M2	9	12_17_19_37_43_44_46_53_56	0.251593	0.259755
6	M2_0	2	M2	10	39_42_48_49_50_51_54	0	0
6	M2_0	2	M2	11	7_14_18_20_32	0	0
6	M2_0	2	M2	12	4_8_9_13_15_21_25_26_29_31	0	0
6	M2_0	2	M2	13	3_6	0	0
6	M2_0	2	M2	14	2	0	0
6	M2_0	2	M2	15	1	0.507682	0.537423
6	M2_0	2	M2	16	0	0.652321	0.68252
7	M2_1	2	M2	0	74	0	0
7	M2_1	2	M2	1	72	0	0
7	M2_1	2	M2	2	70	0	0
7	M2_1	2	M2	3	69	0	0
7	M2_1	2	M2	4	24_27_30_35_36_38_40_47_52_55_63_67_68	0	0
7	M2_1	2	M2	5	10_11_16_22_23_28_34_41_45_59_65_66	0.556131	0.564747
7	M2_1	2	M2	6	62_64	0	0
7	M2_1	2	M2	7	57_60	0	0
7	M2_1	2	M2	8	58	0	0
7	M2_1	2	M2	9	12_17_19_37_43_44_46_53_56	0.201665	0.209184
7	M2_1	2	M2	10	39_42_48_49_50_51_54	0	0
7	M2_1	2	M2	11	7_14_18_20_32	0	0
7	M2_1	2	M2	12	4_8_9_13_15_21_25_26_29_31	0	0
7	M2_1	2	M2	13	3_6	0	0
7	M2_1	2	M2	14	2	0	0
7	M2_1	2	M2	15	1	0.546079	0.575925
7	M2_1	2	M2	16	0	0.648567	0.678715
8	M2_2	2	M2	0	74	0	0
8	M2_2	2	M2	1	72	0	0
8	M2_2	2	M2	2	70	0.229819	0.253946
8	M2_2	2	M2	3	69	0	0
8	M2_2	2	M2	4	24_27_30_35_36_38_40_47_52_55_63_67_68	0	0
8	M2_2	2	M2	5	10_11_16_22_23_28_34_41_45_59_65_66	0.448978	0.457314
8	M2_2	2	M2	6	62_64	0	0
8	M2_2	2	M2	7	57_60	0	0
8	M2_2	2	M2	8	58	0	0
8	M2_2	2	M2	9	12_17_19_37_43_44_46_53_56	0.335485	0.344432
8	M2_2	2	M2	10	39_42_48_49_50_51_54	0	0
8	M2_2	2	M2	11	7_14_18_20_32	0	0
8	M2_2	2	M2	12	4_8_9_13_15_21_25_26_29_31	0	0
8	M2_2	2	M2	13	3_6	0	0
8	M2_2	2	M2	14	2	0	0
8	M2_2	2	M2	15	1	0.430654	0.459514
8	M2_2	2	M2	16	0	0.657527	0.687508
9	M3_0	3	M3	0	74	0	0
9	M3_0	3	M3	1	72	0	0
9	M3_0	3	M3	2	70	0	0
9	M3_0	3	M3	3	69	0	0
9	M3_0	3	M3	4	24_27_30_35_36_38_40_47_52_55_63_67_68	0	0
9	M3_0	3	M3	5	10_11_16_22_23_28_34_41_45_59_65_66	0	0
9	M3_0	3	M3	6	62_64	0	0
9	M3_0	3	M3	7	57_60	0	0
9	M3_0	3	M3	8	58	0	0
9	M3_0	3	M3	9	12_17_19_37_43_44_46_53_56	0	0
9	M3_0	3	M3	10	39_42_48_49_50_51_54	0.662059	0.673451
9	M3_0	3	M3	11	7_14_18_20_32	0.66259	0.676073
9	M3_0	3	M3	12	4_8_9_13_15_21_25_26_29_31	0	0
9	M3_0	3	M3	13	3_6	0	0
9	M3_0	3	M3	14	2	0	0
9	M3_0	3	M3	15	1	0.655135	0.6851
9	M3_0	3	M3	16	0	0.654481	0.684729
10	M3_1	3	M3	0	74	0	0
10	M3_1	3	M3	1	72	0	0
10	M3_1	3	M3	2	70	0	0
10	M3_1	3	M3	3	69	0	0
10	M3_1	3	M3	4	24_27_30_35_36_38_40_47_52_55_63_67_68	0	0
10	M3_1	3	M3	5	10_11_16_22_23_28_34_41_45_59_65_66	0	0
10	M3_1	3	M3	6	62_64	0.326906	0.345848
10	M3_1	3	M3	7	57_60	0	0
10	M3_1	3	M3	8	58	0.322242	0.348961
10	M3_1	3	M3	9	12_17_19_37_43_44_46_53_56	0	0
10	M3_1	3	M3	10	39_42_48_49_50_51_54	0.659218	0.670596
10	M3_1	3	M3	11	7_14_18_20_32	0.661168	0.674672
10	M3_1	3	M3	12	4_8_9_13_15_21_25_26_29_31	0	0
10	M3_1	3	M3	13	3_6	0	0
10	M3_1	3	M3	14	2	0	0
10	M3_1	3	M3	15	1	0.649708	0.679954
10	M3_1	3	M3	16	0	0.648736	0.679027
11	M3_2	3	M3	0	74	0	0
11	M3_2	3	M3	1	72	0	0
11	M3_2	3	M3	2	70	0	0
11	M3_2	3	M3	3	69	0	0
11	M3_2	3	M3	4	24_27_30_35_36_38_40_47_52_55_63_67_68	0	0
11	M3_2	3	M3	5	10_11_16_22_23_28_34_41_45_59_65_66	0	0
11	M3_2	3	M3	6	62_64	0.186682	0.202421
11	M3_2	3	M3	7	57_60	0.161823	0.176499
11	M3_2	3	M3	8	58	0.300046	0.326172
11	M3_2	3	M3	9	12_17_19_37_43_44_46_53_56	0	0
11	M3_2	3	M3	10	39_42_48_49_50_51_54	0.660414	0.671835
11	M3_2	3	M3	11	7_14_18_20_32	0.657858	0.671403
11	M3_2	3	M3	12	4_8_9_13_15_21_25_26_29_31	0	0
11	M3_2	3	M3	13	3_6	0	0
11	M3_2	3	M3	14	2	0	0
11	M3_2	3	M3	15	1	0.654702	0.685267
11	M3_2	3	M3	16	0	0.650401	0.680533
12	M4_0	4	M4	0	74	0	0
12	M4_0	4	M4	1	72	0.121881	0.140757
12	M4_0	4	M4	2	70	0	0
12	M4_0	4	M4	3	69	0.161475	0.18229
12	M4_0	4	M4	4	24_27_30_35_36_38_40_47_52_55_63_67_68	0.660471	0.668848
12	M4_0	4	M4	5	10_11_16_22_23_28_34_41_45_59_65_66	0	0
12	M4_0	4	M4	6	62_64	0	0
12	M4_0	4	M4	7	57_60	0	0
12	M4_0	4	M4	8	58	0	0
12	M4_0	4	M4	9	12_17_19_37_43_44_46_53_56	0	0
12	M4_0	4	M4	10	39_42_48_49_50_51_54	0	0
12	M4_0	4	M4	11	7_14_18_20_32	0	0
12	M4_0	4	M4	12	4_8_9_13_15_21_25_26_29_31	0	0
12	M4_0	4	M4	13	3_6	0.659585	0.680936
12	M4_0	4	M4	14	2	0	0
12	M4_0	4	M4	15	1	0	0
12	M4_0	4	M4	16	0	0.647482	0.677883
13	M4_1	4	M4	0	74	0	0
13	M4_1	4	M4	1	72	0.134317	0.153851
13	M4_1	4	M4	2	70	0	0
13	M4_1	4	M4	3	69	0	0
13	M4_1	4	M4	4	24_27_30_35_36_38_40_47_52_55_63_67_68	0.662962	0.671353
13	M4_1	4	M4	5	10_11_16_22_23_28_34_41_45_59_65_66	0	0
13	M4_1	4	M4	6	62_64	0	0
13	M4_1	4	M4	7	57_60	0	0
13	M4_1	4	M4	8	58	0	0
13	M4_1	4	M4	9	12_17_19_37_43_44_46_53_56	0	0
13	M4_1	4	M4	10	39_42_48_49_50_51_54	0	0
13	M4_1	4	M4	11	7_14_18_20_32	0	0
13	M4_1	4	M4	12	4_8_9_13_15_21_25_26_29_31	0	0
13	M4_1	4	M4	13	3_6	0.653008	0.67438
13	M4_1	4	M4	14	2	0	0
13	M4_1	4	M4	15	1	0	0
13	M4_1	4	M4	16	0	0.641766	0.671714
14	M4_2	4	M4	0	74	0.383686	0.411886
14	M4_2	4	M4	1	72	0.389722	0.417634
14	M4_2	4	M4	2	70	0	0
14	M4_2	4	M4	3	69	0	0
14	M4_2	4	M4	4	24_27_30_35_36_38_40_47_52_55_63_67_68	0.660262	0.668639
14	M4_2	4	M4	5	10_11_16_22_23_28_34_41_45_59_65_66	0	0
14	M4_2	4	M4	6	62_64	0	0
14	M4_2	4	M4	7	57_60	0	0
14	M4_2	4	M4	8	58	0	0
14	M4_2	4	M4	9	12_17_19_37_43_44_46_53_56	0	0
14	M4_2	4	M4	10	39_42_48_49_50_51_54	0	0
14	M4_2	4	M4	11	7_14_18_20_32	0	0
14	M4_2	4	M4	12	4_8_9_13_15_21_25_26_29_31	0	0
14	M4_2	4	M4	13	3_6	0.65855	0.679793
14	M4_2	4	M4	14	2	0	0
14	M4_2	4	M4	15	1	0	0
14	M4_2	4	M4	16	0	0.660546	0.690797
