5 #anatomical sites
15 #samples
18 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	45	0	0
0	P_0	0	P	1	44	0	0
0	P_0	0	P	2	43	0	0
0	P_0	0	P	3	20_32_42	0	0
0	P_0	0	P	4	41	0	0
0	P_0	0	P	5	40	0	0
0	P_0	0	P	6	38	0.365805	0.393611
0	P_0	0	P	7	28_36	0.321677	0.340541
0	P_0	0	P	8	11_18_34	0	0
0	P_0	0	P	9	23_31	0	0
0	P_0	0	P	10	27	0	0
0	P_0	0	P	11	19_24_25_26	0	0
0	P_0	0	P	12	16_21	0	0
0	P_0	0	P	13	14_15_17	0.595541	0.612956
0	P_0	0	P	14	9_12_13	0	0
0	P_0	0	P	15	10	0	0
0	P_0	0	P	16	2_3_5_6_7_8	0.598367	0.610638
0	P_0	0	P	17	0_1	0.656062	0.677539
1	P_1	0	P	0	45	0	0
1	P_1	0	P	1	44	0	0
1	P_1	0	P	2	43	0	0
1	P_1	0	P	3	20_32_42	0	0
1	P_1	0	P	4	41	0	0
1	P_1	0	P	5	40	0	0
1	P_1	0	P	6	38	0.4125	0.440779
1	P_1	0	P	7	28_36	0	0
1	P_1	0	P	8	11_18_34	0	0
1	P_1	0	P	9	23_31	0	0
1	P_1	0	P	10	27	0	0
1	P_1	0	P	11	19_24_25_26	0	0
1	P_1	0	P	12	16_21	0	0
1	P_1	0	P	13	14_15_17	0.660546	0.677952
1	P_1	0	P	14	9_12_13	0	0
1	P_1	0	P	15	10	0	0
1	P_1	0	P	16	2_3_5_6_7_8	0.662056	0.674394
1	P_1	0	P	17	0_1	0.655897	0.677126
2	P_2	0	P	0	45	0	0
2	P_2	0	P	1	44	0	0
2	P_2	0	P	2	43	0	0
2	P_2	0	P	3	20_32_42	0	0
2	P_2	0	P	4	41	0	0
2	P_2	0	P	5	40	0	0
2	P_2	0	P	6	38	0	0
2	P_2	0	P	7	28_36	0	0
2	P_2	0	P	8	11_18_34	0	0
2	P_2	0	P	9	23_31	0	0
2	P_2	0	P	10	27	0	0
2	P_2	0	P	11	19_24_25_26	0	0
2	P_2	0	P	12	16_21	0	0
2	P_2	0	P	13	14_15_17	0.603408	0.620784
2	P_2	0	P	14	9_12_13	0	0
2	P_2	0	P	15	10	0	0
2	P_2	0	P	16	2_3_5_6_7_8	0.604746	0.61708
2	P_2	0	P	17	0_1	0.655227	0.676549
3	M1_0	1	M1	0	45	0	0
3	M1_0	1	M1	1	44	0	0
3	M1_0	1	M1	2	43	0	0
3	M1_0	1	M1	3	20_32_42	0.135305	0.14643
3	M1_0	1	M1	4	41	0	0
3	M1_0	1	M1	5	40	0	0
3	M1_0	1	M1	6	38	0	0
3	M1_0	1	M1	7	28_36	0	0
3	M1_0	1	M1	8	11_18_34	0	0
3	M1_0	1	M1	9	23_31	0	0
3	M1_0	1	M1	10	27	0	0
3	M1_0	1	M1	11	19_24_25_26	0.434175	0.448495
3	M1_0	1	M1	12	16_21	0	0
3	M1_0	1	M1	13	14_15_17	0	0
3	M1_0	1	M1	14	9_12_13	0.431429	0.448054
3	M1_0	1	M1	15	10	0	0
3	M1_0	1	M1	16	2_3_5_6_7_8	0.664122	0.676469
3	M1_0	1	M1	17	0_1	0.654055	0.675401
4	M1_1	1	M1	0	45	0	0
4	M1_1	1	M1	1	44	0	0
4	M1_1	1	M1	2	43	0	0
4	M1_1	1	M1	3	20_32_42	0	0
4	M1_1	1	M1	4	41	0	0
4	M1_1	1	M1	5	40	0	0
4	M1_1	1	M1	6	38	0	0
4	M1_1	1	M1	7	28_36	0	0
4	M1_1	1	M1	8	11_18_34	0	0
4	M1_1	1	M1	9	23_31	0	0
4	M1_1	1	M1	10	27	0	0
4	M1_1	1	M1	11	19_24_25_26	0.320778	0.33407
4	M1_1	1	M1	12	16_21	0	0
4	M1_1	1	M1	13	14_15_17	0	0
4	M1_1	1	M1	14	9_12_13	0.312655	0.327831
4	M1_1	1	M1	15	10	0	0
4	M1_1	1	M1	16	2_3_5_6_7_8	0.660585	0.672926
4	M1_1	1	M1	17	0_1	0.652605	0.673949
5	M1_2	1	M1	0	45	0	0
5	M1_2	1	M1	1	44	0	0
5	M1_2	1	M1	2	43	0	0
5	M1_2	1	M1	3	20_32_42	0	0
5	M1_2	1	M1	4	41	0	0
5	M1_2	1	M1	5	40	0	0
5	M1_2	1	M1	6	38	0	0
5	M1_2	1	M1	7	28_36	0	0
5	M1_2	1	M1	8	11_18_34	0	0
5	M1_2	1	M1	9	23_31	0	0
5	M1_2	1	M1	10	27	0	0
5	M1_2	1	M1	11	19_24_25_26	0.223424	0.235134
5	M1_2	1	M1	12	16_21	0	0
5	M1_2	1	M1	13	14_15_17	0	0
5	M1_2	1	M1	14	9_12_13	0.223493	0.237071
5	M1_2	1	M1	15	10	0	0
5	M1_2	1	M1	16	2_3_5_6_7_8	0.663096	0.675391
5	M1_2	1	M1	17	0_1	0.65196	0.673249
6	M2_0	2	M2	0	45	0	0
6	M2_0	2	M2	1	44	0	0
6	M2_0	2	M2	2	43	0	0
6	M2_0	2	M2	3	20_32_42	0	0
6	M2_0	2	M2	4	41	0	0
6	M2_0	2	M2	5	40	0	0
6	M2_0	2	M2	6	38	0	0
6	M2_0	2	M2	7	28_36	0	0
6	M2_0	2	M2	8	11_18_34	0	0
6	M2_0	2	M2	9	23_31	0	0
6	M2_0	2	M2	10	27	0	0
6	M2_0	2	M2	11	19_24_25_26	0	0
6	M2_0	2	M2	12	16_21	0	0
6	M2_0	2	M2	13	14_15_17	0	0
6	M2_0	2	M2	14	9_12_13	0	0
6	M2_0	2	M2	15	10	0.646304	0.676594
6	M2_0	2	M2	16	2_3_5_6_7_8	0.660685	0.672972
6	M2_0	2	M2	17	0_1	0.656726	0.678124
7	M2_1	2	M2	0	45	0	0
7	M2_1	2	M2	1	44	0	0
7	M2_1	2	M2	2	43	0	0
7	M2_1	2	M2	3	20_32_42	0	0
7	M2_1	2	M2	4	41	0	0
7	M2_1	2	M2	5	40	0	0
7	M2_1	2	M2	6	38	0	0
7	M2_1	2	M2	7	28_36	0	0
7	M2_1	2	M2	8	11_18_34	0	0
7	M2_1	2	M2	9	23_31	0	0
7	M2_1	2	M2	10	27	0.501253	0.531066
7	M2_1	2	M2	11	19_24_25_26	0	0
7	M2_1	2	M2	12	16_21	0	0
7	M2_1	2	M2	13	14_15_17	0	0
7	M2_1	2	M2	14	9_12_13	0	0
7	M2_1	2	M2	15	10	0.650771	0.680956
7	M2_1	2	M2	16	2_3_5_6_7_8	0.659285	0.67156
7	M2_1	2	M2	17	0_1	0.652777	0.674129
8	M2_2	2	M2	0	45	0	0
8	M2_2	2	M2	1	44	0	0
8	M2_2	2	M2	2	43	0	0
8	M2_2	2	M2	3	20_32_42	0	0
8	M2_2	2	M2	4	41	0	0
8	M2_2	2	M2	5	40	0	0
8	M2_2	2	M2	6	38	0	0
8	M2_2	2	M2	7	28_36	0	0
8	M2_2	2	M2	8	11_18_34	0	0
8	M2_2	2	M2	9	23_31	0	0
8	M2_2	2	M2	10	27	0	0
8	M2_2	2	M2	11	19_24_25_26	0	0
8	M2_2	2	M2	12	16_21	0	0
8	M2_2	2	M2	13	14_15_17	0	0
8	M2_2	2	M2	14	9_12_13	0	0
8	M2_2	2	M2	15	10	0.653139	0.68352
8	M2_2	2	M2	16	2_3_5_6_7_8	0.659045	0.671386
8	M2_2	2	M2	17	0_1	0.657088	0.678362
9	M3_0	3	M3	0	45	0	0
9	M3_0	3	M3	1	44	0	0
9	M3_0	3	M3	2	43	0	0
9	M3_0	3	M3	3	20_32_42	0	0
9	M3_0	3	M3	4	41	0	0
9	M3_0	3	M3	5	40	0	0
9	M3_0	3	M3	6	38	0	0
9	M3_0	3	M3	7	28_36	0	0
9	M3_0	3	M3	8	11_18_34	0.526179	0.543334
9	M3_0	3	M3	9	23_31	0	0
9	M3_0	3	M3	10	27	0	0
9	M3_0	3	M3	11	19_24_25_26	0	0
9	M3_0	3	M3	12	16_21	0.23091	0.247787
9	M3_0	3	M3	13	14_15_17	0	0
9	M3_0	3	M3	14	9_12_13	0.234047	0.247842
9	M3_0	3	M3	15	10	0	0
9	M3_0	3	M3	16	2_3_5_6_7_8	0.65903	0.671391
9	M3_0	3	M3	17	0_1	0.658199	0.679669
10	M3_1	3	M3	0	45	0	0
10	M3_1	3	M3	1	44	0	0
10	M3_1	3	M3	2	43	0	0
10	M3_1	3	M3	3	20_32_42	0	0
10	M3_1	3	M3	4	41	0	0
10	M3_1	3	M3	5	40	0.131204	0.150517
10	M3_1	3	M3	6	38	0	0
10	M3_1	3	M3	7	28_36	0	0
