5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	breast	0	breast	0	1	0.48408595845208635	0.678013938690069	657	267
0	breast	0	breast	1	2	0.09281564867149704	0.13219610245443816	5458	322
0	breast	0	breast	2	3	0.43065344045930687	0.4883958520043568	6948	2070
0	breast	0	breast	3	4	0.05552199092215242	0.07429711923029149	14589	486
0	breast	0	breast	4	5	0.41478467739736297	0.48533736778847125	4613	1337
0	breast	0	breast	5	6	0.0	0.0050045207160612105	4255	2
0	breast	0	breast	6	7	0.04071642403262692	0.06866853261013586	5529	152
0	breast	0	breast	7	8	0.3536100531910195	0.45421859563900757	2156	543
0	breast	0	breast	8	9	0.0	0.003965687193396357	12221	10
1	adrenal	1	adrenal	0	1	0.5971145187300613	0.806339592917068	571	307
1	adrenal	1	adrenal	1	2	0.7813420717931757	0.8674746371414208	3263	2287
1	adrenal	1	adrenal	2	3	0.0	0.004484425500300936	8762	7
1	adrenal	1	adrenal	3	4	0.43669158862839114	0.4826317406333367	10980	3274
1	adrenal	1	adrenal	4	5	0.0	0.007604890009487018	5563	8
1	adrenal	1	adrenal	5	6	0.39437822145918566	0.4788451154422374	3175	884
1	adrenal	1	adrenal	6	7	0.0	0.004835407137001821	5354	3
1	adrenal	1	adrenal	7	8	0.0	0.006375083662982274	2528	1
1	adrenal	1	adrenal	8	9	0.0	0.003582105781899125	11841	8
2	liver	2	liver	0	1	0.7826935833687414	0.9881149227234309	551	437
2	liver	2	liver	1	2	0.8385057579918104	0.9291047028231509	2850	2256
2	liver	2	liver	2	3	0.0	0.004716539321590121	8990	8
2	liver	2	liver	3	4	0.47429813717519315	0.520985705424795	10950	3625
2	liver	2	liver	4	5	0.0	0.008545846499553911	6004	11
2	liver	2	liver	5	6	0.0	0.008829148991692631	3715	5
2	liver	2	liver	6	7	0.40235413931844455	0.47345401213683524	4489	1256
2	liver	2	liver	7	8	0.0	0.005360936352137355	3007	1
2	liver	2	liver	8	9	0.0	0.002311158890851513	11226	3
3	lung	3	lung	0	1	0.2998878889329096	0.48628634244140456	612	147
3	lung	3	lung	1	2	0.0	0.04337361067024774	4572	70
3	lung	3	lung	2	3	0.2711283834233057	0.32529625740525797	6248	1092
3	lung	3	lung	3	4	0.0	0.011950475402576946	12169	47
3	lung	3	lung	4	5	0.2544061722128412	0.3186532342778031	4323	720
3	lung	3	lung	5	6	0.0	0.008485251747247093	3465	4
3	lung	3	lung	6	7	0.0	0.006268557730273218	4693	4
3	lung	3	lung	7	8	0.0	0.026491691565999592	2144	13
3	lung	3	lung	8	9	0.0	0.005454521559609279	9962	12
4	spinal	4	spinal	0	1	0.3090295969192997	0.4843446861881463	698	170
4	spinal	4	spinal	1	2	0.0	0.01011508045035938	5357	12
4	spinal	4	spinal	2	3	0.36272367100442476	0.4186912021259643	6861	1663
4	spinal	4	spinal	3	4	0.0	0.00341477732019838	14195	10
4	spinal	4	spinal	4	5	0.0	0.016463197297384144	5600	26
4	spinal	4	spinal	5	6	0.0	0.005296691981337667	4020	2
4	spinal	4	spinal	6	7	0.0	0.0019175455064391995	5212	0
4	spinal	4	spinal	7	8	0.0	0.0038299499295334823	2608	0
4	spinal	4	spinal	8	9	0.3509758574509775	0.39867847589283484	9242	2129
