5 #anatomical sites
6 #samples
65 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	104	88
0	P_0	0	P	1	1	133	73
0	P_0	0	P	2	3	228	0
0	P_0	0	P	3	4	147	70
0	P_0	0	P	4	5	205	0
0	P_0	0	P	5	6	138	61
0	P_0	0	P	6	7	189	0
0	P_0	0	P	7	8	155	66
0	P_0	0	P	8	9	137	78
0	P_0	0	P	9	10	203	0
0	P_0	0	P	10	11	204	0
0	P_0	0	P	11	12	216	0
0	P_0	0	P	12	13	196	0
0	P_0	0	P	13	14	128	62
0	P_0	0	P	14	15	148	63
0	P_0	0	P	15	16	198	1
0	P_0	0	P	16	17	195	2
0	P_0	0	P	17	18	191	0
0	P_0	0	P	18	19	218	0
0	P_0	0	P	19	20	222	0
0	P_0	0	P	20	21	179	0
0	P_0	0	P	21	22	136	56
0	P_0	0	P	22	23	208	0
0	P_0	0	P	23	24	218	0
0	P_0	0	P	24	28	159	65
0	P_0	0	P	25	29	199	0
0	P_0	0	P	26	31	184	2
0	P_0	0	P	27	33	202	0
0	P_0	0	P	28	34	204	1
0	P_0	0	P	29	35	154	80
0	P_0	0	P	30	36	170	0
0	P_0	0	P	31	37	206	0
0	P_0	0	P	32	38	137	63
0	P_0	0	P	33	39	211	1
0	P_0	0	P	34	40	194	0
0	P_0	0	P	35	41	211	0
0	P_0	0	P	36	42	144	68
0	P_0	0	P	37	43	133	55
0	P_0	0	P	38	44	204	0
0	P_0	0	P	39	45	146	62
0	P_0	0	P	40	46	200	0
0	P_0	0	P	41	47	214	0
0	P_0	0	P	42	48	129	46
0	P_0	0	P	43	49	224	1
0	P_0	0	P	44	50	134	71
0	P_0	0	P	45	51	125	57
0	P_0	0	P	46	52	203	0
0	P_0	0	P	47	53	203	0
0	P_0	0	P	48	54	206	0
0	P_0	0	P	49	55	219	0
0	P_0	0	P	50	56	193	0
0	P_0	0	P	51	57	201	12
0	P_0	0	P	52	58	190	0
0	P_0	0	P	53	59	191	0
0	P_0	0	P	54	61	206	0
0	P_0	0	P	55	62	187	1
0	P_0	0	P	56	63	201	0
0	P_0	0	P	57	64	193	0
0	P_0	0	P	58	65	198	0
0	P_0	0	P	59	66	206	0
0	P_0	0	P	60	67	210	1
0	P_0	0	P	61	68	175	0
0	P_0	0	P	62	71	212	0
0	P_0	0	P	63	73	199	0
0	P_0	0	P	64	75	201	0
1	P_1	0	P	0	0	98	98
1	P_1	0	P	1	1	114	95
1	P_1	0	P	2	3	201	1
1	P_1	0	P	3	4	114	98
1	P_1	0	P	4	5	212	0
1	P_1	0	P	5	6	117	112
1	P_1	0	P	6	7	209	1
1	P_1	0	P	7	8	99	103
1	P_1	0	P	8	9	104	88
1	P_1	0	P	9	10	178	1
1	P_1	0	P	10	11	183	1
1	P_1	0	P	11	12	214	0
1	P_1	0	P	12	13	183	0
1	P_1	0	P	13	14	103	93
1	P_1	0	P	14	15	98	91
1	P_1	0	P	15	16	205	0
1	P_1	0	P	16	17	195	0
1	P_1	0	P	17	18	196	1
1	P_1	0	P	18	19	211	0
1	P_1	0	P	19	20	213	0
1	P_1	0	P	20	21	211	0
1	P_1	0	P	21	22	92	104
1	P_1	0	P	22	23	219	0
1	P_1	0	P	23	24	196	0
1	P_1	0	P	24	28	106	95
1	P_1	0	P	25	29	197	0
1	P_1	0	P	26	31	201	0
1	P_1	0	P	27	33	190	0
1	P_1	0	P	28	34	203	1
1	P_1	0	P	29	35	92	85
1	P_1	0	P	30	36	204	0
1	P_1	0	P	31	37	211	0
1	P_1	0	P	32	38	91	93
1	P_1	0	P	33	39	213	0
1	P_1	0	P	34	40	205	1
1	P_1	0	P	35	41	187	1
1	P_1	0	P	36	42	112	93
1	P_1	0	P	37	43	98	94
1	P_1	0	P	38	44	181	0
1	P_1	0	P	39	45	114	93
1	P_1	0	P	40	46	196	0
1	P_1	0	P	41	47	179	1
1	P_1	0	P	42	48	100	102
1	P_1	0	P	43	49	194	1
1	P_1	0	P	44	50	107	97
1	P_1	0	P	45	51	89	90
1	P_1	0	P	46	52	214	0
1	P_1	0	P	47	53	180	0
1	P_1	0	P	48	54	216	0
1	P_1	0	P	49	55	210	0
1	P_1	0	P	50	56	201	0
1	P_1	0	P	51	57	201	0
1	P_1	0	P	52	58	185	1
1	P_1	0	P	53	59	184	0
1	P_1	0	P	54	61	212	0
1	P_1	0	P	55	62	211	0
1	P_1	0	P	56	63	204	1
1	P_1	0	P	57	64	216	0
1	P_1	0	P	58	65	219	0
1	P_1	0	P	59	66	208	0
1	P_1	0	P	60	67	190	0
1	P_1	0	P	61	68	213	0
1	P_1	0	P	62	71	199	0
1	P_1	0	P	63	73	180	0
1	P_1	0	P	64	75	176	0
2	M1_0	1	M1	0	0	103	99
2	M1_0	1	M1	1	1	101	97
2	M1_0	1	M1	2	3	204	0
2	M1_0	1	M1	3	4	205	0
2	M1_0	1	M1	4	5	86	92
2	M1_0	1	M1	5	6	211	2
2	M1_0	1	M1	6	7	196	0
2	M1_0	1	M1	7	8	198	0
2	M1_0	1	M1	8	9	206	0
2	M1_0	1	M1	9	10	89	107
2	M1_0	1	M1	10	11	92	116
2	M1_0	1	M1	11	12	98	82
2	M1_0	1	M1	12	13	225	0
2	M1_0	1	M1	13	14	175	0
2	M1_0	1	M1	14	15	183	0
2	M1_0	1	M1	15	16	200	1
2	M1_0	1	M1	16	17	224	0
2	M1_0	1	M1	17	18	176	0
2	M1_0	1	M1	18	19	208	0
2	M1_0	1	M1	19	20	189	0
2	M1_0	1	M1	20	21	210	0
2	M1_0	1	M1	21	22	196	0
2	M1_0	1	M1	22	23	195	0
2	M1_0	1	M1	23	24	189	0
2	M1_0	1	M1	24	28	193	0
2	M1_0	1	M1	25	29	202	0
2	M1_0	1	M1	26	31	222	1
2	M1_0	1	M1	27	33	179	0
