6 #anatomical sites
7 #samples
43 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	110	102
0	P_0	0	P	1	1	151	23
0	P_0	0	P	2	4	209	2
0	P_0	0	P	3	5	199	1
0	P_0	0	P	4	6	206	0
0	P_0	0	P	5	7	177	0
0	P_0	0	P	6	8	231	0
0	P_0	0	P	7	9	188	0
0	P_0	0	P	8	10	177	0
0	P_0	0	P	9	11	201	0
0	P_0	0	P	10	12	195	0
0	P_0	0	P	11	13	192	0
0	P_0	0	P	12	14	183	0
0	P_0	0	P	13	15	206	0
0	P_0	0	P	14	16	192	0
0	P_0	0	P	15	17	218	0
0	P_0	0	P	16	18	208	0
0	P_0	0	P	17	19	209	0
0	P_0	0	P	18	20	204	0
0	P_0	0	P	19	21	199	0
0	P_0	0	P	20	22	206	0
0	P_0	0	P	21	23	167	0
0	P_0	0	P	22	24	193	0
0	P_0	0	P	23	26	203	1
0	P_0	0	P	24	28	184	2
0	P_0	0	P	25	30	203	0
0	P_0	0	P	26	31	184	0
0	P_0	0	P	27	32	197	0
0	P_0	0	P	28	33	197	0
0	P_0	0	P	29	34	201	0
0	P_0	0	P	30	35	211	1
0	P_0	0	P	31	36	186	0
0	P_0	0	P	32	37	206	0
0	P_0	0	P	33	38	176	0
0	P_0	0	P	34	39	187	0
0	P_0	0	P	35	40	218	0
0	P_0	0	P	36	41	214	0
0	P_0	0	P	37	42	201	0
0	P_0	0	P	38	43	192	0
0	P_0	0	P	39	48	207	1
0	P_0	0	P	40	49	194	0
0	P_0	0	P	41	50	195	0
0	P_0	0	P	42	53	214	0
1	P_1	0	P	0	0	74	89
1	P_1	0	P	1	1	205	13
1	P_1	0	P	2	4	217	0
1	P_1	0	P	3	5	220	1
1	P_1	0	P	4	6	230	0
1	P_1	0	P	5	7	192	0
1	P_1	0	P	6	8	190	1
1	P_1	0	P	7	9	194	0
1	P_1	0	P	8	10	198	0
1	P_1	0	P	9	11	202	0
1	P_1	0	P	10	12	197	0
1	P_1	0	P	11	13	198	0
1	P_1	0	P	12	14	208	0
1	P_1	0	P	13	15	174	0
1	P_1	0	P	14	16	185	0
1	P_1	0	P	15	17	214	1
1	P_1	0	P	16	18	215	1
1	P_1	0	P	17	19	223	0
1	P_1	0	P	18	20	208	1
1	P_1	0	P	19	21	199	0
1	P_1	0	P	20	22	207	0
1	P_1	0	P	21	23	210	0
1	P_1	0	P	22	24	193	0
1	P_1	0	P	23	26	186	0
1	P_1	0	P	24	28	211	0
1	P_1	0	P	25	30	176	0
1	P_1	0	P	26	31	225	0
1	P_1	0	P	27	32	203	0
1	P_1	0	P	28	33	211	0
1	P_1	0	P	29	34	218	1
1	P_1	0	P	30	35	215	0
1	P_1	0	P	31	36	229	0
1	P_1	0	P	32	37	207	1
1	P_1	0	P	33	38	217	0
1	P_1	0	P	34	39	200	0
1	P_1	0	P	35	40	201	0
1	P_1	0	P	36	41	249	0
1	P_1	0	P	37	42	225	1
1	P_1	0	P	38	43	191	0
1	P_1	0	P	39	48	189	1
1	P_1	0	P	40	49	183	0
1	P_1	0	P	41	50	199	0
1	P_1	0	P	42	53	219	0
2	M1_0	1	M1	0	0	107	98
2	M1_0	1	M1	1	1	196	0
2	M1_0	1	M1	2	4	167	0
2	M1_0	1	M1	3	5	198	0
2	M1_0	1	M1	4	6	208	0
2	M1_0	1	M1	5	7	213	0
2	M1_0	1	M1	6	8	206	0
2	M1_0	1	M1	7	9	209	0
2	M1_0	1	M1	8	10	195	1
2	M1_0	1	M1	9	11	212	1
2	M1_0	1	M1	10	12	99	101
2	M1_0	1	M1	11	13	227	0
2	M1_0	1	M1	12	14	192	0
2	M1_0	1	M1	13	15	212	0
2	M1_0	1	M1	14	16	215	0
2	M1_0	1	M1	15	17	211	0
2	M1_0	1	M1	16	18	227	1
2	M1_0	1	M1	17	19	114	91
2	M1_0	1	M1	18	20	183	0
2	M1_0	1	M1	19	21	189	0
2	M1_0	1	M1	20	22	211	0
2	M1_0	1	M1	21	23	214	1
2	M1_0	1	M1	22	24	182	0
2	M1_0	1	M1	23	26	194	1
2	M1_0	1	M1	24	28	213	0
2	M1_0	1	M1	25	30	121	73
2	M1_0	1	M1	26	31	186	0
2	M1_0	1	M1	27	32	127	69
2	M1_0	1	M1	28	33	202	1
2	M1_0	1	M1	29	34	135	98
2	M1_0	1	M1	30	35	129	93
2	M1_0	1	M1	31	36	194	1
2	M1_0	1	M1	32	37	124	88
2	M1_0	1	M1	33	38	209	0
2	M1_0	1	M1	34	39	192	1
2	M1_0	1	M1	35	40	104	98
2	M1_0	1	M1	36	41	218	1
2	M1_0	1	M1	37	42	205	0
2	M1_0	1	M1	38	43	176	27
2	M1_0	1	M1	39	48	202	0
2	M1_0	1	M1	40	49	194	1
2	M1_0	1	M1	41	50	206	0
2	M1_0	1	M1	42	53	186	0
3	M2_0	2	M2	0	0	125	105
3	M2_0	2	M2	1	1	202	0
3	M2_0	2	M2	2	4	102	81
3	M2_0	2	M2	3	5	191	0
3	M2_0	2	M2	4	6	106	94
3	M2_0	2	M2	5	7	233	0
3	M2_0	2	M2	6	8	105	99
3	M2_0	2	M2	7	9	89	95
3	M2_0	2	M2	8	10	102	120
3	M2_0	2	M2	9	11	185	0
3	M2_0	2	M2	10	12	193	0
3	M2_0	2	M2	11	13	86	108
3	M2_0	2	M2	12	14	205	0
3	M2_0	2	M2	13	15	130	61
3	M2_0	2	M2	14	16	211	0
3	M2_0	2	M2	15	17	181	0
3	M2_0	2	M2	16	18	172	19
3	M2_0	2	M2	17	19	192	1
3	M2_0	2	M2	18	20	188	24
3	M2_0	2	M2	19	21	221	0
3	M2_0	2	M2	20	22	195	0
3	M2_0	2	M2	21	23	173	0
3	M2_0	2	M2	22	24	178	1
3	M2_0	2	M2	23	26	204	0
3	M2_0	2	M2	24	28	214	0
3	M2_0	2	M2	25	30	199	1
3	M2_0	2	M2	26	31	205	0
3	M2_0	2	M2	27	32	192	0
3	M2_0	2	M2	28	33	215	0
3	M2_0	2	M2	29	34	187	0
3	M2_0	2	M2	30	35	199	0
3	M2_0	2	M2	31	36	192	0
3	M2_0	2	M2	32	37	198	1
3	M2_0	2	M2	33	38	200	0
3	M2_0	2	M2	34	39	195	0
3	M2_0	2	M2	35	40	240	0
3	M2_0	2	M2	36	41	194	0
3	M2_0	2	M2	37	42	187	0
3	M2_0	2	M2	38	43	210	0
3	M2_0	2	M2	39	48	206	1
3	M2_0	2	M2	40	49	180	0
3	M2_0	2	M2	41	50	196	0
3	M2_0	2	M2	42	53	193	0
4	M3_0	3	M3	0	0	116	90
4	M3_0	3	M3	1	1	187	0
4	M3_0	3	M3	2	4	111	81
4	M3_0	3	M3	3	5	226	0
4	M3_0	3	M3	4	6	190	1
4	M3_0	3	M3	5	7	108	86
4	M3_0	3	M3	6	8	182	0
4	M3_0	3	M3	7	9	196	0
4	M3_0	3	M3	8	10	221	0
4	M3_0	3	M3	9	11	191	0
4	M3_0	3	M3	10	12	200	0
4	M3_0	3	M3	11	13	205	0
4	M3_0	3	M3	12	14	233	0
4	M3_0	3	M3	13	15	206	0
4	M3_0	3	M3	14	16	198	0
4	M3_0	3	M3	15	17	105	111
4	M3_0	3	M3	16	18	198	0
4	M3_0	3	M3	17	19	201	0
4	M3_0	3	M3	18	20	191	0
4	M3_0	3	M3	19	21	204	0
4	M3_0	3	M3	20	22	225	0
4	M3_0	3	M3	21	23	216	0
4	M3_0	3	M3	22	24	193	0
4	M3_0	3	M3	23	26	224	0
4	M3_0	3	M3	24	28	166	0
4	M3_0	3	M3	25	30	176	0
4	M3_0	3	M3	26	31	196	0
4	M3_0	3	M3	27	32	192	0
4	M3_0	3	M3	28	33	89	96
4	M3_0	3	M3	29	34	224	0
4	M3_0	3	M3	30	35	160	0
4	M3_0	3	M3	31	36	220	0
4	M3_0	3	M3	32	37	217	1
4	M3_0	3	M3	33	38	204	0
4	M3_0	3	M3	34	39	184	0
4	M3_0	3	M3	35	40	211	0
4	M3_0	3	M3	36	41	206	0
4	M3_0	3	M3	37	42	182	0
4	M3_0	3	M3	38	43	165	1
4	M3_0	3	M3	39	48	194	0
4	M3_0	3	M3	40	49	190	12
4	M3_0	3	M3	41	50	182	0
4	M3_0	3	M3	42	53	210	0
5	M4_0	4	M4	0	0	105	102
5	M4_0	4	M4	1	1	197	0
5	M4_0	4	M4	2	4	117	88
5	M4_0	4	M4	3	5	211	0
5	M4_0	4	M4	4	6	106	108
5	M4_0	4	M4	5	7	189	0
5	M4_0	4	M4	6	8	115	98
5	M4_0	4	M4	7	9	103	99
5	M4_0	4	M4	8	10	99	98
5	M4_0	4	M4	9	11	170	3
5	M4_0	4	M4	10	12	225	0
5	M4_0	4	M4	11	13	97	91
5	M4_0	4	M4	12	14	180	0
5	M4_0	4	M4	13	15	88	108
5	M4_0	4	M4	14	16	186	0
5	M4_0	4	M4	15	17	215	0
5	M4_0	4	M4	16	18	191	1
5	M4_0	4	M4	17	19	187	0
5	M4_0	4	M4	18	20	206	0
5	M4_0	4	M4	19	21	192	0
5	M4_0	4	M4	20	22	104	94
5	M4_0	4	M4	21	23	186	0
5	M4_0	4	M4	22	24	113	107
5	M4_0	4	M4	23	26	198	0
5	M4_0	4	M4	24	28	84	118
5	M4_0	4	M4	25	30	201	0
5	M4_0	4	M4	26	31	214	0
5	M4_0	4	M4	27	32	194	0
5	M4_0	4	M4	28	33	227	0
5	M4_0	4	M4	29	34	179	0
5	M4_0	4	M4	30	35	186	0
5	M4_0	4	M4	31	36	199	0
5	M4_0	4	M4	32	37	189	0
5	M4_0	4	M4	33	38	190	20
5	M4_0	4	M4	34	39	197	1
5	M4_0	4	M4	35	40	198	0
5	M4_0	4	M4	36	41	187	13
