6 #anatomical sites
7 #samples
63 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	121	103
0	P_0	0	P	1	1	184	26
0	P_0	0	P	2	2	193	0
0	P_0	0	P	3	3	175	27
0	P_0	0	P	4	4	211	0
0	P_0	0	P	5	5	128	73
0	P_0	0	P	6	6	204	1
0	P_0	0	P	7	7	220	0
0	P_0	0	P	8	8	110	83
0	P_0	0	P	9	9	196	0
0	P_0	0	P	10	10	161	0
0	P_0	0	P	11	11	120	87
0	P_0	0	P	12	12	169	27
0	P_0	0	P	13	13	178	0
0	P_0	0	P	14	14	214	0
0	P_0	0	P	15	15	180	0
0	P_0	0	P	16	16	108	89
0	P_0	0	P	17	17	217	0
0	P_0	0	P	18	18	222	0
0	P_0	0	P	19	19	204	0
0	P_0	0	P	20	20	130	67
0	P_0	0	P	21	21	197	0
0	P_0	0	P	22	22	216	1
0	P_0	0	P	23	23	212	0
0	P_0	0	P	24	24	190	1
0	P_0	0	P	25	25	130	76
0	P_0	0	P	26	26	215	0
0	P_0	0	P	27	27	171	0
0	P_0	0	P	28	28	191	23
0	P_0	0	P	29	29	108	88
0	P_0	0	P	30	30	195	1
0	P_0	0	P	31	31	202	0
0	P_0	0	P	32	32	215	0
0	P_0	0	P	33	33	187	0
0	P_0	0	P	34	34	206	0
0	P_0	0	P	35	35	186	0
0	P_0	0	P	36	36	161	23
0	P_0	0	P	37	37	231	0
0	P_0	0	P	38	38	200	0
0	P_0	0	P	39	39	207	0
0	P_0	0	P	40	40	194	0
0	P_0	0	P	41	41	161	21
0	P_0	0	P	42	42	212	0
0	P_0	0	P	43	43	181	29
0	P_0	0	P	44	44	188	0
0	P_0	0	P	45	45	196	0
0	P_0	0	P	46	46	203	0
0	P_0	0	P	47	47	193	0
0	P_0	0	P	48	48	205	0
0	P_0	0	P	49	49	204	0
0	P_0	0	P	50	50	212	28
0	P_0	0	P	51	51	131	79
0	P_0	0	P	52	53	199	0
0	P_0	0	P	53	56	180	0
0	P_0	0	P	54	58	189	0
0	P_0	0	P	55	60	195	0
0	P_0	0	P	56	61	228	0
0	P_0	0	P	57	62	208	0
0	P_0	0	P	58	64	206	0
0	P_0	0	P	59	66	199	0
0	P_0	0	P	60	67	197	0
0	P_0	0	P	61	69	181	0
0	P_0	0	P	62	71	213	0
1	P_1	0	P	0	0	95	81
1	P_1	0	P	1	1	160	27
1	P_1	0	P	2	2	205	0
1	P_1	0	P	3	3	209	24
1	P_1	0	P	4	4	212	0
1	P_1	0	P	5	5	212	1
1	P_1	0	P	6	6	213	1
1	P_1	0	P	7	7	207	0
1	P_1	0	P	8	8	188	0
1	P_1	0	P	9	9	198	0
1	P_1	0	P	10	10	229	0
1	P_1	0	P	11	11	229	0
1	P_1	0	P	12	12	182	19
1	P_1	0	P	13	13	206	0
1	P_1	0	P	14	14	192	1
1	P_1	0	P	15	15	189	1
1	P_1	0	P	16	16	219	0
1	P_1	0	P	17	17	201	1
1	P_1	0	P	18	18	185	0
1	P_1	0	P	19	19	214	0
1	P_1	0	P	20	20	191	1
1	P_1	0	P	21	21	204	0
1	P_1	0	P	22	22	194	1
1	P_1	0	P	23	23	207	0
1	P_1	0	P	24	24	213	0
1	P_1	0	P	25	25	230	0
1	P_1	0	P	26	26	191	0
1	P_1	0	P	27	27	202	0
1	P_1	0	P	28	28	193	14
1	P_1	0	P	29	29	195	1
1	P_1	0	P	30	30	189	0
1	P_1	0	P	31	31	182	0
1	P_1	0	P	32	32	172	1
1	P_1	0	P	33	33	187	0
1	P_1	0	P	34	34	203	0
1	P_1	0	P	35	35	172	1
1	P_1	0	P	36	36	164	27
1	P_1	0	P	37	37	211	0
1	P_1	0	P	38	38	206	0
1	P_1	0	P	39	39	192	0
1	P_1	0	P	40	40	198	0
1	P_1	0	P	41	41	186	12
1	P_1	0	P	42	42	192	0
1	P_1	0	P	43	43	194	17
1	P_1	0	P	44	44	183	0
1	P_1	0	P	45	45	198	0
1	P_1	0	P	46	46	222	1
1	P_1	0	P	47	47	195	0
1	P_1	0	P	48	48	215	2
1	P_1	0	P	49	49	206	0
1	P_1	0	P	50	50	188	11
1	P_1	0	P	51	51	171	1
1	P_1	0	P	52	53	228	0
1	P_1	0	P	53	56	224	1
1	P_1	0	P	54	58	192	0
1	P_1	0	P	55	60	206	0
1	P_1	0	P	56	61	212	1
1	P_1	0	P	57	62	182	0
1	P_1	0	P	58	64	230	0
1	P_1	0	P	59	66	175	0
1	P_1	0	P	60	67	171	0
1	P_1	0	P	61	69	192	0
1	P_1	0	P	62	71	200	0
2	M1_0	1	M1	0	0	110	103
2	M1_0	1	M1	1	1	189	0
2	M1_0	1	M1	2	2	100	110
2	M1_0	1	M1	3	3	211	1
2	M1_0	1	M1	4	4	105	105
2	M1_0	1	M1	5	5	204	0
2	M1_0	1	M1	6	6	184	0
2	M1_0	1	M1	7	7	203	0
2	M1_0	1	M1	8	8	201	0
2	M1_0	1	M1	9	9	83	105
2	M1_0	1	M1	10	10	200	0
2	M1_0	1	M1	11	11	184	0
2	M1_0	1	M1	12	12	193	0
2	M1_0	1	M1	13	13	132	89
2	M1_0	1	M1	14	14	136	80
2	M1_0	1	M1	15	15	156	40
2	M1_0	1	M1	16	16	186	0
2	M1_0	1	M1	17	17	209	0
2	M1_0	1	M1	18	18	194	1
2	M1_0	1	M1	19	19	189	0
2	M1_0	1	M1	20	20	219	0
2	M1_0	1	M1	21	21	208	1
2	M1_0	1	M1	22	22	211	0
2	M1_0	1	M1	23	23	216	1
2	M1_0	1	M1	24	24	198	0
2	M1_0	1	M1	25	25	222	0
2	M1_0	1	M1	26	26	203	0
2	M1_0	1	M1	27	27	201	0
2	M1_0	1	M1	28	28	186	0
2	M1_0	1	M1	29	29	195	0
2	M1_0	1	M1	30	30	196	0
2	M1_0	1	M1	31	31	178	2
2	M1_0	1	M1	32	32	198	0
2	M1_0	1	M1	33	33	214	0
2	M1_0	1	M1	34	34	187	1
2	M1_0	1	M1	35	35	209	0
2	M1_0	1	M1	36	36	187	0
2	M1_0	1	M1	37	37	199	0
2	M1_0	1	M1	38	38	210	0
2	M1_0	1	M1	39	39	188	0
2	M1_0	1	M1	40	40	192	0
2	M1_0	1	M1	41	41	177	0
2	M1_0	1	M1	42	42	186	0
2	M1_0	1	M1	43	43	206	0
2	M1_0	1	M1	44	44	205	0
2	M1_0	1	M1	45	45	215	0
2	M1_0	1	M1	46	46	222	0
2	M1_0	1	M1	47	47	205	0
2	M1_0	1	M1	48	48	202	2
2	M1_0	1	M1	49	49	190	0
2	M1_0	1	M1	50	50	219	0
2	M1_0	1	M1	51	51	182	0
2	M1_0	1	M1	52	53	188	0
2	M1_0	1	M1	53	56	206	0
2	M1_0	1	M1	54	58	203	0
2	M1_0	1	M1	55	60	188	0
2	M1_0	1	M1	56	61	224	0
2	M1_0	1	M1	57	62	181	0
2	M1_0	1	M1	58	64	187	0
2	M1_0	1	M1	59	66	213	0
2	M1_0	1	M1	60	67	198	0
2	M1_0	1	M1	61	69	214	0
2	M1_0	1	M1	62	71	232	0
3	M2_0	2	M2	0	0	103	80
3	M2_0	2	M2	1	1	208	0
3	M2_0	2	M2	2	2	92	102
3	M2_0	2	M2	3	3	215	1
3	M2_0	2	M2	4	4	62	90
3	M2_0	2	M2	5	5	182	0
3	M2_0	2	M2	6	6	204	0
3	M2_0	2	M2	7	7	182	0
3	M2_0	2	M2	8	8	202	0
3	M2_0	2	M2	9	9	106	84
3	M2_0	2	M2	10	10	208	0
3	M2_0	2	M2	11	11	223	0
3	M2_0	2	M2	12	12	172	0
3	M2_0	2	M2	13	13	202	0
3	M2_0	2	M2	14	14	186	0
3	M2_0	2	M2	15	15	205	0
3	M2_0	2	M2	16	16	208	0
3	M2_0	2	M2	17	17	104	82
3	M2_0	2	M2	18	18	115	79
3	M2_0	2	M2	19	19	165	0
3	M2_0	2	M2	20	20	200	0
3	M2_0	2	M2	21	21	225	0
3	M2_0	2	M2	22	22	222	1
3	M2_0	2	M2	23	23	102	102
3	M2_0	2	M2	24	24	192	0
3	M2_0	2	M2	25	25	193	0
3	M2_0	2	M2	26	26	190	0
3	M2_0	2	M2	27	27	212	0
3	M2_0	2	M2	28	28	197	1
3	M2_0	2	M2	29	29	196	1
3	M2_0	2	M2	30	30	222	0
3	M2_0	2	M2	31	31	183	0
3	M2_0	2	M2	32	32	226	0
3	M2_0	2	M2	33	33	191	0
3	M2_0	2	M2	34	34	106	100
3	M2_0	2	M2	35	35	187	0
3	M2_0	2	M2	36	36	202	0
3	M2_0	2	M2	37	37	186	0
3	M2_0	2	M2	38	38	90	94
3	M2_0	2	M2	39	39	100	84
3	M2_0	2	M2	40	40	223	0
3	M2_0	2	M2	41	41	207	0
3	M2_0	2	M2	42	42	92	106
3	M2_0	2	M2	43	43	221	0
3	M2_0	2	M2	44	44	211	0
3	M2_0	2	M2	45	45	112	99
3	M2_0	2	M2	46	46	194	0
3	M2_0	2	M2	47	47	193	0
3	M2_0	2	M2	48	48	82	86
3	M2_0	2	M2	49	49	101	94
3	M2_0	2	M2	50	50	192	0
3	M2_0	2	M2	51	51	205	0
3	M2_0	2	M2	52	53	214	0
3	M2_0	2	M2	53	56	201	2
3	M2_0	2	M2	54	58	79	103
3	M2_0	2	M2	55	60	193	0
3	M2_0	2	M2	56	61	202	0
3	M2_0	2	M2	57	62	197	0
3	M2_0	2	M2	58	64	207	0
3	M2_0	2	M2	59	66	202	10
3	M2_0	2	M2	60	67	202	0
3	M2_0	2	M2	61	69	191	0
3	M2_0	2	M2	62	71	189	20
4	M3_0	3	M3	0	0	106	113
4	M3_0	3	M3	1	1	99	108
4	M3_0	3	M3	2	2	206	0
4	M3_0	3	M3	3	3	202	0
4	M3_0	3	M3	4	4	203	0
4	M3_0	3	M3	5	5	210	0
4	M3_0	3	M3	6	6	96	100
4	M3_0	3	M3	7	7	118	95
4	M3_0	3	M3	8	8	192	0
4	M3_0	3	M3	9	9	179	2
4	M3_0	3	M3	10	10	96	92
4	M3_0	3	M3	11	11	208	0
4	M3_0	3	M3	12	12	181	0
4	M3_0	3	M3	13	13	185	0
4	M3_0	3	M3	14	14	203	0
4	M3_0	3	M3	15	15	212	0
4	M3_0	3	M3	16	16	179	1
4	M3_0	3	M3	17	17	199	0
4	M3_0	3	M3	18	18	187	0
4	M3_0	3	M3	19	19	91	127
4	M3_0	3	M3	20	20	187	0
4	M3_0	3	M3	21	21	187	0
4	M3_0	3	M3	22	22	107	97
4	M3_0	3	M3	23	23	179	0
4	M3_0	3	M3	24	24	180	0
4	M3_0	3	M3	25	25	218	0
4	M3_0	3	M3	26	26	208	0
4	M3_0	3	M3	27	27	83	101
4	M3_0	3	M3	28	28	181	0
4	M3_0	3	M3	29	29	188	0
4	M3_0	3	M3	30	30	97	99
4	M3_0	3	M3	31	31	94	97
4	M3_0	3	M3	32	32	204	0
4	M3_0	3	M3	33	33	196	0
4	M3_0	3	M3	34	34	196	0
4	M3_0	3	M3	35	35	198	1
4	M3_0	3	M3	36	36	208	0
4	M3_0	3	M3	37	37	203	1
4	M3_0	3	M3	38	38	198	0
4	M3_0	3	M3	39	39	204	0
4	M3_0	3	M3	40	40	202	0
4	M3_0	3	M3	41	41	187	0
4	M3_0	3	M3	42	42	176	1
4	M3_0	3	M3	43	43	197	0
4	M3_0	3	M3	44	44	210	1
4	M3_0	3	M3	45	45	176	0
4	M3_0	3	M3	46	46	206	0
4	M3_0	3	M3	47	47	176	24
4	M3_0	3	M3	48	48	192	0
4	M3_0	3	M3	49	49	187	1
4	M3_0	3	M3	50	50	207	0
4	M3_0	3	M3	51	51	198	1
4	M3_0	3	M3	52	53	173	31
4	M3_0	3	M3	53	56	190	0
4	M3_0	3	M3	54	58	184	0
4	M3_0	3	M3	55	60	198	0
4	M3_0	3	M3	56	61	198	0
4	M3_0	3	M3	57	62	212	1
4	M3_0	3	M3	58	64	185	0
4	M3_0	3	M3	59	66	181	0
4	M3_0	3	M3	60	67	217	1
4	M3_0	3	M3	61	69	198	1
4	M3_0	3	M3	62	71	205	0
5	M4_0	4	M4	0	0	118	106
5	M4_0	4	M4	1	1	196	0
5	M4_0	4	M4	2	2	181	0
5	M4_0	4	M4	3	3	217	1
5	M4_0	4	M4	4	4	208	0
5	M4_0	4	M4	5	5	95	114
5	M4_0	4	M4	6	6	183	0
5	M4_0	4	M4	7	7	227	1
5	M4_0	4	M4	8	8	103	94
5	M4_0	4	M4	9	9	201	0
5	M4_0	4	M4	10	10	194	0
5	M4_0	4	M4	11	11	133	99
5	M4_0	4	M4	12	12	207	0
5	M4_0	4	M4	13	13	194	0
5	M4_0	4	M4	14	14	188	0
5	M4_0	4	M4	15	15	221	2
5	M4_0	4	M4	16	16	119	118
5	M4_0	4	M4	17	17	218	1
5	M4_0	4	M4	18	18	189	0
5	M4_0	4	M4	19	19	199	1
5	M4_0	4	M4	20	20	96	85
5	M4_0	4	M4	21	21	187	0
5	M4_0	4	M4	22	22	210	0
5	M4_0	4	M4	23	23	217	0
5	M4_0	4	M4	24	24	219	0
5	M4_0	4	M4	25	25	96	87
5	M4_0	4	M4	26	26	191	0
5	M4_0	4	M4	27	27	190	1
5	M4_0	4	M4	28	28	188	1
5	M4_0	4	M4	29	29	110	96
5	M4_0	4	M4	30	30	186	0
5	M4_0	4	M4	31	31	220	1
5	M4_0	4	M4	32	32	190	0
5	M4_0	4	M4	33	33	200	0
5	M4_0	4	M4	34	34	195	0
5	M4_0	4	M4	35	35	200	0
5	M4_0	4	M4	36	36	211	1
5	M4_0	4	M4	37	37	200	0
5	M4_0	4	M4	38	38	196	1
5	M4_0	4	M4	39	39	196	2
5	M4_0	4	M4	40	40	202	0
5	M4_0	4	M4	41	41	182	0
5	M4_0	4	M4	42	42	211	2
5	M4_0	4	M4	43	43	202	0
5	M4_0	4	M4	44	44	194	0
5	M4_0	4	M4	45	45	174	0
5	M4_0	4	M4	46	46	219	0
5	M4_0	4	M4	47	47	209	1
5	M4_0	4	M4	48	48	221	0
5	M4_0	4	M4	49	49	206	0
5	M4_0	4	M4	50	50	205	0
5	M4_0	4	M4	51	51	95	90
5	M4_0	4	M4	52	53	207	0
5	M4_0	4	M4	53	56	86	95
5	M4_0	4	M4	54	58	189	0
5	M4_0	4	M4	55	60	206	0
5	M4_0	4	M4	56	61	104	113
5	M4_0	4	M4	57	62	186	1
5	M4_0	4	M4	58	64	216	0
5	M4_0	4	M4	59	66	192	0
5	M4_0	4	M4	60	67	196	0
5	M4_0	4	M4	61	69	180	1
5	M4_0	4	M4	62	71	204	0
6	M5_0	5	M5	0	0	106	97
6	M5_0	5	M5	1	1	214	0
6	M5_0	5	M5	2	2	98	98
6	M5_0	5	M5	3	3	201	0
6	M5_0	5	M5	4	4	88	106
6	M5_0	5	M5	5	5	180	0
6	M5_0	5	M5	6	6	201	0
6	M5_0	5	M5	7	7	196	0
6	M5_0	5	M5	8	8	244	1
6	M5_0	5	M5	9	9	91	90
6	M5_0	5	M5	10	10	173	0
6	M5_0	5	M5	11	11	202	0
6	M5_0	5	M5	12	12	191	0
6	M5_0	5	M5	13	13	84	85
6	M5_0	5	M5	14	14	83	106
6	M5_0	5	M5	15	15	112	81
6	M5_0	5	M5	16	16	187	0
6	M5_0	5	M5	17	17	193	0
6	M5_0	5	M5	18	18	157	0
6	M5_0	5	M5	19	19	179	0
6	M5_0	5	M5	20	20	195	0
6	M5_0	5	M5	21	21	99	92
6	M5_0	5	M5	22	22	209	0
6	M5_0	5	M5	23	23	201	0
6	M5_0	5	M5	24	24	100	88
6	M5_0	5	M5	25	25	203	0
6	M5_0	5	M5	26	26	100	111
6	M5_0	5	M5	27	27	207	0
6	M5_0	5	M5	28	28	189	0
6	M5_0	5	M5	29	29	185	0
6	M5_0	5	M5	30	30	196	0
6	M5_0	5	M5	31	31	210	0
6	M5_0	5	M5	32	32	116	103
6	M5_0	5	M5	33	33	107	106
6	M5_0	5	M5	34	34	193	0
6	M5_0	5	M5	35	35	82	109
6	M5_0	5	M5	36	36	204	0
6	M5_0	5	M5	37	37	113	97
6	M5_0	5	M5	38	38	202	1
6	M5_0	5	M5	39	39	206	0
6	M5_0	5	M5	40	40	99	95
