5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.7874158100488271	1	106	114
0	P	0	P	1	1	0.3985864652422686	0.8713497117059985	143	64
0	P	0	P	2	3	0.20649817930105274	0.630381872492592	153	37
0	P	0	P	3	35;36	0.0	0.024813819007751647	400	0
0	P	0	P	4	44;57;71;78	0.0	0.012376228121834254	805	0
0	P	0	P	5	53;65;75	0.0	0.016155067703362815	616	0
0	P	0	P	6	43	0.0	0.05649626318309592	174	0
0	P	0	P	7	77	0.0	0.049999368698825125	197	0
0	P	0	P	8	67	0.0	0.05025061538281591	196	0
0	P	0	P	9	69	0.0	0.05208261948653281	189	0
0	P	0	P	10	46;48;60	0.0	0.01677849979311015	593	0
0	P	0	P	11	54;61;64	0.0	0.015432080332827948	645	0
0	P	0	P	12	81	0.0	0.051545699831482585	191	0
0	P	0	P	13	88	0.0	0.05208261948653281	189	0
0	P	0	P	14	83	0.0	0.0495043378213925	199	0
0	P	0	P	15	68	0.0	0.05586504016981719	176	0
0	P	0	P	16	38;66;73;84	0.0	0.012953356980223795	769	0
0	P	0	P	18	40;47;63	0.0	0.01697790413993651	586	0
0	P	0	P	19	72	0.0	0.04807636206962323	205	0
0	P	0	P	20	55;56;70	0.0	0.016583725046821346	600	0
0	P	0	P	21	34;41	0.0	0.024449804311565956	406	0
0	P	0	P	22	26;29;45	0.0	0.016155067703362815	616	0
0	P	0	P	23	30	0.0	0.051812768732640443	190	0
0	P	0	P	24	33;39	0.0	0.02463046679013666	403	0
0	P	0	P	25	7;10;13	0.0	0.015772850980262525	631	0
0	P	0	P	26	6;14;23;28	0.0	0.0122249297178937	815	0
0	P	0	P	27	8;9;15;19;22;24	0.0	0.008650515788878549	1153	0
0	P	0	P	28	5;11;16;17;18;20	0.0	0.008576326171536685	1163	0
1	M1	1	M1	0	0	0.7511110662213645	1	109	109
1	M1	1	M1	1	1	0.727727665635656	1	114	108
1	M1	1	M1	2	3	0.0	0.04761850253857601	207	0
1	M1	1	M1	3	35;36	0.6799476669206574	1	220	167
1	M1	1	M1	4	44;57;71;78	0.23606774738798764	0.4409642303505321	612	121
1	M1	1	M1	5	53;65;75	0.43465584935468654	0.7108772600256259	423	167
1	M1	1	M1	6	43	0.026356620928328828	0.29056589474389866	167	10
1	M1	1	M1	7	77	0.0	0.046295795522400304	213	0
1	M1	1	M1	8	67	0.0	0.046082455447342	214	0
1	M1	1	M1	9	69	0.0	0.043289634119458444	228	0
1	M1	1	M1	10	46;48;60	0.0	0.016611272686515518	599	0
