### 472 trees
# tree 1
1	2
20	3
2	5
2	7
3	8
15	9
35	10
3	15
5	16
16	17
2	19
1	20
31	22
37	23
2	31
7	35
8	37
23	39
17	11
9	12
8	13
19	18
8	21
8	25
22	27
8	28
10	34
37	38
39	40
# tree 2
1	20
1	2
20	3
3	15
2	5
5	16
2	31
8	37
2	7
3	8
37	23
16	17
15	9
2	19
31	22
2	10
23	39
7	35
17	11
9	12
8	13
19	18
8	21
8	25
22	27
8	28
10	34
37	38
39	40
# tree 3
1	20
1	2
20	3
3	15
2	5
5	16
2	31
8	37
2	7
3	8
37	23
16	17
15	9
2	19
31	22
7	10
23	39
7	35
17	11
9	12
8	13
19	18
8	21
8	25
22	27
8	28
10	34
37	38
39	40
# tree 4
1	20
1	2
20	3
3	15
7	35
2	5
5	16
2	31
8	37
2	7
3	8
37	23
15	9
2	19
31	22
35	10
23	39
16	17
9	12
8	13
19	18
8	21
8	25
22	27
8	28
10	34
37	38
39	40
5	11
# tree 5
1	20
1	2
20	3
3	15
7	35
2	5
5	16
2	31
8	37
2	7
3	8
37	23
15	9
2	19
31	22
35	10
23	39
16	17
9	12
8	13
19	18
8	21
8	25
22	27
8	28
10	34
37	38
39	40
16	11
# tree 6
1	20
1	2
20	3
3	15
7	35
2	5
5	16
2	31
8	37
2	7
3	8
37	23
16	17
15	9
2	19
31	22
35	10
23	39
8	21
37	38
17	11
9	12
19	18
8	25
22	27
8	28
10	34
39	40
21	13
# tree 7
1	20
1	2
20	3
3	15
7	35
2	5
5	16
8	37
2	7
3	8
37	23
16	17
15	9
2	19
2	22
35	10
23	39
2	31
17	11
9	12
8	13
19	18
8	21
8	25
22	27
8	28
10	34
37	38
39	40
# tree 8
1	20
1	2
20	3
3	15
7	35
2	5
5	16
2	31
8	37
2	7
3	8
37	23
16	17
15	9
2	19
31	22
35	10
23	39
17	11
9	12
8	13
19	18
8	21
22	27
8	28
10	34
37	38
39	40
3	25
# tree 9
1	20
1	2
20	3
3	15
7	35
2	5
5	16
2	31
8	37
2	7
3	8
37	23
16	17
15	9
2	19
31	22
23	39
35	10
17	11
9	12
8	13
19	18
8	21
8	25
22	27
8	28
37	38
39	40
31	34
# tree 10
1	20
1	2
20	3
3	15
7	35
2	5
5	16
2	31
8	37
2	7
3	8
37	23
16	17
15	9
2	19
31	22
23	39
35	10
17	11
9	12
8	13
19	18
8	21
8	25
22	27
8	28
37	38
39	40
35	34
# tree 11
1	20
