### 12 trees
# tree 1
5	1
6	2
4	3
0	4
0	5
4	6
1	7
3	8
7	9
8	10
2	11
8	12
# tree 2
0	5
4	6
0	4
5	1
4	3
3	8
6	2
1	7
8	10
2	11
8	12
1	9
# tree 3
0	5
4	6
0	4
5	1
4	3
1	7
6	2
3	8
7	9
2	11
8	12
3	10
# tree 4
0	5
4	6
0	4
5	1
4	3
1	7
3	8
6	2
2	11
7	9
8	10
11	12
# tree 5
0	5
4	6
0	4
5	1
4	3
1	7
3	8
6	2
7	9
8	10
2	11
3	12
# tree 6
0	4
0	5
4	3
4	6
5	1
6	2
3	8
1	7
2	11
8	12
1	9
3	10
# tree 7
0	4
0	5
4	3
4	6
5	1
3	8
6	2
1	7
8	10
2	11
1	9
6	12
# tree 8
0	4
0	5
4	3
4	6
5	1
3	8
6	2
1	7
8	10
2	11
1	9
2	12
# tree 9
0	4
0	5
5	1
4	6
4	3
1	7
6	2
3	8
7	9
2	11
3	10
6	12
# tree 10
0	4
0	5
5	1
4	6
4	3
1	7
6	2
3	8
7	9
2	11
3	10
2	12
# tree 11
0	4
0	5
4	6
4	3
5	1
6	2
3	8
1	7
2	11
1	9
3	10
6	12
# tree 12
0	4
0	5
4	6
4	3
5	1
6	2
3	8
1	7
2	11
1	9
3	10
2	12
