treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	1.02857142857143	9	Alternative tree	-174.043737049299	1	Highest edge probability tree
2	1.6031746031746	29	Alternative tree	-181.161964221677	6	Alternative tree
3	1.14285714285714	13	Alternative tree	-213.730130112939	85	Alternative tree
4	1.14285714285714	13	Alternative tree	-213.730130112939	85	Alternative tree
5	1.3015873015873	18	Alternative tree	-180.773795247249	5	Alternative tree
6	1.54285714285714	27	Alternative tree	-202.781273425119	61	Alternative tree
7	1.14285714285714	13	Alternative tree	-250.776385778847	148	Alternative tree
8	1.44444444444444	23	Alternative tree	-185.002403952074	15	Alternative tree
9	1.21428571428571	17	Alternative tree	-189.190637598698	25	Alternative tree
10	0.935064935064935	7	Alternative tree	-183.803234958124	12	Alternative tree
11	1.14285714285714	13	Alternative tree	-206.687810708084	66	Alternative tree
12	1.15873015873016	14	Alternative tree	-176.37267732608	3	Alternative tree
13	0.363636363636364	1	Lowest SCE tree	-185.388839280533	16	Alternative tree
14	1.74603174603175	36	Alternative tree	-174.502977512033	2	Alternative tree
15	1.65079365079365	33	Alternative tree	-200.149304501473	55	Alternative tree
16	1.64285714285714	32	Alternative tree	-187.331344228854	21	Alternative tree
17	2.30357142857143	62	Alternative tree	-185.461644414808	17	Alternative tree
18	2.14285714285714	54	Alternative tree	-192.120631124451	34	Alternative tree
19	1.625	31	Alternative tree	-224.688797015714	118	Alternative tree
20	1.625	31	Alternative tree	-224.688797015714	118	Alternative tree
21	1.80357142857143	40	Alternative tree	-191.732462150024	32	Alternative tree
22	1.04285714285714	10	Alternative tree	-186.132175234904	19	Alternative tree
23	1.57142857142857	28	Alternative tree	-184.262475420858	14	Alternative tree
24	1.44285714285714	22	Alternative tree	-190.921462130501	29	Alternative tree
25	1.02857142857143	9	Alternative tree	-223.489628021763	115	Alternative tree
26	1.02857142857143	9	Alternative tree	-223.489628021763	115	Alternative tree
27	1.17142857142857	15	Alternative tree	-190.533293156073	27	Alternative tree
28	1.54285714285714	27	Alternative tree	-212.540771333943	82	Alternative tree
29	1.98214285714286	48	Alternative tree	-176.831917788814	4	Alternative tree
30	1.82142857142857	41	Alternative tree	-183.490904498457	10	Alternative tree
31	1.30357142857143	19	Alternative tree	-216.059070389719	93	Alternative tree
32	1.30357142857143	19	Alternative tree	-216.059070389719	93	Alternative tree
33	1.48214285714286	25	Alternative tree	-183.102735524029	9	Alternative tree
34	1.73015873015873	35	Alternative tree	-205.110213701899	64	Alternative tree
35	0.942857142857143	8	Alternative tree	-185.848079743267	18	Alternative tree
36	0.814285714285714	4	Alternative tree	-192.50706645291	36	Alternative tree
37	0.4	2	Alternative tree	-225.075232344172	119	Alternative tree
38	0.4	2	Alternative tree	-225.075232344172	119	Alternative tree
39	0.542857142857143	3	Alternative tree	-192.118897478483	33	Alternative tree
40	0.831168831168831	5	Alternative tree	-214.126375656353	87	Alternative tree
41	2.48214285714286	70	Alternative tree	-181.621204684411	8	Alternative tree
42	1.96428571428571	47	Alternative tree	-214.189370575673	88	Alternative tree
43	1.96428571428571	47	Alternative tree	-214.189370575673	88	Alternative tree
44	2.14285714285714	55	Alternative tree	-181.233035709983	7	Alternative tree
45	2.31746031746032	63	Alternative tree	-203.240513887853	63	Alternative tree
46	1.80357142857143	39	Alternative tree	-220.848357285316	104	Alternative tree
47	1.6031746031746	29	Alternative tree	-220.848357285316	104	Alternative tree
48	2.25	59	Alternative tree	-187.892022419626	23	Alternative tree
49	2.17460317460317	57	Alternative tree	-209.899500597496	75	Alternative tree
50	1.87301587301587	43	Alternative tree	-209.511331623069	72	Alternative tree
51	1.875	44	Alternative tree	-202.478244778253	60	Alternative tree
52	2.53571428571429	72	Alternative tree	-200.608544964207	57	Alternative tree
53	2.375	65	Alternative tree	-207.26753167385	68	Alternative tree
54	1.85714285714286	42	Alternative tree	-239.835697565112	141	Alternative tree
55	1.85714285714286	42	Alternative tree	-239.835697565112	141	Alternative tree
56	2.03571428571429	50	Alternative tree	-206.879362699423	67	Alternative tree
57	2.6530612244898	76	Alternative tree	-187.790584691588	22	Alternative tree
