### 273 trees
# tree 1
17	1
19	2
0	3
2	4
7	5
3	7
14	9
29	11
37	13
31	14
35	16
3	17
4	18
0	19
32	20
22	21
14	22
34	23
26	24
24	25
18	26
16	27
14	29
2	31
33	32
13	33
9	34
4	35
7	37
1	6
21	8
5	10
11	12
23	15
20	28
25	30
27	36
# tree 2
3	17
0	19
19	2
3	7
0	3
31	14
14	29
7	37
2	31
4	35
2	4
33	32
14	22
9	34
18	26
26	24
4	18
35	16
13	33
37	13
14	9
17	1
7	5
29	11
34	23
32	20
24	25
16	27
22	21
1	6
5	10
11	12
23	15
20	28
25	30
27	36
31	8
# tree 3
3	17
0	19
19	2
3	7
0	3
31	14
14	29
7	37
2	31
4	35
2	4
33	32
14	22
9	34
18	26
26	24
4	18
35	16
13	33
37	13
14	9
17	1
7	5
29	11
34	23
32	20
24	25
16	27
22	21
1	6
5	10
11	12
23	15
20	28
25	30
27	36
22	8
# tree 4
3	17
0	19
19	2
3	7
0	3
31	14
14	29
7	37
2	31
4	35
2	4
33	32
14	22
9	34
18	26
26	24
4	18
35	16
13	33
37	13
14	9
17	1
7	5
29	11
34	23
32	20
24	25
16	27
22	21
1	6
5	10
11	12
23	15
20	28
25	30
27	36
2	8
# tree 5
3	17
0	19
19	2
3	7
0	3
31	14
14	29
7	37
2	31
4	35
2	4
14	22
9	34
18	26
26	24
4	18
35	16
13	33
37	13
14	9
17	1
22	21
7	5
29	11
34	23
33	20
24	25
16	27
33	32
1	6
21	8
5	10
11	12
23	15
20	28
25	30
27	36
# tree 6
3	17
0	19
19	2
3	7
0	3
31	14
14	29
7	37
2	31
4	35
2	4
33	32
14	22
18	26
26	24
4	18
35	16
13	33
37	13
14	9
17	1
22	21
7	5
29	11
9	23
32	20
24	25
16	27
9	34
1	6
21	8
5	10
11	12
23	15
20	28
25	30
27	36
# tree 7
3	17
0	19
19	2
3	7
0	3
31	14
14	29
7	37
2	31
4	35
2	4
33	32
14	22
9	34
18	26
26	24
4	18
35	16
13	33
37	13
14	9
17	1
22	21
7	5
29	11
34	23
24	25
16	27
32	20
1	6
21	8
5	10
11	12
23	15
25	30
27	36
37	28
# tree 8
3	17
0	19
19	2
3	7
0	3
31	14
14	29
7	37
2	31
4	35
2	4
33	32
14	22
9	34
18	26
26	24
4	18
35	16
13	33
37	13
14	9
17	1
22	21
7	5
29	11
34	23
24	25
16	27
32	20
1	6
21	8
