1	10
1	11
1	12
1	13
1	14
1	15
1	16
1	17
1	19
1	2
1	20
1	21
1	22
1	23
1	24
1	25
1	26
1	27
1	28
1	29
1	3
1	30
1	31
1	32
1	33
1	4
1	5
1	6
1	7
1	8
1	9
11	10
11	12
11	16
11	17
11	20
11	21
11	22
11	25
11	27
11	28
11	29
11	31
11	32
11	5
11	6
13	19
13	2
13	23
13	7
13	9
14	26
16	31
19	23
20	10
20	16
20	17
20	21
20	22
20	25
20	27
20	28
20	31
20	32
20	5
20	6
21	10
21	17
21	25
21	32
30	10
30	11
30	12
30	13
30	16
30	17
30	19
30	2
30	20
30	21
30	22
30	23
30	24
30	25
30	27
30	28
30	29
30	31
30	32
30	5
30	6
30	7
30	9
32	10
32	17
33	14
33	26
33	4
33	8
4	14
4	26
4	8
5	16
5	31
9	19
9	23
