clusterID	truncal	treeClust	cpnRemClust	nMuts	SAMPLE	meanCCF	CCF_CI_low	CCF_CI_high	clonality	clone_proportions_default
1	TRUE	FALSE	FALSE	410	CRUK0748_SU_FLN2	102	98.817262959434	104.322003776773	clonal	0
1	TRUE	FALSE	FALSE	410	CRUK0748_SU_FLN4	113	108.262241246575	118.339398009105	clonal	0
1	TRUE	FALSE	FALSE	410	CRUK0748_SU_LN2	103	100.542134291379	105.513245704159	clonal	0
1	TRUE	FALSE	FALSE	410	CRUK0748_SU_T1.R1	100	97.9196994390811	101.912956770997	clonal	0
1	TRUE	FALSE	FALSE	410	CRUK0748_SU_T1.R2	101	98.9389913778481	103.126427648609	clonal	55
1	TRUE	FALSE	FALSE	410	CRUK0748_SU_T1.R3	102	99.4745090015984	104.244162495631	clonal	0
1	TRUE	FALSE	FALSE	410	CRUK0748_SU_T1.R4	101	99.0051777617467	102.524841985437	clonal	20
1	TRUE	FALSE	FALSE	410	CRUK0748_SU_T1.R5	103	100.156877126137	105.41160352267	clonal	57
1	TRUE	FALSE	FALSE	410	CRUK0748_SU_T1.R6	100	97.8895892967034	102.226115454877	clonal	0
1	TRUE	FALSE	FALSE	410	CRUK0748_SU_T1.R7	102	98.6822899900402	104.47089284266	clonal	0
1	TRUE	FALSE	FALSE	410	CRUK0748_SU_T1.R8	98	96.1835623777145	99.5328238567646	clonal	0
2	FALSE	FALSE	FALSE	27	CRUK0748_SU_FLN2	42	33.7876811830436	50.5447471719551	subclonal	14.1666666666667
2	FALSE	FALSE	FALSE	27	CRUK0748_SU_FLN4	51	41.8914726292391	59.4427460863486	subclonal	0
2	FALSE	FALSE	FALSE	27	CRUK0748_SU_LN2	50	44.6219497931342	56.1940207205036	subclonal	5
2	FALSE	FALSE	FALSE	27	CRUK0748_SU_T1.R1	0	0	0	absent	0
2	FALSE	FALSE	FALSE	27	CRUK0748_SU_T1.R2	0	0	0	absent	0
2	FALSE	FALSE	FALSE	27	CRUK0748_SU_T1.R3	0	0	0	absent	0
2	FALSE	FALSE	FALSE	27	CRUK0748_SU_T1.R4	0	0	0	absent	0
2	FALSE	FALSE	FALSE	27	CRUK0748_SU_T1.R5	0	0	0	absent	0
2	FALSE	FALSE	FALSE	27	CRUK0748_SU_T1.R6	26	23.060762273925	29.6226326206422	subclonal	0
2	FALSE	FALSE	FALSE	27	CRUK0748_SU_T1.R7	41	34.9840178213172	46.4181996707942	subclonal	0
2	FALSE	FALSE	FALSE	27	CRUK0748_SU_T1.R8	0	0	0	absent	0
3	FALSE	FALSE	FALSE	22	CRUK0748_SU_FLN2	99	79.6456084826545	119.068312168428	clonal	0
3	FALSE	FALSE	FALSE	22	CRUK0748_SU_FLN4	107	90.4761597492062	123.180760673307	clonal	0
3	FALSE	FALSE	FALSE	22	CRUK0748_SU_LN2	106	93.7808968894171	117.819827610772	clonal	14
3	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R2	0	0	0	absent	0
3	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R3	94	81.0733380364322	106.788390204008	clonal	49
3	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R4	0	0	0	absent	0
3	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R5	0	0	0	absent	0
3	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R6	93	86.1040806330615	99.4114549826528	clonal	7
3	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R7	86	70.4562628441771	101.561553026075	clonal	0
3	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R8	106	95.1366216964039	116.632244663428	clonal	0
4	FALSE	FALSE	FALSE	22	CRUK0748_SU_FLN2	47	38.9022736555035	55.5157232617517	subclonal	0
4	FALSE	FALSE	FALSE	22	CRUK0748_SU_FLN4	47	38.7538496326344	55.7878697763392	subclonal	0
4	FALSE	FALSE	FALSE	22	CRUK0748_SU_LN2	52	44.9439678082228	58.5848352274922	subclonal	2
4	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R2	0	0	0	absent	0
4	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R3	51	44.3451375998726	56.6474898043577	subclonal	0
4	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R4	0	0	0	absent	0
4	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R5	0	0	0	absent	0
4	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R6	82	73.9729837335274	90.1846490881088	subclonal	3
4	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R7	37	30.4458113898467	43.4971209701875	subclonal	0
4	FALSE	FALSE	FALSE	22	CRUK0748_SU_T1.R8	88	79.1169449551848	96.8776652828223	clonal	0
6	FALSE	FALSE	FALSE	15	CRUK0748_SU_FLN2	0	0	0	absent	NA
6	FALSE	FALSE	FALSE	15	CRUK0748_SU_FLN4	0	0	0	absent	NA
6	FALSE	FALSE	FALSE	15	CRUK0748_SU_LN2	0	0	0	absent	NA
6	FALSE	FALSE	FALSE	15	CRUK0748_SU_T1.R1	104	99.261339914337	108.54249289604	clonal	NA
6	FALSE	FALSE	FALSE	15	CRUK0748_SU_T1.R2	97	92.1464312365624	101.447248928246	clonal	NA
6	FALSE	FALSE	FALSE	15	CRUK0748_SU_T1.R3	103	94.976057732524	111.387663982519	clonal	NA
6	FALSE	FALSE	FALSE	15	CRUK0748_SU_T1.R4	6	4.71657348209948	8.04009018295429	subclonal	NA
6	FALSE	FALSE	FALSE	15	CRUK0748_SU_T1.R5	105	96.2790252407803	112.736909608327	clonal	NA
6	FALSE	FALSE	FALSE	15	CRUK0748_SU_T1.R6	0	0	0	absent	NA
6	FALSE	FALSE	FALSE	15	CRUK0748_SU_T1.R7	0	0	0	absent	NA
6	FALSE	FALSE	FALSE	15	CRUK0748_SU_T1.R8	0	0	0	absent	NA
7	FALSE	FALSE	FALSE	10	CRUK0748_SU_FLN2	0	0	0	absent	0
7	FALSE	FALSE	FALSE	10	CRUK0748_SU_FLN4	0	0	0	absent	0
7	FALSE	FALSE	FALSE	10	CRUK0748_SU_LN2	0	0	0	absent	0
7	FALSE	FALSE	FALSE	10	CRUK0748_SU_T1.R1	0	0	0	absent	0
7	FALSE	FALSE	FALSE	10	CRUK0748_SU_T1.R2	0	0	0	absent	0
7	FALSE	FALSE	FALSE	10	CRUK0748_SU_T1.R3	0	0	0	absent	0
7	FALSE	FALSE	FALSE	10	CRUK0748_SU_T1.R4	0	0	0	absent	0
