treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	1.32692307692308	1	Lowest SCE tree	-1592.09676732738	1	Highest edge probability tree
2	1.46666666666667	9	Alternative tree	-1800.40459872946	36	Alternative tree
3	1.55333333333333	29	Alternative tree	-2232.27505949397	186	Alternative tree
4	1.47333333333333	11	Alternative tree	-2287.68499435229	205	Alternative tree
5	1.55333333333333	29	Alternative tree	-2093.82082779874	136	Alternative tree
6	1.44666666666667	8	Alternative tree	-2499.61429545841	333	Alternative tree
7	1.44666666666667	8	Alternative tree	-1768.32590128148	26	Alternative tree
8	1.41333333333333	5	Alternative tree	-2185.25917065571	167	Alternative tree
9	1.4	4	Alternative tree	-2999.04725592588	481	Alternative tree
10	1.50666666666667	15	Alternative tree	-2999.04725592588	481	Alternative tree
11	1.38	2	Alternative tree	-2999.04725592588	481	Alternative tree
12	1.38	2	Alternative tree	-1611.23073974282	2	Alternative tree
13	1.38	2	Alternative tree	-2737.35323210891	449	Alternative tree
14	1.38	2	Alternative tree	-1612.80431768682	3	Alternative tree
15	1.64666666666667	60	Alternative tree	-2398.33362794927	270	Alternative tree
16	1.64666666666667	61	Alternative tree	-2016.38503868653	108	Alternative tree
17	1.54	23	Alternative tree	-1812.13282810751	38	Alternative tree
18	1.38666666666667	3	Alternative tree	-1655.7390404887	8	Alternative tree
19	1.58333333333333	35	Alternative tree	-1710.37473031099	19	Alternative tree
20	1.48076923076923	13	Alternative tree	-1686.85220504443	13	Alternative tree
21	1.48076923076923	14	Alternative tree	-1617.76111825856	4	Alternative tree
22	1.4375	6	Alternative tree	-2756.48720452435	459	Alternative tree
23	1.4375	6	Alternative tree	-1631.93829010226	5	Alternative tree
24	1.71527777777778	95	Alternative tree	-2417.46760036471	282	Alternative tree
25	1.71527777777778	96	Alternative tree	-2035.51901110198	117	Alternative tree
26	1.60416666666667	40	Alternative tree	-1831.26680052296	45	Alternative tree
27	1.52777777777778	19	Alternative tree	-1819.5385711449	42	Alternative tree
28	1.44444444444444	7	Alternative tree	-1674.87301290415	10	Alternative tree
29	1.64666666666667	60	Alternative tree	-1729.50870272643	22	Alternative tree
30	1.54	23	Alternative tree	-1705.98617745987	17	Alternative tree
31	1.54	24	Alternative tree	-1636.89509067401	6	Alternative tree
32	1.61805555555556	48	Alternative tree	-2251.40903190941	192	Alternative tree
33	1.53472222222222	20	Alternative tree	-2306.81896676773	215	Alternative tree
34	1.61805555555556	48	Alternative tree	-2112.95480021418	138	Alternative tree
35	1.50694444444444	16	Alternative tree	-2518.74826787385	345	Alternative tree
36	1.50694444444444	16	Alternative tree	-1787.45987369692	30	Alternative tree
37	1.47222222222222	10	Alternative tree	-2204.39314307115	173	Alternative tree
38	1.71527777777778	95	Alternative tree	-2419.0411783087	284	Alternative tree
39	1.71527777777778	96	Alternative tree	-2037.09258904597	118	Alternative tree
40	1.60416666666667	40	Alternative tree	-1832.84037846695	47	Alternative tree
41	1.52777777777778	19	Alternative tree	-1821.1121490889	43	Alternative tree
42	1.44444444444444	7	Alternative tree	-1676.44659084814	11	Alternative tree
43	1.64666666666667	60	Alternative tree	-1731.08228067043	23	Alternative tree
44	1.54	23	Alternative tree	-1707.55975540386	18	Alternative tree
45	1.54	24	Alternative tree	-1638.468668618	7	Alternative tree
46	1.61805555555556	48	Alternative tree	-2252.9826098534	194	Alternative tree
47	1.53472222222222	20	Alternative tree	-2308.39254471172	216	Alternative tree
48	1.61805555555556	48	Alternative tree	-2114.52837815818	140	Alternative tree
49	1.50694444444444	16	Alternative tree	-2520.32184581784	347	Alternative tree
50	1.50694444444444	16	Alternative tree	-1789.03345164092	31	Alternative tree
51	1.47222222222222	10	Alternative tree	-2205.96672101514	174	Alternative tree
52	1.69444444444444	78	Alternative tree	-2020.44065950959	110	Alternative tree
53	1.7	82	Alternative tree	-1837.7971790387	49	Alternative tree
54	1.78472222222222	124	Alternative tree	-2452.3111202741	303	Alternative tree
55	1.54	23	Alternative tree	-2507.72105513242	340	Alternative tree
56	1.78472222222222	124	Alternative tree	-2313.85688857887	218	Alternative tree
57	1.67361111111111	65	Alternative tree	-1988.36196206161	97	Alternative tree
58	1.63888888888889	56	Alternative tree	-2405.29523143584	272	Alternative tree
59	1.53472222222222	20	Alternative tree	-1864.04687189078	59	Alternative tree
60	1.73333333333333	101	Alternative tree	-1918.68256171307	78	Alternative tree
61	1.62666666666667	51	Alternative tree	-1895.16003644651	69	Alternative tree
62	1.62666666666667	52	Alternative tree	-1826.06894966064	44	Alternative tree
63	1.70833333333333	89	Alternative tree	-2440.58289089605	296	Alternative tree
64	1.625	50	Alternative tree	-2495.99282575437	328	Alternative tree
65	1.70833333333333	89	Alternative tree	-2302.12865920082	214	Alternative tree
66	1.59722222222222	37	Alternative tree	-2707.92212686049	439	Alternative tree
67	1.59722222222222	37	Alternative tree	-1976.63373268356	93	Alternative tree
68	1.5625	30	Alternative tree	-2393.56700205779	266	Alternative tree
69	1.65333333333333	62	Alternative tree	-1774.01700347231	29	Alternative tree
70	1.54666666666667	27	Alternative tree	-1750.49447820575	25	Alternative tree
71	1.54666666666667	28	Alternative tree	-1681.40339141988	12	Alternative tree
72	1.55333333333333	29	Alternative tree	-2295.91733265529	210	Alternative tree
73	1.47333333333333	11	Alternative tree	-2351.32726751361	243	Alternative tree
74	1.55333333333333	29	Alternative tree	-2157.46310096006	156	Alternative tree
75	1.44666666666667	8	Alternative tree	-2563.25656861973	379	Alternative tree
76	1.44666666666667	8	Alternative tree	-1831.9681744428	46	Alternative tree
77	1.47916666666667	12	Alternative tree	-2248.90144381703	190	Alternative tree
78	1.71333333333333	93	Alternative tree	-2257.93941042515	195	Alternative tree
79	1.63333333333333	54	Alternative tree	-2313.34934528347	217	Alternative tree
80	1.68	70	Alternative tree	-2119.48517872992	142	Alternative tree
81	1.60666666666667	42	Alternative tree	-2525.27864638959	352	Alternative tree
82	1.60666666666667	42	Alternative tree	-1793.99025221266	34	Alternative tree
83	1.57333333333333	34	Alternative tree	-2210.92352158689	177	Alternative tree
84	1.54166666666667	25	Alternative tree	-2361.48830460981	249	Alternative tree
85	1.78985507246377	128	Alternative tree	-2438.17515072415	293	Alternative tree
86	1.78985507246377	128	Alternative tree	-2056.22656146141	125	Alternative tree
87	1.67391304347826	68	Alternative tree	-1851.97435088239	54	Alternative tree
88	1.59420289855072	36	Alternative tree	-1840.24612150434	50	Alternative tree
89	1.50724637681159	18	Alternative tree	-1695.58056326358	14	Alternative tree
90	1.71527777777778	96	Alternative tree	-1750.21625308587	24	Alternative tree
91	1.60416666666667	40	Alternative tree	-1726.69372781931	21	Alternative tree
92	1.60416666666667	41	Alternative tree	-1657.60264103344	9	Alternative tree
93	1.68840579710145	77	Alternative tree	-2272.11658226885	199	Alternative tree
94	1.60144927536232	39	Alternative tree	-2327.52651712717	226	Alternative tree
95	1.68840579710145	76	Alternative tree	-2133.66235057362	145	Alternative tree
96	1.57246376811594	31	Alternative tree	-2539.45581823329	359	Alternative tree
97	1.57246376811594	31	Alternative tree	-1808.16742405636	37	Alternative tree
98	1.53623188405797	22	Alternative tree	-2225.10069343059	182	Alternative tree
99	1.76811594202899	111	Alternative tree	-2039.57463192504	119	Alternative tree
100	1.71527777777778	96	Alternative tree	-2153.79697408558	151	Alternative tree
101	1.60416666666667	40	Alternative tree	-2130.27444881902	143	Alternative tree
102	1.77083333333333	112	Alternative tree	-1856.93115145414	56	Alternative tree
103	1.86231884057971	155	Alternative tree	-2471.44509268954	313	Alternative tree
104	1.60416666666667	40	Alternative tree	-2526.85502754786	353	Alternative tree
105	1.86231884057971	155	Alternative tree	-2332.99086099432	231	Alternative tree
106	1.7463768115942	104	Alternative tree	-2007.49593447706	105	Alternative tree
107	1.71014492753623	91	Alternative tree	-2424.42920385128	286	Alternative tree
108	1.60144927536232	38	Alternative tree	-1883.18084430622	65	Alternative tree
109	1.80555555555556	135	Alternative tree	-1937.81653412851	83	Alternative tree
110	1.69444444444444	78	Alternative tree	-1914.29400886195	76	Alternative tree
111	1.69444444444444	79	Alternative tree	-1845.20292207609	51	Alternative tree
112	1.78260869565217	122	Alternative tree	-2459.71686331149	306	Alternative tree
113	1.69565217391304	81	Alternative tree	-2515.12679816981	342	Alternative tree
114	1.78260869565217	121	Alternative tree	-2321.26263161626	223	Alternative tree
115	1.66666666666667	63	Alternative tree	-2727.05609927593	444	Alternative tree
116	1.66666666666667	63	Alternative tree	-1995.767705099	99	Alternative tree
117	1.6304347826087	53	Alternative tree	-2412.70097447323	278	Alternative tree
118	1.72222222222222	98	Alternative tree	-1793.15097588775	33	Alternative tree
119	1.61111111111111	45	Alternative tree	-1769.62845062119	27	Alternative tree
120	1.61111111111111	46	Alternative tree	-1700.53736383533	15	Alternative tree
121	1.61805555555556	49	Alternative tree	-2315.05130507073	220	Alternative tree
122	1.53472222222222	21	Alternative tree	-2370.46123992905	254	Alternative tree
123	1.61805555555556	48	Alternative tree	-2176.59707337551	161	Alternative tree
124	1.50694444444444	16	Alternative tree	-2582.39054103517	391	Alternative tree
125	1.50694444444444	16	Alternative tree	-1851.10214685825	53	Alternative tree
126	1.54347826086957	26	Alternative tree	-2268.03541623247	196	Alternative tree
127	1.60416666666667	40	Alternative tree	-2207.71023793123	175	Alternative tree
128	1.78472222222222	124	Alternative tree	-1905.73783668053	72	Alternative tree
129	1.63888888888889	56	Alternative tree	-2299.1485807882	212	Alternative tree
130	1.78472222222222	124	Alternative tree	-2277.07338284059	202	Alternative tree
131	1.70138888888889	85	Alternative tree	-2332.48331769891	230	Alternative tree
132	1.75	107	Alternative tree	-2138.61915114537	148	Alternative tree
133	1.67361111111111	66	Alternative tree	-2544.41261880503	366	Alternative tree
134	1.67361111111111	66	Alternative tree	-1813.12422462811	39	Alternative tree
135	1.63888888888889	57	Alternative tree	-2230.05749400233	184	Alternative tree
136	1.60869565217391	44	Alternative tree	-2380.62227702525	258	Alternative tree
137	1.76811594202899	111	Alternative tree	-2041.14820986903	121	Alternative tree
138	1.71527777777778	96	Alternative tree	-2155.37055202958	153	Alternative tree
139	1.60416666666667	40	Alternative tree	-2131.84802676302	144	Alternative tree
140	1.77083333333333	112	Alternative tree	-1858.50472939813	58	Alternative tree
141	1.86231884057971	155	Alternative tree	-2473.01867063354	315	Alternative tree
142	1.60416666666667	40	Alternative tree	-2528.42860549186	355	Alternative tree
143	1.86231884057971	155	Alternative tree	-2334.56443893831	233	Alternative tree
144	1.7463768115942	104	Alternative tree	-2009.06951242105	106	Alternative tree
145	1.71014492753623	91	Alternative tree	-2426.00278179528	288	Alternative tree
146	1.60144927536232	38	Alternative tree	-1884.75442225022	66	Alternative tree
147	1.80555555555556	135	Alternative tree	-1939.3901120725	84	Alternative tree
148	1.69444444444444	78	Alternative tree	-1915.86758680594	77	Alternative tree
149	1.69444444444444	79	Alternative tree	-1846.77650002008	52	Alternative tree
150	1.78260869565217	122	Alternative tree	-2461.29044125548	308	Alternative tree
151	1.69565217391304	81	Alternative tree	-2516.7003761138	343	Alternative tree
152	1.78260869565217	121	Alternative tree	-2322.83620956026	225	Alternative tree
153	1.66666666666667	64	Alternative tree	-2728.62967721992	445	Alternative tree
154	1.66666666666667	63	Alternative tree	-1997.341283043	100	Alternative tree
155	1.6304347826087	53	Alternative tree	-2414.27455241722	279	Alternative tree
156	1.72222222222222	98	Alternative tree	-1794.72455383175	35	Alternative tree
157	1.61111111111111	45	Alternative tree	-1771.20202856518	28	Alternative tree
158	1.61111111111111	46	Alternative tree	-1702.11094177932	16	Alternative tree
159	1.61805555555556	49	Alternative tree	-2316.62488301473	221	Alternative tree
160	1.53472222222222	21	Alternative tree	-2372.03481787304	255	Alternative tree
161	1.61805555555556	48	Alternative tree	-2178.1706513195	164	Alternative tree
162	1.50694444444444	17	Alternative tree	-2583.96411897916	392	Alternative tree
163	1.50694444444444	16	Alternative tree	-1852.67572480224	55	Alternative tree
164	1.54347826086957	26	Alternative tree	-2269.60899417646	197	Alternative tree
165	1.60416666666667	40	Alternative tree	-2209.28381587522	176	Alternative tree
166	1.78472222222222	124	Alternative tree	-1907.31141462453	73	Alternative tree
167	1.63888888888889	56	Alternative tree	-2300.72215873219	213	Alternative tree
168	1.78472222222222	124	Alternative tree	-2278.64696078459	203	Alternative tree
169	1.70138888888889	85	Alternative tree	-2334.05689564291	232	Alternative tree
170	1.75	107	Alternative tree	-2140.19272908936	149	Alternative tree
171	1.67361111111111	66	Alternative tree	-2545.98619674903	367	Alternative tree
172	1.67361111111111	66	Alternative tree	-1814.6978025721	41	Alternative tree
173	1.63888888888889	57	Alternative tree	-2231.63107194633	185	Alternative tree
174	1.60869565217391	44	Alternative tree	-2382.19585496924	259	Alternative tree
175	1.86111111111111	153	Alternative tree	-2046.10501044077	123	Alternative tree
176	1.95652173913043	184	Alternative tree	-2660.61895167618	430	Alternative tree
177	1.69444444444444	78	Alternative tree	-2716.0288865345	441	Alternative tree
178	1.95652173913043	184	Alternative tree	-2522.16471998095	349	Alternative tree
179	1.84057971014493	146	Alternative tree	-2196.66979346369	169	Alternative tree
180	1.80434782608696	134	Alternative tree	-2613.60306283792	408	Alternative tree
181	1.54	23	Alternative tree	-2188.57626551579	168	Alternative tree
182	1.71333333333333	94	Alternative tree	-1886.60386426509	67	Alternative tree
183	1.57333333333333	33	Alternative tree	-2280.01460837275	204	Alternative tree
184	1.95138888888889	180	Alternative tree	-2477.97547120528	318	Alternative tree
185	1.7	82	Alternative tree	-2533.3854060636	357	Alternative tree
186	1.91666666666667	171	Alternative tree	-2339.52123951006	235	Alternative tree
187	1.84027777777778	144	Alternative tree	-2014.0263129928	107	Alternative tree
188	1.80555555555556	136	Alternative tree	-2430.95958236702	290	Alternative tree
189	1.8125	138	Alternative tree	-1982.32483487439	96	Alternative tree
190	1.70138888888889	83	Alternative tree	-1958.80230960783	89	Alternative tree
191	1.70138888888889	84	Alternative tree	-1889.71122282196	68	Alternative tree
192	1.70833333333333	90	Alternative tree	-2504.22516405737	337	Alternative tree
193	1.625	50	Alternative tree	-2559.63509891569	375	Alternative tree
194	1.70833333333333	89	Alternative tree	-2365.77093236214	252	Alternative tree
195	1.59722222222222	37	Alternative tree	-2771.56440002181	463	Alternative tree
196	1.59722222222222	37	Alternative tree	-2040.27600584488	120	Alternative tree
197	1.63768115942029	55	Alternative tree	-2457.20927521911	304	Alternative tree
198	1.69444444444444	78	Alternative tree	-2396.88409691787	268	Alternative tree
199	1.875	162	Alternative tree	-2094.91169566717	137	Alternative tree
200	1.72916666666667	99	Alternative tree	-2488.32243977483	326	Alternative tree
201	1.875	161	Alternative tree	-2466.24724182723	310	Alternative tree
202	1.79166666666667	130	Alternative tree	-2521.65717668555	348	Alternative tree
203	1.84027777777778	143	Alternative tree	-2327.793010132	227	Alternative tree
204	1.76388888888889	109	Alternative tree	-2733.58647779167	446	Alternative tree
205	1.76388888888889	109	Alternative tree	-2002.29808361474	103	Alternative tree
206	1.72916666666667	100	Alternative tree	-2419.23135298897	285	Alternative tree
207	1.70289855072464	87	Alternative tree	-2569.79613601189	384	Alternative tree
