treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.25	1	Lowest SCE tree	-233.643863757173	1	Highest edge probability tree
2	0.269230769230769	2	Alternative tree	-798.229282384149	14	Alternative tree
3	0.269230769230769	2	Alternative tree	-403.13538946498	10	Alternative tree
4	0.326923076923077	5	Alternative tree	-305.42822359804	8	Alternative tree
5	0.269230769230769	2	Alternative tree	-305.42822359804	8	Alternative tree
6	0.269230769230769	2	Alternative tree	-305.42822359804	8	Alternative tree
7	0.519230769230769	10	Alternative tree	-234.664413620179	2	Alternative tree
8	0.269230769230769	2	Alternative tree	-233.643863757173	1	Highest edge probability tree
9	0.269230769230769	2	Alternative tree	-276.918458104189	7	Alternative tree
10	0.269230769230769	2	Alternative tree	-267.21439757635	5	Alternative tree
11	0.269230769230769	2	Alternative tree	-267.21439757635	5	Alternative tree
12	0.269230769230769	2	Alternative tree	-233.643863757173	1	Highest edge probability tree
13	0.634615384615385	13	Alternative tree	-249.934807696263	3	Alternative tree
14	0.634615384615385	13	Alternative tree	-249.934807696263	3	Alternative tree
15	0.5625	11	Alternative tree	-234.664413620179	2	Alternative tree
16	0.75	16	Alternative tree	-268.234947439356	6	Alternative tree
17	0.519230769230769	10	Alternative tree	-268.234947439356	6	Alternative tree
18	0.5625	11	Alternative tree	-234.664413620179	2	Alternative tree
19	0.958333333333333	18	Alternative tree	-250.95535755927	4	Alternative tree
20	0.958333333333333	18	Alternative tree	-250.95535755927	4	Alternative tree
21	0.5625	11	Alternative tree	-799.249832247155	15	Alternative tree
22	0.5625	11	Alternative tree	-404.155939327986	11	Alternative tree
23	0.958333333333333	18	Alternative tree	-306.448773461046	9	Alternative tree
24	0.519230769230769	10	Alternative tree	-306.448773461046	9	Alternative tree
25	0.5625	11	Alternative tree	-306.448773461046	9	Alternative tree
26	0.291666666666667	3	Alternative tree	-276.918458104189	7	Alternative tree
27	0.291666666666667	3	Alternative tree	-267.21439757635	5	Alternative tree
28	0.291666666666667	3	Alternative tree	-267.21439757635	5	Alternative tree
29	0.291666666666667	3	Alternative tree	-233.643863757173	1	Highest edge probability tree
30	0.6875	15	Alternative tree	-249.934807696263	3	Alternative tree
31	0.6875	15	Alternative tree	-249.934807696263	3	Alternative tree
32	0.291666666666667	3	Alternative tree	-798.229282384149	14	Alternative tree
33	0.291666666666667	3	Alternative tree	-403.13538946498	10	Alternative tree
34	0.354166666666667	7	Alternative tree	-305.42822359804	8	Alternative tree
35	0.291666666666667	3	Alternative tree	-305.42822359804	8	Alternative tree
36	0.291666666666667	3	Alternative tree	-305.42822359804	8	Alternative tree
37	0.6875	15	Alternative tree	-249.934807696263	3	Alternative tree
