### 699 trees
# tree 1
4	2
11	3
11	4
6	5
23	6
6	7
18	8
1	11
8	12
8	13
38	18
24	21
3	22
1	23
3	24
7	25
22	26
26	32
4	34
34	38
18	9
21	10
32	15
3	17
12	19
5	20
25	28
38	30
2	31
12	33
13	35
18	37
# tree 2
11	4
1	11
23	6
1	23
38	18
18	8
34	38
3	24
11	3
6	7
3	22
22	26
4	34
24	21
26	32
8	12
6	5
7	25
4	2
8	13
21	10
32	15
3	17
12	19
5	20
25	28
38	30
2	31
12	33
13	35
18	37
38	9
# tree 3
11	4
1	11
23	6
1	23
38	18
18	8
34	38
3	24
11	3
6	7
3	22
22	26
4	34
26	32
8	12
6	5
7	25
4	2
8	13
24	21
18	9
32	15
3	17
12	19
5	20
25	28
38	30
2	31
12	33
13	35
18	37
24	10
# tree 4
11	4
1	11
23	6
1	23
38	18
18	8
34	38
3	24
11	3
6	7
3	22
22	26
4	34
24	21
26	32
8	12
6	5
7	25
4	2
8	13
38	30
18	9
21	10
32	15
12	19
5	20
25	28
2	31
12	33
13	35
18	37
30	17
# tree 5
11	4
1	11
23	6
1	23
38	18
18	8
34	38
3	24
11	3
6	7
3	22
22	26
4	34
24	21
26	32
6	5
7	25
4	2
8	12
8	13
18	9
21	10
32	15
3	17
5	20
25	28
38	30
2	31
12	33
13	35
18	37
8	19
# tree 6
11	4
1	11
23	6
1	23
38	18
18	8
34	38
3	24
11	3
6	7
3	22
22	26
4	34
24	21
26	32
6	5
7	25
4	2
8	12
8	13
18	9
21	10
32	15
3	17
5	20
25	28
38	30
2	31
12	33
13	35
18	37
4	19
# tree 7
11	4
1	11
23	6
1	23
38	18
18	8
34	38
3	24
11	3
6	7
3	22
22	26
4	34
24	21
26	32
6	5
7	25
4	2
8	12
8	13
18	9
21	10
32	15
3	17
5	20
25	28
38	30
2	31
12	33
13	35
18	37
34	19
# tree 8
11	4
1	11
23	6
1	23
38	18
18	8
34	38
3	24
11	3
6	7
3	22
22	26
4	34
24	21
26	32
8	12
6	5
7	25
4	2
8	13
18	9
21	10
32	15
3	17
12	19
5	20
25	28
2	31
12	33
13	35
18	37
34	30
# tree 9
11	4
1	11
23	6
1	23
38	18
18	8
34	38
3	24
11	3
6	7
3	22
4	34
24	21
22	32
8	12
6	5
7	25
4	2
8	13
22	26
18	9
21	10
32	15
3	17
12	19
5	20
25	28
38	30
2	31
12	33
13	35
18	37
# tree 10
11	4
1	11
23	6
1	23
38	18
18	8
34	38
3	24
11	3
6	7
3	22
22	26
4	34
24	21
26	32
8	12
6	5
7	25
4	2
8	13
13	35
18	9
21	10
32	15
3	17
12	19
5	20
25	28
38	30
2	31
18	37
35	33
# tree 11
11	4
1	11
23	6
1	23
38	18
18	8
34	38
3	24
11	3
6	7
3	22
22	26
4	34
24	21
26	32
8	12
6	5
7	25
4	2
8	13
18	9
21	10
32	15
3	17
12	19
5	20
25	28
38	30
2	31
13	35
18	37
8	33
# tree 12
11	4
1	11
23	6
1	23
38	18
18	8
34	38
3	24
11	3
6	7
3	22
22	26
4	34
24	21
26	32
8	12
6	5
7	25
4	2
8	13
18	9
21	10
32	15
3	17
12	19
5	20
25	28
38	30
2	31
12	33
18	37
8	35
# tree 13
11	4
1	11
23	6
1	23
38	18
18	8
34	38
3	24
11	3
6	7
3	22
22	26
4	34
24	21
26	32
8	12
6	5
7	25
4	2
8	13
18	9
21	10
32	15
3	17
12	19
5	20
25	28
38	30
2	31
12	33
18	37
34	35
# tree 14
11	4
1	11
23	6
1	23
38	18
18	8
34	38
3	24
11	3
6	7
3	22
22	26
4	34
24	21
26	32
8	12
6	5
7	25
4	2
8	13
18	9
21	10
32	15
3	17
12	19
5	20
25	28
38	30
2	31
12	33
13	35
38	37
# tree 15
11	4
1	11
23	6
1	23
38	18
18	8
34	38
3	24
11	3
6	7
3	22
22	26
4	34
24	21
26	32
8	12
6	5
7	25
4	2
8	13
18	9
21	10
32	15
3	17
12	19
5	20
25	28
38	30
2	31
12	33
13	35
34	37
# tree 16
1	11
1	23
34	38
38	18
4	34
11	3
23	6
3	22
11	4
3	24
22	26
18	8
6	7
24	21
26	32
8	12
6	5
7	25
4	2
8	13
18	9
21	10
32	15
12	19
5	20
25	28
38	30
2	31
12	33
13	35
18	37
34	17
# tree 17
1	11
1	23
34	38
38	18
4	34
11	3
23	6
3	22
11	4
3	24
22	26
18	8
6	7
24	21
26	32
8	12
6	5
7	25
4	2
8	13
18	9
21	10
32	15
12	19
5	20
25	28
38	30
2	31
12	33
13	35
18	37
4	17
# tree 18
1	11
1	23
34	38
38	18
4	34
11	3
23	6
3	22
11	4
3	24
22	26
18	8
6	7
24	21
26	32
8	12
6	5
7	25
4	2
8	13
18	9
21	10
32	15
3	17
12	19
5	20
25	28
38	30
2	31
13	35
18	37
11	33
# tree 19
1	11
1	23
34	38
38	18
4	34
11	3
23	6
3	22
11	4
3	24
22	26
18	8
6	7
24	21
26	32
8	12
6	5
7	25
4	2
8	13
18	9
21	10
32	15
3	17
12	19
5	20
25	28
38	30
2	31
13	35
18	37
18	33
# tree 20
1	11
1	23
34	38
38	18
4	34
11	3
23	6
3	22
11	4
3	24
22	26
18	8
6	7
24	21
26	32
8	12
6	5
7	25
4	2
8	13
18	9
21	10
32	15
3	17
12	19
5	20
25	28
38	30
2	31
13	35
18	37
38	33
# tree 21
1	11
1	23
34	38
38	18
4	34
11	3
23	6
3	22
11	4
3	24
22	26
