treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.05	1	Lowest SCE tree	-180.9680375661	1	Highest edge probability tree
2	0.05	1	Lowest SCE tree	-736.466570887551	36	Alternative tree
3	0.05	1	Lowest SCE tree	-180.9680375661	1	Highest edge probability tree
4	0.277777777777778	7	Alternative tree	-326.792221771691	35	Alternative tree
5	0.0555555555555556	2	Alternative tree	-326.792221771691	35	Alternative tree
6	0.0555555555555556	2	Alternative tree	-181.775399667501	2	Alternative tree
7	0.0555555555555556	2	Alternative tree	-284.50205868213	33	Alternative tree
8	0.0555555555555556	2	Alternative tree	-284.50205868213	33	Alternative tree
9	0.0555555555555556	2	Alternative tree	-193.382038315792	3	Alternative tree
10	0.0555555555555556	2	Alternative tree	-228.094670993813	23	Alternative tree
11	0.0555555555555556	2	Alternative tree	-228.094670993813	23	Alternative tree
12	0.0555555555555556	2	Alternative tree	-228.094670993813	23	Alternative tree
13	0.0555555555555556	2	Alternative tree	-194.823606326936	5	Alternative tree
14	0.0555555555555556	2	Alternative tree	-211.02916318261	11	Alternative tree
15	0.222222222222222	5	Alternative tree	-216.207440486742	15	Alternative tree
16	0.25	6	Alternative tree	-202.978399415205	7	Alternative tree
17	0.0555555555555556	2	Alternative tree	-202.978399415205	7	Alternative tree
18	0.0555555555555556	2	Alternative tree	-326.792221771691	35	Alternative tree
19	0.0555555555555556	2	Alternative tree	-326.792221771691	35	Alternative tree
20	0.0555555555555556	2	Alternative tree	-181.775399667501	2	Alternative tree
21	0.0555555555555556	2	Alternative tree	-284.50205868213	33	Alternative tree
22	0.0555555555555556	2	Alternative tree	-284.50205868213	33	Alternative tree
23	0.0555555555555556	2	Alternative tree	-193.382038315792	3	Alternative tree
24	0.0555555555555556	2	Alternative tree	-228.094670993813	23	Alternative tree
25	0.0555555555555556	2	Alternative tree	-228.094670993813	23	Alternative tree
26	0.0555555555555556	2	Alternative tree	-228.094670993813	23	Alternative tree
27	0.0555555555555556	2	Alternative tree	-194.823606326936	5	Alternative tree
28	0.0555555555555556	2	Alternative tree	-211.02916318261	11	Alternative tree
29	0.222222222222222	5	Alternative tree	-216.207440486742	15	Alternative tree
30	0.25	6	Alternative tree	-202.978399415205	7	Alternative tree
31	0.0555555555555556	2	Alternative tree	-202.978399415205	7	Alternative tree
32	0.0625	3	Alternative tree	-285.309420783531	34	Alternative tree
33	0.0625	3	Alternative tree	-285.309420783531	34	Alternative tree
34	0.0625	3	Alternative tree	-194.189400417193	4	Alternative tree
35	0.0625	3	Alternative tree	-228.902033095214	24	Alternative tree
36	0.0625	3	Alternative tree	-228.902033095214	24	Alternative tree
37	0.0625	3	Alternative tree	-228.902033095214	24	Alternative tree
38	0.0625	3	Alternative tree	-195.630968428337	6	Alternative tree
39	0.0625	3	Alternative tree	-211.836525284011	12	Alternative tree
40	0.25	6	Alternative tree	-217.014802588143	17	Alternative tree
41	0.28125	8	Alternative tree	-203.785761516606	8	Alternative tree
42	0.0625	3	Alternative tree	-203.785761516606	8	Alternative tree
43	0.0555555555555556	2	Alternative tree	-240.508671743505	31	Alternative tree
44	0.0625	3	Alternative tree	-240.508671743505	31	Alternative tree
45	0.0625	3	Alternative tree	-240.508671743505	31	Alternative tree
46	0.25	6	Alternative tree	-207.237607076628	9	Alternative tree
47	0.0625	3	Alternative tree	-223.443163932302	19	Alternative tree
48	0.28125	8	Alternative tree	-215.392400164897	13	Alternative tree
49	0.0625	3	Alternative tree	-215.392400164897	13	Alternative tree
50	0.0625	3	Alternative tree	-224.884731943446	21	Alternative tree
51	0.28125	8	Alternative tree	-216.833968176041	16	Alternative tree
52	0.0625	3	Alternative tree	-216.833968176041	16	Alternative tree
53	0.46875	12	Alternative tree	-238.217802335847	29	Alternative tree
54	0.25	6	Alternative tree	-238.217802335847	29	Alternative tree
55	0.0625	3	Alternative tree	-285.309420783531	34	Alternative tree
56	0.0625	3	Alternative tree	-285.309420783531	34	Alternative tree
57	0.0625	3	Alternative tree	-194.189400417193	4	Alternative tree
58	0.0625	3	Alternative tree	-228.902033095214	24	Alternative tree
59	0.0625	3	Alternative tree	-228.902033095214	24	Alternative tree
60	0.0625	3	Alternative tree	-228.902033095214	24	Alternative tree
61	0.0625	3	Alternative tree	-195.630968428337	6	Alternative tree
62	0.0625	3	Alternative tree	-211.836525284011	12	Alternative tree
63	0.25	6	Alternative tree	-217.014802588143	17	Alternative tree
64	0.28125	8	Alternative tree	-203.785761516606	8	Alternative tree
65	0.0625	3	Alternative tree	-203.785761516606	8	Alternative tree
66	0.0555555555555556	2	Alternative tree	-240.508671743505	31	Alternative tree
67	0.0625	3	Alternative tree	-240.508671743505	31	Alternative tree
68	0.0625	3	Alternative tree	-240.508671743505	31	Alternative tree
69	0.25	6	Alternative tree	-207.237607076628	9	Alternative tree
70	0.0625	3	Alternative tree	-223.443163932302	19	Alternative tree
71	0.28125	8	Alternative tree	-215.392400164897	13	Alternative tree
72	0.0625	3	Alternative tree	-215.392400164897	13	Alternative tree
73	0.0625	3	Alternative tree	-224.884731943446	21	Alternative tree
74	0.28125	8	Alternative tree	-216.833968176041	16	Alternative tree
75	0.0625	3	Alternative tree	-216.833968176041	16	Alternative tree
76	0.46875	12	Alternative tree	-238.217802335847	29	Alternative tree
77	0.25	6	Alternative tree	-238.217802335847	29	Alternative tree
78	0.0625	3	Alternative tree	-241.316033844906	32	Alternative tree
79	0.0714285714285714	4	Alternative tree	-241.316033844906	32	Alternative tree
80	0.0714285714285714	4	Alternative tree	-241.316033844906	32	Alternative tree
81	0.285714285714286	9	Alternative tree	-208.044969178029	10	Alternative tree
82	0.0714285714285714	4	Alternative tree	-224.250526033703	20	Alternative tree
83	0.321428571428571	10	Alternative tree	-216.199762266298	14	Alternative tree
84	0.0714285714285714	4	Alternative tree	-216.199762266298	14	Alternative tree
85	0.0714285714285714	4	Alternative tree	-225.692094044846	22	Alternative tree
86	0.321428571428571	10	Alternative tree	-217.641330277442	18	Alternative tree
87	0.0714285714285714	4	Alternative tree	-217.641330277442	18	Alternative tree
88	0.535714285714286	13	Alternative tree	-239.025164437247	30	Alternative tree
89	0.285714285714286	9	Alternative tree	-239.025164437247	30	Alternative tree
90	0.285714285714286	9	Alternative tree	-237.298732693138	27	Alternative tree
91	0.535714285714286	13	Alternative tree	-229.247968925733	25	Alternative tree
92	0.285714285714286	9	Alternative tree	-229.247968925733	25	Alternative tree
93	0.0625	3	Alternative tree	-241.316033844906	32	Alternative tree
94	0.0714285714285714	4	Alternative tree	-241.316033844906	32	Alternative tree
95	0.0714285714285714	4	Alternative tree	-241.316033844906	32	Alternative tree
96	0.285714285714286	9	Alternative tree	-208.044969178029	10	Alternative tree
97	0.0714285714285714	4	Alternative tree	-224.250526033703	20	Alternative tree
98	0.321428571428571	10	Alternative tree	-216.199762266298	14	Alternative tree
99	0.0714285714285714	4	Alternative tree	-216.199762266298	14	Alternative tree
100	0.0714285714285714	4	Alternative tree	-225.692094044846	22	Alternative tree
101	0.321428571428571	10	Alternative tree	-217.641330277442	18	Alternative tree
102	0.0714285714285714	4	Alternative tree	-217.641330277442	18	Alternative tree
103	0.535714285714286	13	Alternative tree	-239.025164437247	30	Alternative tree
104	0.285714285714286	9	Alternative tree	-239.025164437247	30	Alternative tree
105	0.285714285714286	9	Alternative tree	-237.298732693138	27	Alternative tree
106	0.535714285714286	13	Alternative tree	-229.247968925733	25	Alternative tree
107	0.285714285714286	9	Alternative tree	-229.247968925733	25	Alternative tree
108	0.333333333333333	11	Alternative tree	-238.106094794538	28	Alternative tree
109	0.625	14	Alternative tree	-230.055331027133	26	Alternative tree
110	0.333333333333333	11	Alternative tree	-230.055331027133	26	Alternative tree
111	0.333333333333333	11	Alternative tree	-238.106094794538	28	Alternative tree
112	0.625	14	Alternative tree	-230.055331027133	26	Alternative tree
113	0.333333333333333	11	Alternative tree	-230.055331027133	26	Alternative tree
