treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.696969696969697	1	Lowest SCE tree	-44.7835986268132	1	Highest edge probability tree
2	0.766666666666667	2	Alternative tree	-108.371777300529	11	Alternative tree
3	0.766666666666667	2	Alternative tree	-44.7835986268132	1	Highest edge probability tree
4	0.766666666666667	2	Alternative tree	-61.2847685755962	9	Alternative tree
5	0.966666666666667	6	Alternative tree	-61.2847685755962	9	Alternative tree
6	0.766666666666667	2	Alternative tree	-61.2847685755962	9	Alternative tree
7	0.766666666666667	2	Alternative tree	-45.9041965342427	3	Alternative tree
8	0.916666666666667	5	Alternative tree	-56.3645693793362	5	Alternative tree
9	0.766666666666667	2	Alternative tree	-56.3645693793362	5	Alternative tree
10	0.966666666666667	6	Alternative tree	-44.7835986268132	1	Highest edge probability tree
11	1.2	11	Alternative tree	-45.0539347331645	2	Alternative tree
12	1.55555555555556	22	Alternative tree	-45.0539347331645	2	Alternative tree
13	1.07407407407407	9	Alternative tree	-108.371777300529	11	Alternative tree
14	1.07407407407407	9	Alternative tree	-44.7835986268132	1	Highest edge probability tree
15	1.07407407407407	9	Alternative tree	-61.2847685755962	9	Alternative tree
16	1.2962962962963	15	Alternative tree	-61.2847685755962	9	Alternative tree
17	1.07407407407407	9	Alternative tree	-61.2847685755962	9	Alternative tree
18	1.07407407407407	9	Alternative tree	-45.9041965342427	3	Alternative tree
19	1.24074074074074	14	Alternative tree	-56.3645693793362	5	Alternative tree
20	1.07407407407407	9	Alternative tree	-56.3645693793362	5	Alternative tree
21	1.2	11	Alternative tree	-45.0539347331645	2	Alternative tree
22	1.33333333333333	16	Alternative tree	-61.5551046819476	10	Alternative tree
23	1.55555555555556	22	Alternative tree	-61.5551046819476	10	Alternative tree
24	1.33333333333333	16	Alternative tree	-61.5551046819476	10	Alternative tree
25	1.33333333333333	16	Alternative tree	-46.174532640594	4	Alternative tree
26	1.5	20	Alternative tree	-56.6349054856876	6	Alternative tree
27	1.33333333333333	16	Alternative tree	-56.6349054856876	6	Alternative tree
28	0.851851851851852	3	Alternative tree	-61.2847685755962	9	Alternative tree
29	1.07407407407407	9	Alternative tree	-61.2847685755962	9	Alternative tree
30	0.851851851851852	3	Alternative tree	-61.2847685755962	9	Alternative tree
31	0.851851851851852	3	Alternative tree	-45.9041965342427	3	Alternative tree
32	1.01851851851852	8	Alternative tree	-56.3645693793362	5	Alternative tree
33	0.851851851851852	3	Alternative tree	-56.3645693793362	5	Alternative tree
34	1.01851851851852	8	Alternative tree	-57.4851672867657	7	Alternative tree
35	0.87037037037037	4	Alternative tree	-57.4851672867657	7	Alternative tree
36	1.55555555555556	22	Alternative tree	-45.0539347331645	2	Alternative tree
37	1.75	25	Alternative tree	-61.5551046819476	10	Alternative tree
38	2	27	Alternative tree	-61.5551046819476	10	Alternative tree
39	1.75	25	Alternative tree	-61.5551046819476	10	Alternative tree
40	1.75	25	Alternative tree	-46.174532640594	4	Alternative tree
41	1.9375	26	Alternative tree	-56.6349054856876	6	Alternative tree
42	1.75	25	Alternative tree	-56.6349054856876	6	Alternative tree
43	1.20833333333333	12	Alternative tree	-61.2847685755962	9	Alternative tree
44	1.45833333333333	19	Alternative tree	-61.2847685755962	9	Alternative tree
45	1.20833333333333	12	Alternative tree	-61.2847685755962	9	Alternative tree
46	1.20833333333333	12	Alternative tree	-45.9041965342427	3	Alternative tree
47	1.39583333333333	17	Alternative tree	-56.3645693793362	5	Alternative tree
48	1.20833333333333	12	Alternative tree	-56.3645693793362	5	Alternative tree
49	1.39583333333333	17	Alternative tree	-57.4851672867657	7	Alternative tree
50	1.22916666666667	13	Alternative tree	-57.4851672867657	7	Alternative tree
51	1.33333333333333	16	Alternative tree	-61.5551046819476	10	Alternative tree
52	1.55555555555556	22	Alternative tree	-61.5551046819476	10	Alternative tree
53	1.33333333333333	16	Alternative tree	-61.5551046819476	10	Alternative tree
54	1.33333333333333	16	Alternative tree	-46.174532640594	4	Alternative tree
55	1.5	20	Alternative tree	-56.6349054856876	6	Alternative tree
56	1.33333333333333	16	Alternative tree	-56.6349054856876	6	Alternative tree
57	1.6875	24	Alternative tree	-57.7555033931171	8	Alternative tree
58	1.52083333333333	21	Alternative tree	-57.7555033931171	8	Alternative tree
59	1.14583333333333	10	Alternative tree	-57.4851672867657	7	Alternative tree
60	0.979166666666667	7	Alternative tree	-57.4851672867657	7	Alternative tree
61	1.75	25	Alternative tree	-61.5551046819476	10	Alternative tree
62	2	27	Alternative tree	-61.5551046819476	10	Alternative tree
63	1.75	25	Alternative tree	-61.5551046819476	10	Alternative tree
64	1.75	25	Alternative tree	-46.174532640594	4	Alternative tree
65	1.9375	26	Alternative tree	-56.6349054856876	6	Alternative tree
66	1.75	25	Alternative tree	-56.6349054856876	6	Alternative tree
67	2.21428571428571	29	Alternative tree	-57.7555033931171	8	Alternative tree
68	2.02380952380952	28	Alternative tree	-57.7555033931171	8	Alternative tree
69	1.5952380952381	23	Alternative tree	-57.4851672867657	7	Alternative tree
70	1.4047619047619	18	Alternative tree	-57.4851672867657	7	Alternative tree
71	1.6875	24	Alternative tree	-57.7555033931171	8	Alternative tree
72	1.52083333333333	21	Alternative tree	-57.7555033931171	8	Alternative tree
73	2.21428571428571	29	Alternative tree	-57.7555033931171	8	Alternative tree
74	2.02380952380952	28	Alternative tree	-57.7555033931171	8	Alternative tree
