clusterID	truncal	treeClust	cpnRemClust	nMuts	SAMPLE	meanCCF	CCF_CI_low	CCF_CI_high	clonality	clone_proportions_default
1	TRUE	FALSE	FALSE	365	CRUK0640_SU_FLN2	97	94.3276124538392	99.8478881791721	clonal	0
1	TRUE	FALSE	FALSE	365	CRUK0640_SU_T1.R1	96	94.9111646162136	98.02909543406	clonal	0
1	TRUE	FALSE	FALSE	365	CRUK0640_SU_T1.R2	127	119.594047643431	133.792808706483	clonal	0
1	TRUE	FALSE	FALSE	365	CRUK0640_SU_T1.R3	98	96.0313509907754	99.3876374946698	clonal	0
1	TRUE	FALSE	FALSE	365	CRUK0640_SU_T1.R5	97	95.6605136211823	99.0979666029882	clonal	0
1	TRUE	FALSE	FALSE	365	CRUK0640_SU_T1.R6	120	113.37537182215	126.327293186842	clonal	0
1	TRUE	FALSE	FALSE	365	CRUK0640_SU_T1.R8	99	96.7338347757464	100.774315391873	clonal	64
2	FALSE	FALSE	FALSE	187	CRUK0640_SU_FLN2	0	0	0	absent	0
2	FALSE	FALSE	FALSE	187	CRUK0640_SU_T1.R1	0	0	0	absent	0
2	FALSE	FALSE	FALSE	187	CRUK0640_SU_T1.R2	96	91.9381857368007	100.236617374431	clonal	19
2	FALSE	FALSE	FALSE	187	CRUK0640_SU_T1.R3	0	0	0	absent	0
2	FALSE	FALSE	FALSE	187	CRUK0640_SU_T1.R5	0	0	0	absent	0
2	FALSE	FALSE	FALSE	187	CRUK0640_SU_T1.R6	81	76.8048891974584	84.6657563553665	subclonal	0
2	FALSE	FALSE	FALSE	187	CRUK0640_SU_T1.R8	0	0	0	absent	0
3	FALSE	FALSE	FALSE	93	CRUK0640_SU_FLN2	0	0	0	absent	0
3	FALSE	FALSE	FALSE	93	CRUK0640_SU_T1.R1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	93	CRUK0640_SU_T1.R2	44	42.0255547565341	45.7377662968015	subclonal	19
3	FALSE	FALSE	FALSE	93	CRUK0640_SU_T1.R3	0	0	0	absent	0
3	FALSE	FALSE	FALSE	93	CRUK0640_SU_T1.R5	0	0	0	absent	0
3	FALSE	FALSE	FALSE	93	CRUK0640_SU_T1.R6	0	0	0	absent	0
3	FALSE	FALSE	FALSE	93	CRUK0640_SU_T1.R8	0	0	0	absent	0
4	FALSE	FALSE	FALSE	76	CRUK0640_SU_FLN2	0	0	0	absent	0
4	FALSE	FALSE	FALSE	76	CRUK0640_SU_T1.R1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	76	CRUK0640_SU_T1.R2	25	23.8986557510661	26.4929467481673	subclonal	25
4	FALSE	FALSE	FALSE	76	CRUK0640_SU_T1.R3	0	0	0	absent	0
4	FALSE	FALSE	FALSE	76	CRUK0640_SU_T1.R5	0	0	0	absent	0
4	FALSE	FALSE	FALSE	76	CRUK0640_SU_T1.R6	0	0	0	absent	0
4	FALSE	FALSE	FALSE	76	CRUK0640_SU_T1.R8	0	0	0	absent	0
5	FALSE	FALSE	FALSE	33	CRUK0640_SU_FLN2	91	83.0391039199539	98.8410137591806	clonal	100
5	FALSE	FALSE	FALSE	33	CRUK0640_SU_T1.R1	0	0	0	absent	0
5	FALSE	FALSE	FALSE	33	CRUK0640_SU_T1.R2	0	0	0	absent	0
5	FALSE	FALSE	FALSE	33	CRUK0640_SU_T1.R3	0	0	0	absent	0
5	FALSE	FALSE	FALSE	33	CRUK0640_SU_T1.R5	0	0	0	absent	0
5	FALSE	FALSE	FALSE	33	CRUK0640_SU_T1.R6	0	0	0	absent	0
5	FALSE	FALSE	FALSE	33	CRUK0640_SU_T1.R8	0	0	0	absent	0
6	FALSE	FALSE	FALSE	24	CRUK0640_SU_FLN2	0	0	0	absent	NA
6	FALSE	FALSE	FALSE	24	CRUK0640_SU_T1.R1	100	95.5963725325207	105.281103492829	clonal	NA
6	FALSE	FALSE	FALSE	24	CRUK0640_SU_T1.R2	101	90.634115295346	112.158279669407	clonal	NA
6	FALSE	FALSE	FALSE	24	CRUK0640_SU_T1.R3	103	98.3280069234073	106.770984508184	clonal	NA
6	FALSE	FALSE	FALSE	24	CRUK0640_SU_T1.R5	103	98.7271336459054	106.895117186548	clonal	NA
6	FALSE	FALSE	FALSE	24	CRUK0640_SU_T1.R6	46	39.6020808849721	52.721290785586	subclonal	NA
6	FALSE	FALSE	FALSE	24	CRUK0640_SU_T1.R8	86	77.3544240891503	93.8518650684309	clonal	NA
7	FALSE	FALSE	FALSE	22	CRUK0640_SU_FLN2	0	0	0	absent	0
7	FALSE	FALSE	FALSE	22	CRUK0640_SU_T1.R1	0	0	0	absent	0
7	FALSE	FALSE	FALSE	22	CRUK0640_SU_T1.R2	0	0	0	absent	0
7	FALSE	FALSE	FALSE	22	CRUK0640_SU_T1.R3	0	0	0	absent	0
7	FALSE	FALSE	FALSE	22	CRUK0640_SU_T1.R5	0	0	0	absent	0
7	FALSE	FALSE	FALSE	22	CRUK0640_SU_T1.R6	29	25.6640858147477	31.5891442090719	subclonal	12.9143988124691
7	FALSE	FALSE	FALSE	22	CRUK0640_SU_T1.R8	0	0	0	absent	0
8	FALSE	FALSE	FALSE	22	CRUK0640_SU_FLN2	0	0	0	absent	0
8	FALSE	FALSE	FALSE	22	CRUK0640_SU_T1.R1	0	0	0	absent	0
8	FALSE	FALSE	FALSE	22	CRUK0640_SU_T1.R2	0	0	0	absent	0
8	FALSE	FALSE	FALSE	22	CRUK0640_SU_T1.R3	0	0	0	absent	0
