treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.775	2	Alternative tree	-78.5505109697408	2	Alternative tree
2	0.95	6	Alternative tree	-174.681510090648	46	Alternative tree
3	0.725	1	Lowest SCE tree	-193.19215871196	50	Alternative tree
4	1.7	27	Alternative tree	-84.7985304065387	9	Alternative tree
5	0.916666666666667	5	Alternative tree	-84.3026594481109	7	Alternative tree
6	1.22222222222222	12	Alternative tree	-132.282145747863	41	Alternative tree
7	0.861111111111111	3	Alternative tree	-132.282145747863	41	Alternative tree
8	1.44444444444444	18	Alternative tree	-74.6192916173866	1	Highest edge probability tree
9	0.861111111111111	3	Alternative tree	-106.28459689534	33	Alternative tree
10	0.888888888888889	4	Alternative tree	-106.28459689534	33	Alternative tree
11	1.33333333333333	14	Alternative tree	-106.28459689534	33	Alternative tree
12	1.08333333333333	9	Alternative tree	-82.7175927563016	6	Alternative tree
13	1.36111111111111	16	Alternative tree	-93.0710095251128	17	Alternative tree
14	0.861111111111111	3	Alternative tree	-93.0710095251128	17	Alternative tree
15	1.13888888888889	10	Alternative tree	-93.0710095251128	17	Alternative tree
16	1.63888888888889	24	Alternative tree	-170.750290738294	45	Alternative tree
17	1.94444444444444	36	Alternative tree	-90.5506788849088	15	Alternative tree
18	2.25	46	Alternative tree	-138.530165184661	43	Alternative tree
19	1.88888888888889	32	Alternative tree	-138.530165184661	43	Alternative tree
20	2.47222222222222	54	Alternative tree	-80.8673110541844	5	Alternative tree
21	1.88888888888889	32	Alternative tree	-112.532616332138	38	Alternative tree
22	1.91666666666667	33	Alternative tree	-112.532616332138	38	Alternative tree
23	2.36111111111111	48	Alternative tree	-112.532616332138	38	Alternative tree
24	2.11111111111111	40	Alternative tree	-88.9656121930994	13	Alternative tree
25	1.88888888888889	32	Alternative tree	-99.3190289619107	25	Alternative tree
26	1.88888888888889	32	Alternative tree	-99.3190289619107	25	Alternative tree
27	2.38888888888889	50	Alternative tree	-99.3190289619107	25	Alternative tree
28	1.4375	17	Alternative tree	-138.034294226233	42	Alternative tree
29	1.03125	7	Alternative tree	-138.034294226233	42	Alternative tree
30	1.6875	26	Alternative tree	-80.3714400957566	4	Alternative tree
31	1.03125	7	Alternative tree	-112.03674537371	37	Alternative tree
32	1.0625	8	Alternative tree	-112.03674537371	37	Alternative tree
33	1.5625	21	Alternative tree	-112.03674537371	37	Alternative tree
34	1.28125	13	Alternative tree	-88.4697412346717	12	Alternative tree
35	1.59375	22	Alternative tree	-98.8231580034829	23	Alternative tree
36	1.03125	7	Alternative tree	-98.8231580034829	23	Alternative tree
37	1.34375	15	Alternative tree	-98.8231580034829	23	Alternative tree
38	1.625	23	Alternative tree	-102.353377542985	28	Alternative tree
39	1.65625	25	Alternative tree	-102.353377542985	28	Alternative tree
40	2.15625	42	Alternative tree	-102.353377542985	28	Alternative tree
41	1.875	31	Alternative tree	-78.7863734039473	3	Alternative tree
42	2.1875	43	Alternative tree	-89.1397901727585	14	Alternative tree
43	1.625	23	Alternative tree	-89.1397901727585	14	Alternative tree
44	1.9375	35	Alternative tree	-89.1397901727585	14	Alternative tree
45	1.78125	28	Alternative tree	-97.2380913116735	22	Alternative tree
46	1.21875	11	Alternative tree	-97.2380913116735	22	Alternative tree
47	1.53125	20	Alternative tree	-97.2380913116735	22	Alternative tree
48	1.84375	30	Alternative tree	-198.484376663893	51	Alternative tree
49	1.875	31	Alternative tree	-198.484376663893	51	Alternative tree
50	2.375	49	Alternative tree	-198.484376663893	51	Alternative tree
51	2.09375	38	Alternative tree	-174.917372524855	47	Alternative tree
52	2.40625	52	Alternative tree	-185.270789293666	48	Alternative tree
53	1.84375	30	Alternative tree	-185.270789293666	48	Alternative tree
54	2.15625	42	Alternative tree	-185.270789293666	48	Alternative tree
55	2.59375	59	Alternative tree	-144.282313663031	44	Alternative tree
56	2.1875	43	Alternative tree	-144.282313663031	44	Alternative tree
57	2.84375	65	Alternative tree	-86.6194595325545	11	Alternative tree
58	2.1875	43	Alternative tree	-118.284764810508	40	Alternative tree
59	2.21875	45	Alternative tree	-118.284764810508	40	Alternative tree
60	2.71875	60	Alternative tree	-118.284764810508	40	Alternative tree
61	2.4375	53	Alternative tree	-94.7177606714695	19	Alternative tree
62	2.1875	43	Alternative tree	-105.071177440281	31	Alternative tree
63	2.1875	43	Alternative tree	-105.071177440281	31	Alternative tree
64	2.75	61	Alternative tree	-105.071177440281	31	Alternative tree
65	2.78125	62	Alternative tree	-108.601396979783	35	Alternative tree
66	2.8125	64	Alternative tree	-108.601396979783	35	Alternative tree
67	3.3125	72	Alternative tree	-108.601396979783	35	Alternative tree
68	3.03125	68	Alternative tree	-85.0343928407452	10	Alternative tree
69	2.78125	62	Alternative tree	-95.3878096095564	21	Alternative tree
