clusterID	truncal	treeClust	cpnRemClust	nMuts	SAMPLE	meanCCF	CCF_CI_low	CCF_CI_high	clonality	clone_proportions_default
1	FALSE	FALSE	FALSE	51	CRUK0794_SU_FLN1	0	0	0	absent	0
1	FALSE	FALSE	FALSE	51	CRUK0794_SU_T1.R1	0	0	0	absent	0
1	FALSE	FALSE	FALSE	51	CRUK0794_SU_T1.R2	0	0	0	absent	0
1	FALSE	FALSE	FALSE	51	CRUK0794_SU_T1.R3	0	0	0	absent	0
1	FALSE	FALSE	FALSE	51	CRUK0794_SU_T1.R4	0	0	0	absent	0
1	FALSE	FALSE	FALSE	51	CRUK0794_SU_T1.R5	44	40.8235132959237	46.8053905391254	subclonal	44
2	TRUE	FALSE	FALSE	32	CRUK0794_SU_FLN1	103	95.2988911810881	110.241576856549	clonal	0
2	TRUE	FALSE	FALSE	32	CRUK0794_SU_T1.R1	104	94.0984219978838	114.72906730048	clonal	0
2	TRUE	FALSE	FALSE	32	CRUK0794_SU_T1.R2	101	93.313031934669	109.096192207505	clonal	0
2	TRUE	FALSE	FALSE	32	CRUK0794_SU_T1.R3	105	94.4559176809886	114.830025595696	clonal	0
2	TRUE	FALSE	FALSE	32	CRUK0794_SU_T1.R4	105	92.4192199786242	117.54277028168	clonal	0
2	TRUE	FALSE	FALSE	32	CRUK0794_SU_T1.R5	95	86.6714639343772	103.920632750943	clonal	0
3	FALSE	FALSE	FALSE	27	CRUK0794_SU_FLN1	95	87.5146414769289	103.198841414635	clonal	100
3	FALSE	FALSE	FALSE	27	CRUK0794_SU_T1.R1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	27	CRUK0794_SU_T1.R2	0	0	0	absent	0
3	FALSE	FALSE	FALSE	27	CRUK0794_SU_T1.R3	0	0	0	absent	0
3	FALSE	FALSE	FALSE	27	CRUK0794_SU_T1.R4	0	0	0	absent	0
3	FALSE	FALSE	FALSE	27	CRUK0794_SU_T1.R5	0	0	0	absent	0
4	FALSE	FALSE	FALSE	22	CRUK0794_SU_FLN1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	22	CRUK0794_SU_T1.R1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	22	CRUK0794_SU_T1.R2	0	0	0	absent	0
4	FALSE	FALSE	FALSE	22	CRUK0794_SU_T1.R3	0	0	0	absent	0
