treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.301587301587302	1	Lowest SCE tree	-49.3721284604874	1	Highest edge probability tree
2	0.698412698412698	33	Alternative tree	-53.4528591917176	13	Alternative tree
3	0.365079365079365	4	Alternative tree	-71.0277204117458	221	Alternative tree
4	0.301587301587302	1	Lowest SCE tree	-51.8639326027703	5	Alternative tree
5	0.444444444444444	10	Alternative tree	-59.6933539344801	64	Alternative tree
6	0.537037037037037	19	Alternative tree	-59.6933539344801	64	Alternative tree
7	0.351851851851852	3	Alternative tree	-59.6933539344801	64	Alternative tree
8	0.351851851851852	3	Alternative tree	-54.1726681114797	14	Alternative tree
9	0.351851851851852	3	Alternative tree	-61.4421137129121	84	Alternative tree
10	0.492063492063492	15	Alternative tree	-50.7148062591091	3	Alternative tree
11	0.351851851851852	3	Alternative tree	-87.4008499893383	315	Alternative tree
12	0.388888888888889	6	Alternative tree	-50.7211101599737	4	Alternative tree
13	0.317460317460317	2	Alternative tree	-60.291170593416	69	Alternative tree
14	0.301587301587302	1	Lowest SCE tree	-81.8211152557026	299	Alternative tree
15	0.301587301587302	1	Lowest SCE tree	-50.6607802703495	2	Alternative tree
16	0.574074074074074	22	Alternative tree	-88.74352778796	316	Alternative tree
17	0.611111111111111	25	Alternative tree	-52.0637879585954	8	Alternative tree
18	0.571428571428571	21	Alternative tree	-85.4652496339385	310	Alternative tree
19	0.492063492063492	15	Alternative tree	-83.1637930543243	305	Alternative tree
20	0.634920634920635	26	Alternative tree	-55.1313549175094	21	Alternative tree
21	0.492063492063492	15	Alternative tree	-52.0034580689712	6	Alternative tree
22	0.888888888888889	49	Alternative tree	-54.7955369903392	19	Alternative tree
23	0.555555555555556	20	Alternative tree	-72.3703982103675	239	Alternative tree
24	0.492063492063492	15	Alternative tree	-53.206610401392	10	Alternative tree
25	0.666666666666667	29	Alternative tree	-61.0360317331018	79	Alternative tree
26	0.759259259259259	39	Alternative tree	-61.0360317331018	79	Alternative tree
