treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.18	3	Alternative tree	-84.7643476994659	1	Highest edge probability tree
2	0.24	6	Alternative tree	-96.5471357508517	5	Alternative tree
3	0.08	1	Lowest SCE tree	-96.5471357508517	5	Alternative tree
4	0.12	2	Alternative tree	-96.5471357508517	5	Alternative tree
5	0.222222222222222	5	Alternative tree	-164.09432133304	10	Alternative tree
6	0.711111111111111	17	Alternative tree	-84.7643476994659	1	Highest edge probability tree
7	0.2	4	Alternative tree	-138.266001786873	9	Alternative tree
8	0.6	13	Alternative tree	-86.2799632448768	3	Alternative tree
9	0.48	9	Alternative tree	-85.7954492410259	2	Alternative tree
10	0.8	19	Alternative tree	-138.266001786873	9	Alternative tree
11	1.25	26	Alternative tree	-86.2799632448768	3	Alternative tree
12	1.04444444444444	20	Alternative tree	-85.7954492410259	2	Alternative tree
13	0.777777777777778	18	Alternative tree	-96.5471357508517	5	Alternative tree
14	0.6	13	Alternative tree	-96.5471357508517	5	Alternative tree
15	0.644444444444444	15	Alternative tree	-96.5471357508517	5	Alternative tree
16	0.533333333333333	11	Alternative tree	-87.3110647864367	4	Alternative tree
17	0.666666666666667	16	Alternative tree	-98.0627512962626	7	Alternative tree
18	0.488888888888889	10	Alternative tree	-98.0627512962626	7	Alternative tree
19	0.533333333333333	12	Alternative tree	-98.0627512962626	7	Alternative tree
20	0.6	14	Alternative tree	-97.5782372924116	6	Alternative tree
21	0.422222222222222	7	Alternative tree	-97.5782372924116	6	Alternative tree
22	0.466666666666667	8	Alternative tree	-97.5782372924116	6	Alternative tree
23	1.175	24	Alternative tree	-87.3110647864367	4	Alternative tree
24	1.325	27	Alternative tree	-98.0627512962626	7	Alternative tree
25	1.125	23	Alternative tree	-98.0627512962626	7	Alternative tree
26	1.175	25	Alternative tree	-98.0627512962626	7	Alternative tree
27	1.25	26	Alternative tree	-97.5782372924116	6	Alternative tree
28	1.05	21	Alternative tree	-97.5782372924116	6	Alternative tree
29	1.1	22	Alternative tree	-97.5782372924116	6	Alternative tree
30	0.6	14	Alternative tree	-99.0938528378225	8	Alternative tree
31	0.422222222222222	7	Alternative tree	-99.0938528378225	8	Alternative tree
32	0.466666666666667	8	Alternative tree	-99.0938528378225	8	Alternative tree
33	1.25	26	Alternative tree	-99.0938528378225	8	Alternative tree
34	1.05	21	Alternative tree	-99.0938528378225	8	Alternative tree
35	1.1	22	Alternative tree	-99.0938528378225	8	Alternative tree
