treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.3625	1	Lowest SCE tree	-57.9016948142877	1	Highest edge probability tree
2	0.456896551724138	19	Alternative tree	-330.593919205763	180	Alternative tree
3	0.375	2	Alternative tree	-330.593919205763	180	Alternative tree
4	0.448275862068966	17	Alternative tree	-74.3675842741472	94	Alternative tree
5	0.443965517241379	16	Alternative tree	-59.4432016125603	4	Alternative tree
6	0.392241379310345	5	Alternative tree	-59.1349002529058	3	Alternative tree
7	0.40948275862069	8	Alternative tree	-77.4719852849369	106	Alternative tree
8	0.40948275862069	8	Alternative tree	-77.4719852849369	106	Alternative tree
9	0.387931034482759	3	Alternative tree	-77.4719852849369	106	Alternative tree
10	0.396551724137931	6	Alternative tree	-77.4719852849369	106	Alternative tree
11	0.439655172413793	14	Alternative tree	-59.1247135161489	2	Alternative tree
12	0.392241379310345	5	Alternative tree	-72.512260589141	87	Alternative tree
13	0.375	2	Alternative tree	-65.2737442164272	34	Alternative tree
14	0.375	2	Alternative tree	-60.9884973902433	8	Alternative tree
15	0.5	34	Alternative tree	-61.3806057858054	10	Alternative tree
16	0.418103448275862	9	Alternative tree	-82.464969242968	143	Alternative tree
17	0.40948275862069	8	Alternative tree	-61.3674307170875	9	Alternative tree
18	0.535714285714286	47	Alternative tree	-75.9090910724198	100	Alternative tree
19	0.482142857142857	28	Alternative tree	-75.6007897127653	99	Alternative tree
20	0.5	34	Alternative tree	-93.9378747447964	176	Alternative tree
21	0.5	34	Alternative tree	-93.9378747447964	176	Alternative tree
22	0.477678571428571	26	Alternative tree	-93.9378747447964	176	Alternative tree
23	0.486607142857143	29	Alternative tree	-93.9378747447964	176	Alternative tree
24	0.53125	45	Alternative tree	-75.5906029760084	98	Alternative tree
25	0.482142857142857	28	Alternative tree	-88.9781500490005	168	Alternative tree
26	0.464285714285714	22	Alternative tree	-81.7396336762867	135	Alternative tree
27	0.464285714285714	22	Alternative tree	-77.4543868501028	105	Alternative tree
28	0.59375	70	Alternative tree	-77.8464952456649	108	Alternative tree
29	0.464285714285714	22	Alternative tree	-77.833320176947	107	Alternative tree
30	0.5	34	Alternative tree	-77.833320176947	107	Alternative tree
31	0.375	2	Alternative tree	-61.3674307170875	9	Alternative tree
32	0.477678571428571	26	Alternative tree	-60.6764070511784	7	Alternative tree
33	0.495535714285714	33	Alternative tree	-79.0134920832095	114	Alternative tree
34	0.443965517241379	16	Alternative tree	-79.0134920832095	114	Alternative tree
35	0.544642857142857	49	Alternative tree	-79.0134920832095	114	Alternative tree
36	0.482142857142857	28	Alternative tree	-79.0134920832095	114	Alternative tree
37	0.526785714285714	43	Alternative tree	-60.6662203144215	6	Alternative tree
38	0.477678571428571	26	Alternative tree	-74.0537673874136	93	Alternative tree
39	0.459821428571429	21	Alternative tree	-66.8152510146998	48	Alternative tree
40	0.459821428571429	21	Alternative tree	-62.5300041885158	14	Alternative tree
41	0.5	34	Alternative tree	-62.922112584078	20	Alternative tree
42	0.459821428571429	21	Alternative tree	-62.90893751536	19	Alternative tree
43	0.495535714285714	33	Alternative tree	-62.90893751536	19	Alternative tree
