treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.02	1	Lowest SCE tree	-424.613710870481	1	Highest edge probability tree
2	0.0222222222222222	2	Alternative tree	-2521.52501724438	92	Alternative tree
3	0.222222222222222	26	Alternative tree	-2521.52501724438	92	Alternative tree
4	0.155555555555556	18	Alternative tree	-424.613710870481	1	Highest edge probability tree
5	0.02	1	Lowest SCE tree	-642.925165741299	90	Alternative tree
6	0.04	5	Alternative tree	-463.730541998643	25	Alternative tree
7	0.177777777777778	21	Alternative tree	-521.984846808001	69	Alternative tree
8	0.02	1	Lowest SCE tree	-502.079026360952	63	Alternative tree
9	0.1	10	Alternative tree	-472.770545371403	35	Alternative tree
10	0.1	10	Alternative tree	-446.909132264116	10	Alternative tree
11	0.266666666666667	35	Alternative tree	-446.29398065542	7	Alternative tree
12	0.0888888888888889	9	Alternative tree	-435.641532976296	3	Alternative tree
13	0.0222222222222222	2	Alternative tree	-446.701521600695	9	Alternative tree
14	0.177777777777778	21	Alternative tree	-446.701521600695	9	Alternative tree
15	0.0222222222222222	2	Alternative tree	-424.855478844387	2	Alternative tree
16	0.175	20	Alternative tree	-424.855478844387	2	Alternative tree
17	0.0222222222222222	2	Alternative tree	-642.925165741299	90	Alternative tree
18	0.0444444444444444	6	Alternative tree	-463.730541998643	25	Alternative tree
19	0.155555555555556	18	Alternative tree	-521.984846808001	69	Alternative tree
20	0.175	20	Alternative tree	-527.459633905607	76	Alternative tree
21	0.425	51	Alternative tree	-436.092071951154	5	Alternative tree
22	0.175	20	Alternative tree	-562.198846181482	86	Alternative tree
23	0.244444444444444	30	Alternative tree	-472.770545371403	35	Alternative tree
24	0.244444444444444	30	Alternative tree	-446.909132264116	10	Alternative tree
25	0.45	54	Alternative tree	-446.29398065542	7	Alternative tree
26	0.25	31	Alternative tree	-435.641532976296	3	Alternative tree
27	0.175	20	Alternative tree	-446.701521600695	9	Alternative tree
28	0.35	45	Alternative tree	-446.701521600695	9	Alternative tree
29	0.0222222222222222	2	Alternative tree	-643.166933715206	91	Alternative tree
30	0.0444444444444444	6	Alternative tree	-463.972309972549	26	Alternative tree
31	0.2	23	Alternative tree	-522.226614781908	70	Alternative tree
32	0.025	3	Alternative tree	-527.701401879513	77	Alternative tree
33	0.025	3	Alternative tree	-436.33383992506	6	Alternative tree
34	0.025	3	Alternative tree	-562.440614155389	87	Alternative tree
35	0.111111111111111	11	Alternative tree	-473.012313345309	36	Alternative tree
36	0.111111111111111	11	Alternative tree	-447.150900238023	13	Alternative tree
37	0.3	40	Alternative tree	-446.535748629327	8	Alternative tree
38	0.1	10	Alternative tree	-435.883300950202	4	Alternative tree
39	0.025	3	Alternative tree	-446.943289574602	11	Alternative tree
40	0.2	23	Alternative tree	-446.943289574602	11	Alternative tree
41	0.2	23	Alternative tree	-561.101677936163	84	Alternative tree
42	0.0444444444444444	6	Alternative tree	-566.576465033768	88	Alternative tree
43	0.0444444444444444	6	Alternative tree	-475.208903079315	39	Alternative tree
44	0.12	13	Alternative tree	-511.887376499564	66	Alternative tree
45	0.288888888888889	38	Alternative tree	-485.410811783582	49	Alternative tree
46	0.111111111111111	11	Alternative tree	-474.758364104457	37	Alternative tree
47	0.0444444444444444	6	Alternative tree	-485.818352728857	51	Alternative tree
48	0.2	23	Alternative tree	-485.818352728857	51	Alternative tree
49	0.1	10	Alternative tree	-550.235860861874	82	Alternative tree
50	0.1	10	Alternative tree	-524.374447754587	75	Alternative tree
51	0.266666666666667	35	Alternative tree	-523.759296145891	73	Alternative tree
52	0.0888888888888889	9	Alternative tree	-513.106848466767	68	Alternative tree
53	0.0222222222222222	2	Alternative tree	-524.166837091166	74	Alternative tree
54	0.177777777777778	21	Alternative tree	-524.166837091166	74	Alternative tree
55	0.355555555555556	46	Alternative tree	-468.589402049055	27	Alternative tree
56	0.177777777777778	22	Alternative tree	-457.936954369931	18	Alternative tree
57	0.111111111111111	11	Alternative tree	-468.996942994331	30	Alternative tree
58	0.266666666666667	34	Alternative tree	-468.996942994331	30	Alternative tree
59	0.266666666666667	35	Alternative tree	-457.321802761235	15	Alternative tree
60	0.025	3	Alternative tree	-643.166933715206	91	Alternative tree
61	0.05	7	Alternative tree	-463.972309972549	26	Alternative tree
62	0.175	20	Alternative tree	-522.226614781908	70	Alternative tree
63	0.2	23	Alternative tree	-527.701401879513	77	Alternative tree
64	0.485714285714286	56	Alternative tree	-436.33383992506	6	Alternative tree
65	0.2	23	Alternative tree	-562.440614155389	87	Alternative tree
66	0.275	36	Alternative tree	-473.012313345309	36	Alternative tree
67	0.275	36	Alternative tree	-447.150900238023	13	Alternative tree
68	0.514285714285714	57	Alternative tree	-446.535748629327	8	Alternative tree
69	0.285714285714286	37	Alternative tree	-435.883300950202	4	Alternative tree
70	0.2	23	Alternative tree	-446.943289574602	11	Alternative tree
71	0.4	49	Alternative tree	-446.943289574602	11	Alternative tree
72	0.0444444444444444	6	Alternative tree	-561.101677936163	84	Alternative tree
73	0.05	7	Alternative tree	-566.576465033768	88	Alternative tree
74	0.15	17	Alternative tree	-475.208903079315	39	Alternative tree
75	0.133333333333333	15	Alternative tree	-511.887376499564	66	Alternative tree
76	0.325	42	Alternative tree	-485.410811783582	49	Alternative tree
77	0.125	14	Alternative tree	-474.758364104457	37	Alternative tree
78	0.05	7	Alternative tree	-485.818352728857	51	Alternative tree
79	0.225	27	Alternative tree	-485.818352728857	51	Alternative tree
80	0.525	58	Alternative tree	-484.248906452076	47	Alternative tree
81	0.525	58	Alternative tree	-458.387493344789	22	Alternative tree
82	0.8	69	Alternative tree	-457.772341736093	17	Alternative tree
83	0.571428571428571	61	Alternative tree	-447.119894056968	12	Alternative tree
84	0.485714285714286	56	Alternative tree	-458.179882681368	21	Alternative tree
85	0.685714285714286	65	Alternative tree	-458.179882681368	21	Alternative tree
86	0.55	59	Alternative tree	-468.589402049055	27	Alternative tree
87	0.35	45	Alternative tree	-457.936954369931	18	Alternative tree
88	0.275	36	Alternative tree	-468.996942994331	30	Alternative tree
89	0.45	53	Alternative tree	-468.996942994331	30	Alternative tree
