clusterID	truncal	treeClust	cpnRemClust	nMuts	SAMPLE	meanCCF	CCF_CI_low	CCF_CI_high	clonality	clone_proportions_default
1	TRUE	FALSE	FALSE	314	CRUK0311_SU_FLN1	101	98.2646524837336	104.750113299082	clonal	35
1	TRUE	FALSE	FALSE	314	CRUK0311_SU_FLN2	103	99.7645642516185	105.606619778016	clonal	0
1	TRUE	FALSE	FALSE	314	CRUK0311_SU_LN1	100	97.7724099175018	102.517750491627	clonal	0
1	TRUE	FALSE	FALSE	314	CRUK0311_SU_LN2	100	98.0847973204458	102.888813831235	clonal	0
1	TRUE	FALSE	FALSE	314	CRUK0311_SU_T1.R1	103	100.221382386519	105.761593526161	clonal	0
1	TRUE	FALSE	FALSE	314	CRUK0311_SU_T1.R2	101	98.678096354674	102.447880638517	clonal	0
1	TRUE	FALSE	FALSE	314	CRUK0311_SU_T1.R3	101	97.9346781842008	103.158176516069	clonal	0
1	TRUE	FALSE	FALSE	314	CRUK0311_SU_T1.R4	100	97.618033025753	101.922264026088	clonal	0
2	FALSE	FALSE	FALSE	85	CRUK0311_SU_FLN1	65	60.7884699747421	69.433333028387	subclonal	0
2	FALSE	FALSE	FALSE	85	CRUK0311_SU_FLN2	80	75.0447928660536	84.9525527882051	clonal	0
2	FALSE	FALSE	FALSE	85	CRUK0311_SU_LN1	96	92.0962157397725	99.4166227616503	clonal	0
2	FALSE	FALSE	FALSE	85	CRUK0311_SU_LN2	89	85.2419541603853	93.6552609585932	clonal	0
2	FALSE	FALSE	FALSE	85	CRUK0311_SU_T1.R1	90	86.3202980151403	94.2384224210506	clonal	0
2	FALSE	FALSE	FALSE	85	CRUK0311_SU_T1.R2	95	90.4145026360147	99.0891856984979	clonal	0
2	FALSE	FALSE	FALSE	85	CRUK0311_SU_T1.R3	88	83.618403152371	91.8064972740521	clonal	0
2	FALSE	FALSE	FALSE	85	CRUK0311_SU_T1.R4	96	91.6760192906759	99.6966212785555	clonal	0
3	FALSE	FALSE	FALSE	67	CRUK0311_SU_FLN1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	67	CRUK0311_SU_FLN2	0	0	0	absent	0
3	FALSE	FALSE	FALSE	67	CRUK0311_SU_LN1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	67	CRUK0311_SU_LN2	0	0	0	absent	0
3	FALSE	FALSE	FALSE	67	CRUK0311_SU_T1.R1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	67	CRUK0311_SU_T1.R2	0	0	0	absent	0
3	FALSE	FALSE	FALSE	67	CRUK0311_SU_T1.R3	30	27.7406660456797	32.1814714873236	subclonal	30
3	FALSE	FALSE	FALSE	67	CRUK0311_SU_T1.R4	0	0	0	absent	0
4	FALSE	FALSE	FALSE	41	CRUK0311_SU_FLN1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	41	CRUK0311_SU_FLN2	0	0	0	absent	0
4	FALSE	FALSE	FALSE	41	CRUK0311_SU_LN1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	41	CRUK0311_SU_LN2	0	0	0	absent	0
4	FALSE	FALSE	FALSE	41	CRUK0311_SU_T1.R1	72	69.0163426724564	74.8690295742678	subclonal	26
4	FALSE	FALSE	FALSE	41	CRUK0311_SU_T1.R2	0	0	0	absent	0
4	FALSE	FALSE	FALSE	41	CRUK0311_SU_T1.R3	0	0	0	absent	0
4	FALSE	FALSE	FALSE	41	CRUK0311_SU_T1.R4	0	0	0	absent	0
5	FALSE	FALSE	FALSE	33	CRUK0311_SU_FLN1	0	0	0	absent	0
5	FALSE	FALSE	FALSE	33	CRUK0311_SU_FLN2	0	0	0	absent	0
5	FALSE	FALSE	FALSE	33	CRUK0311_SU_LN1	0	0	0	absent	0
5	FALSE	FALSE	FALSE	33	CRUK0311_SU_LN2	0	0	0	absent	0
5	FALSE	FALSE	FALSE	33	CRUK0311_SU_T1.R1	22	20.2163960431131	24.6875088334745	subclonal	22
5	FALSE	FALSE	FALSE	33	CRUK0311_SU_T1.R2	0	0	0	absent	0
5	FALSE	FALSE	FALSE	33	CRUK0311_SU_T1.R3	0	0	0	absent	0
5	FALSE	FALSE	FALSE	33	CRUK0311_SU_T1.R4	0	0	0	absent	0
6	FALSE	FALSE	FALSE	31	CRUK0311_SU_FLN1	0	0	0	absent	0
6	FALSE	FALSE	FALSE	31	CRUK0311_SU_FLN2	12	9.32925192176199	14.7849314459128	subclonal	12
6	FALSE	FALSE	FALSE	31	CRUK0311_SU_LN1	0	0	0	absent	0
6	FALSE	FALSE	FALSE	31	CRUK0311_SU_LN2	0	0	0	absent	0
6	FALSE	FALSE	FALSE	31	CRUK0311_SU_T1.R1	0	0	0	absent	0
6	FALSE	FALSE	FALSE	31	CRUK0311_SU_T1.R2	0	0	0	absent	0
6	FALSE	FALSE	FALSE	31	CRUK0311_SU_T1.R3	58	53.306806589208	62.4378147821027	subclonal	0
6	FALSE	FALSE	FALSE	31	CRUK0311_SU_T1.R4	0	0	0	absent	0
7	FALSE	FALSE	FALSE	30	CRUK0311_SU_FLN1	0	0	0	absent	0
7	FALSE	FALSE	FALSE	30	CRUK0311_SU_FLN2	20	8.57964452198405	30.6084100173798	subclonal	8
7	FALSE	FALSE	FALSE	30	CRUK0311_SU_LN1	95	86.8653314456949	102.232711301011	clonal	0
7	FALSE	FALSE	FALSE	30	CRUK0311_SU_LN2	0	0	0	absent	0
7	FALSE	FALSE	FALSE	30	CRUK0311_SU_T1.R1	96	89.6234169001999	102.726767036049	clonal	0
7	FALSE	FALSE	FALSE	30	CRUK0311_SU_T1.R2	97	90.2655027305765	103.252696762053	clonal	0
7	FALSE	FALSE	FALSE	30	CRUK0311_SU_T1.R3	91	83.2400618954738	99.2605323668016	subclonal	5
7	FALSE	FALSE	FALSE	30	CRUK0311_SU_T1.R4	103	95.3937165654709	110.413944145204	clonal	0
8	FALSE	FALSE	FALSE	27	CRUK0311_SU_FLN1	0	0	0	absent	0
8	FALSE	FALSE	FALSE	27	CRUK0311_SU_FLN2	0	0	0	absent	0
8	FALSE	FALSE	FALSE	27	CRUK0311_SU_LN1	0	0	0	absent	0
8	FALSE	FALSE	FALSE	27	CRUK0311_SU_LN2	0	0	0	absent	0
8	FALSE	FALSE	FALSE	27	CRUK0311_SU_T1.R1	0	0	0	absent	0
8	FALSE	FALSE	FALSE	27	CRUK0311_SU_T1.R2	15	12.4227486003248	17.8106054821799	subclonal	2.04347826086956
8	FALSE	FALSE	FALSE	27	CRUK0311_SU_T1.R3	0	0	0	absent	0
8	FALSE	FALSE	FALSE	27	CRUK0311_SU_T1.R4	92	84.8160065227725	99.3980991776561	clonal	59
9	FALSE	FALSE	FALSE	21	CRUK0311_SU_FLN1	0	0	0	absent	0
9	FALSE	FALSE	FALSE	21	CRUK0311_SU_FLN2	0	0	0	absent	0
9	FALSE	FALSE	FALSE	21	CRUK0311_SU_LN1	97	92.2102424379216	102.467768722495	clonal	100
9	FALSE	FALSE	FALSE	21	CRUK0311_SU_LN2	0	0	0	absent	0
9	FALSE	FALSE	FALSE	21	CRUK0311_SU_T1.R1	0	0	0	absent	0
9	FALSE	FALSE	FALSE	21	CRUK0311_SU_T1.R2	0	0	0	absent	0
9	FALSE	FALSE	FALSE	21	CRUK0311_SU_T1.R3	0	0	0	absent	0
9	FALSE	FALSE	FALSE	21	CRUK0311_SU_T1.R4	0	0	0	absent	0
10	FALSE	FALSE	FALSE	19	CRUK0311_SU_FLN1	79	65.6812091730872	93.1568306816237	clonal	NA
10	FALSE	FALSE	FALSE	19	CRUK0311_SU_FLN2	70	60.9192966704409	79.1076656589492	subclonal	NA
10	FALSE	FALSE	FALSE	19	CRUK0311_SU_LN1	0	0	0	absent	NA
10	FALSE	FALSE	FALSE	19	CRUK0311_SU_LN2	102	96.1847805242824	107.873556866999	clonal	NA
10	FALSE	FALSE	FALSE	19	CRUK0311_SU_T1.R1	0	0	0	absent	NA
10	FALSE	FALSE	FALSE	19	CRUK0311_SU_T1.R2	0	0	0	absent	NA
10	FALSE	FALSE	FALSE	19	CRUK0311_SU_T1.R3	7	5.60900353377127	8.87121123813129	subclonal	NA
10	FALSE	FALSE	FALSE	19	CRUK0311_SU_T1.R4	0	0	0	absent	NA
11	FALSE	FALSE	FALSE	17	CRUK0311_SU_FLN1	0	0	0	absent	0
11	FALSE	FALSE	FALSE	17	CRUK0311_SU_FLN2	0	0	0	absent	0
11	FALSE	FALSE	FALSE	17	CRUK0311_SU_LN1	0	0	0	absent	0
11	FALSE	FALSE	FALSE	17	CRUK0311_SU_LN2	0	0	0	absent	0
11	FALSE	FALSE	FALSE	17	CRUK0311_SU_T1.R1	0	0	0	absent	0
11	FALSE	FALSE	FALSE	17	CRUK0311_SU_T1.R2	0	0	0	absent	0
11	FALSE	FALSE	FALSE	17	CRUK0311_SU_T1.R3	61	56.5041742505412	64.6698528071653	subclonal	28
