treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.755681818181818	2	Alternative tree	-49.9519236592685	1	Highest edge probability tree
2	0.803571428571429	7	Alternative tree	-318.443247069844	44	Alternative tree
3	0.970238095238095	25	Alternative tree	-151.954501534048	35	Alternative tree
4	0.833333333333333	11	Alternative tree	-84.5960537677249	22	Alternative tree
5	0.791666666666667	5	Alternative tree	-84.5960537677249	22	Alternative tree
6	0.863095238095238	15	Alternative tree	-106.016967933519	32	Alternative tree
7	0.80952380952381	8	Alternative tree	-57.733830560496	5	Alternative tree
8	0.772727272727273	4	Alternative tree	-70.1009538646911	14	Alternative tree
9	0.722826086956522	1	Lowest SCE tree	-62.1750350166472	8	Alternative tree
10	0.791666666666667	5	Alternative tree	-58.3218058271269	6	Alternative tree
11	0.898809523809524	18	Alternative tree	-58.3218058271269	6	Alternative tree
12	0.892857142857143	16	Alternative tree	-51.3903340215274	2	Alternative tree
13	0.761363636363636	3	Alternative tree	-75.7117315876337	18	Alternative tree
14	0.755681818181818	2	Alternative tree	-75.7117315876337	18	Alternative tree
15	0.755681818181818	2	Alternative tree	-75.7117315876337	18	Alternative tree
16	0.755681818181818	2	Alternative tree	-55.9367103916077	3	Alternative tree
17	0.827380952380952	10	Alternative tree	-77.8828607659187	19	Alternative tree
18	0.81547619047619	9	Alternative tree	-83.4936384888612	21	Alternative tree
19	0.80952380952381	8	Alternative tree	-83.4936384888612	21	Alternative tree
20	0.80952380952381	8	Alternative tree	-83.4936384888612	21	Alternative tree
21	0.80952380952381	8	Alternative tree	-63.7186172928352	10	Alternative tree
22	1.0375	32	Alternative tree	-159.736408435276	38	Alternative tree
23	0.85	12	Alternative tree	-66.1037127283544	13	Alternative tree
24	0.9625	24	Alternative tree	-66.1037127283544	13	Alternative tree
25	0.95625	23	Alternative tree	-59.1722409227549	7	Alternative tree
26	0.89375	17	Alternative tree	-92.3779606689524	26	Alternative tree
27	0.85	12	Alternative tree	-92.3779606689524	26	Alternative tree
28	0.926136363636364	20	Alternative tree	-164.177612891427	40	Alternative tree
29	0.755681818181818	2	Alternative tree	-70.5449171845056	15	Alternative tree
30	0.857954545454545	14	Alternative tree	-70.5449171845056	15	Alternative tree
31	0.852272727272727	13	Alternative tree	-63.6134453789061	9	Alternative tree
32	0.795454545454545	6	Alternative tree	-96.8191651251036	28	Alternative tree
33	0.755681818181818	2	Alternative tree	-96.8191651251036	28	Alternative tree
34	1.01875	30	Alternative tree	-160.324383701906	39	Alternative tree
35	1.13125	37	Alternative tree	-160.324383701906	39	Alternative tree
36	1.125	36	Alternative tree	-153.392911896307	36	Alternative tree
37	1.0625	34	Alternative tree	-186.598631642504	42	Alternative tree
38	1.01875	30	Alternative tree	-186.598631642504	42	Alternative tree
39	0.98125	27	Alternative tree	-86.0344641299838	23	Alternative tree
40	0.9375	22	Alternative tree	-86.0344641299838	23	Alternative tree
41	0.910714285714286	19	Alternative tree	-71.53936422695	16	Alternative tree
42	0.970238095238095	25	Alternative tree	-157.939288266387	37	Alternative tree
43	0.791666666666667	5	Alternative tree	-64.3065925594661	11	Alternative tree
44	0.898809523809524	18	Alternative tree	-64.3065925594661	11	Alternative tree
45	0.892857142857143	16	Alternative tree	-57.3751207538666	4	Alternative tree
46	0.833333333333333	11	Alternative tree	-90.5808405000641	24	Alternative tree
47	0.791666666666667	5	Alternative tree	-90.5808405000641	24	Alternative tree
48	0.975	26	Alternative tree	-79.3212711281776	20	Alternative tree
49	1.0375	32	Alternative tree	-165.721195167615	41	Alternative tree
50	0.85	12	Alternative tree	-72.0884994606936	17	Alternative tree
51	0.9625	24	Alternative tree	-72.0884994606936	17	Alternative tree
52	0.95625	23	Alternative tree	-65.1570276550942	12	Alternative tree
53	0.89375	17	Alternative tree	-98.3627474012916	30	Alternative tree
54	0.85	12	Alternative tree	-98.3627474012916	30	Alternative tree
55	1.05263157894737	33	Alternative tree	-93.8163710312113	27	Alternative tree
56	1.00657894736842	29	Alternative tree	-93.8163710312113	27	Alternative tree
57	0.93452380952381	21	Alternative tree	-98.2575754873625	29	Alternative tree
58	0.892857142857143	16	Alternative tree	-98.2575754873625	29	Alternative tree
59	1.23026315789474	39	Alternative tree	-188.037042004763	43	Alternative tree
60	1.18421052631579	38	Alternative tree	-188.037042004763	43	Alternative tree
61	1	28	Alternative tree	-106.183494335406	33	Alternative tree
62	0.95625	23	Alternative tree	-106.183494335406	33	Alternative tree
63	0.98125	27	Alternative tree	-92.019250862323	25	Alternative tree
64	0.9375	22	Alternative tree	-92.019250862323	25	Alternative tree
65	1.07236842105263	35	Alternative tree	-113.965401236634	34	Alternative tree
66	1.02631578947368	31	Alternative tree	-113.965401236634	34	Alternative tree
67	1.05263157894737	33	Alternative tree	-99.8011577635505	31	Alternative tree
68	1.00657894736842	29	Alternative tree	-99.8011577635505	31	Alternative tree
