### 52 trees
# tree 1
1	2
1	6
13	7
11	9
9	10
19	11
6	13
6	14
6	17
14	18
2	19
18	3
19	4
17	5
6	8
10	12
7	20
# tree 2
6	13
19	11
11	9
2	19
1	6
6	14
1	2
6	17
9	10
13	7
14	18
19	4
17	5
6	8
10	12
7	20
14	3
# tree 3
6	13
19	11
11	9
2	19
1	6
6	14
1	2
14	18
9	10
13	7
6	17
18	3
19	4
6	8
10	12
7	20
6	5
# tree 4
6	13
19	9
2	19
1	6
6	14
1	2
14	18
6	17
9	10
13	7
19	11
18	3
19	4
17	5
6	8
10	12
7	20
# tree 5
6	13
2	9
2	19
1	6
6	14
1	2
14	18
6	17
9	10
13	7
19	11
18	3
19	4
17	5
6	8
10	12
7	20
# tree 6
6	13
19	11
2	19
1	6
6	14
1	2
14	18
6	17
11	10
13	7
11	9
18	3
19	4
17	5
6	8
10	12
7	20
# tree 7
6	13
19	11
2	19
1	6
6	14
1	2
14	18
6	17
19	10
13	7
11	9
18	3
19	4
17	5
6	8
10	12
7	20
# tree 8
6	13
19	11
2	19
1	6
6	14
1	2
14	18
6	17
2	10
13	7
11	9
18	3
19	4
17	5
6	8
10	12
7	20
# tree 9
6	13
19	11
11	9
2	19
1	6
6	14
1	2
14	18
6	17
13	7
9	10
18	3
19	4
17	5
6	8
7	20
11	12
# tree 10
6	13
19	11
11	9
2	19
1	6
6	14
1	2
14	18
6	17
13	7
9	10
18	3
19	4
17	5
6	8
7	20
9	12
# tree 11
6	13
19	11
11	9
2	19
1	6
6	14
1	2
14	18
6	17
13	7
9	10
18	3
19	4
17	5
6	8
7	20
19	12
# tree 12
6	13
19	11
11	9
2	19
1	6
6	14
1	2
14	18
6	17
13	7
9	10
18	3
19	4
17	5
6	8
7	20
2	12
# tree 13
6	13
19	11
11	9
2	19
1	6
6	14
1	2
14	18
6	17
9	10
13	7
18	3
19	4
17	5
6	8
10	12
13	20
# tree 14
1	6
2	19
1	2
6	14
6	13
19	11
14	18
6	17
13	7
2	10
11	9
18	3
19	4
17	5
6	8
7	20
11	12
# tree 15
1	6
2	19
1	2
6	14
6	13
19	11
14	18
6	17
13	7
11	9
2	10
18	3
19	4
17	5
6	8
7	20
9	12
# tree 16
1	6
2	19
1	2
6	14
6	13
19	11
14	18
6	17
13	7
2	10
11	9
18	3
19	4
17	5
6	8
7	20
19	12
# tree 17
1	6
2	19
1	2
6	14
6	13
19	11
14	18
6	17
13	7
2	10
11	9
18	3
19	4
17	5
6	8
7	20
2	12
# tree 18
1	6
2	19
1	2
6	14
6	13
19	11
14	18
6	17
2	10
13	7
11	9
18	3
19	4
17	5
6	8
10	12
13	20
# tree 19
1	6
2	19
1	2
6	14
6	13
19	11
6	17
2	10
13	7
14	18
11	9
19	4
17	5
6	8
10	12
7	20
14	3
# tree 20
1	6
2	19
1	2
6	14
6	13
19	11
14	18
2	10
13	7
6	17
11	9
18	3
19	4
6	8
10	12
7	20
6	5
# tree 21
1	6
2	19
1	2
6	14
6	13
14	18
6	17
2	10
13	7
19	11
18	3
19	4
17	5
6	8
10	12
7	20
19	9
# tree 22
1	6
2	19
19	11
1	2
6	14
6	13
11	9
14	18
6	17
13	7
9	10
18	3
19	4
17	5
6	8
2	12
13	20
# tree 23
1	6
2	19
19	11
1	2
6	14
6	13
11	9
6	17
13	7
14	18
9	10
19	4
17	5
6	8
7	20
2	12
14	3
# tree 24
1	6
2	19
19	11
1	2
6	14
6	13
11	9
14	18
13	7
6	17
9	10
18	3
19	4
6	8
7	20
2	12
6	5
# tree 25
1	6
2	19
1	2
6	14
6	13
19	9
14	18
6	17
13	7
19	11
9	10
18	3
19	4
17	5
6	8
7	20
2	12
# tree 26
1	6
2	19
1	2
6	14
6	13
2	9
14	18
6	17
13	7
19	11
9	10
18	3
19	4
17	5
6	8
7	20
2	12
# tree 27
1	6
2	19
19	11
1	2
11	9
6	13
6	14
9	10
13	7
6	17
14	18
19	4
6	8
10	12
7	20
14	3
6	5
# tree 28
1	6
2	19
1	2
19	9
6	13
6	14
6	17
9	10
13	7
19	11
14	18
19	4
17	5
6	8
10	12
7	20
14	3
# tree 29
1	6
2	19
1	2
2	9
6	13
6	14
6	17
9	10
13	7
19	11
14	18
19	4
17	5
6	8
10	12
7	20
14	3
# tree 30
1	6
2	19
1	2
6	14
19	9
6	13
14	18
9	10
13	7
19	11
6	17
18	3
19	4
6	8
10	12
7	20
6	5
# tree 31
1	6
2	19
1	2
6	14
2	9
6	13
14	18
9	10
13	7
19	11
6	17
18	3
19	4
6	8
10	12
7	20
6	5
# tree 32
1	2
1	6
2	19
6	14
6	13
19	11
14	18
6	17
13	7
2	10
11	9
18	3
19	4
17	5
6	8
2	12
13	20
# tree 33
1	2
1	6
2	19
6	14
6	13
19	11
6	17
13	7
14	18
2	10
11	9
19	4
17	5
6	8
7	20
2	12
14	3
# tree 34
1	2
1	6
2	19
6	14
6	13
19	11
14	18
13	7
6	17
2	10
11	9
18	3
19	4
6	8
7	20
2	12
6	5
# tree 35
1	2
1	6
2	19
6	14
6	13
14	18
6	17
13	7
19	11
2	10
18	3
19	4
17	5
6	8
7	20
2	12
19	9
# tree 36
1	2
1	6
2	19
6	13
6	14
19	11
2	10
13	7
6	17
14	18
11	9
19	4
6	8
10	12
7	20
14	3
6	5
# tree 37
1	2
1	6
2	19
6	13
6	14
6	17
2	10
13	7
19	11
14	18
19	4
17	5
6	8
10	12
7	20
14	3
19	9
# tree 38
1	2
1	6
2	19
