### 5 trees
# tree 1
1	2
8	3
7	4
7	5
1	7
16	8
20	12
17	14
20	16
5	17
17	18
5	20
12	22
4	6
18	9
3	10
8	11
2	13
22	21
14	23
# tree 2
16	8
1	7
20	16
5	20
5	17
7	5
20	12
7	4
8	3
1	2
12	22
17	14
17	18
4	6
3	10
8	11
2	13
22	21
14	23
17	9
# tree 3
16	8
1	7
20	16
5	20
5	17
7	5
20	12
7	4
17	18
8	3
1	2
17	14
12	22
4	6
18	9
3	10
8	11
2	13
14	23
5	21
# tree 4
16	8
1	7
20	16
5	20
5	17
7	5
20	12
7	4
17	18
8	3
1	2
17	14
12	22
4	6
18	9
3	10
8	11
2	13
14	23
12	21
# tree 5
20	16
5	20
7	5
1	7
5	17
16	8
20	12
7	4
8	3
1	2
17	14
17	18
12	22
4	6
3	10
8	11
2	13
14	23
12	21
17	9
