treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.611111111111111	1	Lowest SCE tree	-130.351897053527	1	Highest edge probability tree
2	0.679012345679012	2	Alternative tree	-452.239479540347	28	Alternative tree
3	0.679012345679012	2	Alternative tree	-452.239479540347	28	Alternative tree
4	0.679012345679012	2	Alternative tree	-152.666252184948	7	Alternative tree
5	0.679012345679012	2	Alternative tree	-150.158800155249	5	Alternative tree
6	0.740740740740741	5	Alternative tree	-158.502383331087	11	Alternative tree
7	0.679012345679012	2	Alternative tree	-153.397682371769	8	Alternative tree
8	0.788888888888889	10	Alternative tree	-142.329512496793	3	Alternative tree
9	0.7	3	Alternative tree	-142.329512496793	3	Alternative tree
10	0.766666666666667	8	Alternative tree	-142.329512496793	3	Alternative tree
11	0.740740740740741	4	Alternative tree	-132.162790469809	2	Alternative tree
12	0.763888888888889	6	Alternative tree	-172.47315528667	17	Alternative tree
13	0.833333333333333	11	Alternative tree	-154.47714560123	9	Alternative tree
14	0.763888888888889	6	Alternative tree	-175.71203750319	21	Alternative tree
15	0.876543209876543	18	Alternative tree	-164.643867628214	14	Alternative tree
16	0.777777777777778	9	Alternative tree	-164.643867628214	14	Alternative tree
17	0.851851851851852	14	Alternative tree	-164.643867628214	14	Alternative tree
18	0.833333333333333	12	Alternative tree	-151.969693571531	6	Alternative tree
19	0.763888888888889	7	Alternative tree	-173.204585473492	18	Alternative tree
20	0.876543209876543	18	Alternative tree	-162.136415598516	12	Alternative tree
21	0.777777777777778	9	Alternative tree	-162.136415598516	12	Alternative tree
22	0.851851851851852	15	Alternative tree	-162.136415598516	12	Alternative tree
23	0.833333333333333	11	Alternative tree	-181.54816864933	23	Alternative tree
24	0.938271604938272	20	Alternative tree	-170.479998774354	16	Alternative tree
25	0.839506172839506	13	Alternative tree	-170.479998774354	16	Alternative tree
26	0.91358024691358	19	Alternative tree	-170.479998774354	16	Alternative tree
27	0.833333333333333	12	Alternative tree	-155.208575788052	10	Alternative tree
28	0.938271604938272	20	Alternative tree	-144.140405913076	4	Alternative tree
29	0.839506172839506	13	Alternative tree	-144.140405913076	4	Alternative tree
30	0.91358024691358	19	Alternative tree	-144.140405913076	4	Alternative tree
31	0.952380952380952	22	Alternative tree	-174.284048702952	19	Alternative tree
32	0.873015873015873	16	Alternative tree	-195.518940604913	26	Alternative tree
33	0.986111111111111	24	Alternative tree	-184.450770729937	24	Alternative tree
34	0.875	17	Alternative tree	-184.450770729937	24	Alternative tree
35	0.958333333333333	23	Alternative tree	-184.450770729937	24	Alternative tree
36	0.952380952380952	22	Alternative tree	-177.522930919473	22	Alternative tree
37	1.05555555555556	26	Alternative tree	-166.454761044497	15	Alternative tree
38	0.944444444444444	21	Alternative tree	-166.454761044497	15	Alternative tree
39	1.02777777777778	25	Alternative tree	-166.454761044497	15	Alternative tree
40	0.952380952380952	22	Alternative tree	-175.015478889774	20	Alternative tree
41	1.05555555555556	26	Alternative tree	-163.947309014798	13	Alternative tree
42	0.944444444444444	21	Alternative tree	-163.947309014798	13	Alternative tree
43	1.02777777777778	25	Alternative tree	-163.947309014798	13	Alternative tree
44	1.11111111111111	28	Alternative tree	-197.329834021195	27	Alternative tree
45	1.20634920634921	30	Alternative tree	-186.261664146219	25	Alternative tree
46	1.07936507936508	27	Alternative tree	-186.261664146219	25	Alternative tree
47	1.17460317460317	29	Alternative tree	-186.261664146219	25	Alternative tree
