### 27 trees
# tree 1
0	1
8	4
4	6
1	7
1	8
7	2
6	3
6	5
8	9
# tree 2
1	8
8	4
0	1
4	6
1	7
6	3
6	5
8	9
1	2
# tree 3
1	8
8	4
0	1
1	7
4	6
7	2
6	5
8	9
7	3
# tree 4
1	8
8	4
0	1
1	7
4	6
7	2
6	5
8	9
4	3
# tree 5
1	8
8	4
0	1
1	7
4	6
7	2
6	3
8	9
4	5
# tree 6
1	8
0	1
1	7
8	6
8	4
7	2
6	3
6	5
8	9
# tree 7
1	8
0	1
1	7
1	6
8	4
7	2
6	3
6	5
8	9
# tree 8
0	1
1	8
8	4
4	6
1	7
6	5
8	9
1	2
8	3
# tree 9
0	1
1	8
8	4
4	6
1	7
6	5
8	9
1	2
4	3
# tree 10
0	1
1	8
8	4
4	6
1	7
6	5
8	9
1	2
1	3
# tree 11
0	1
1	8
8	4
4	6
1	7
6	3
8	9
1	2
4	5
# tree 12
0	1
1	8
8	6
8	4
1	7
6	3
6	5
8	9
1	2
# tree 13
0	1
1	8
1	6
8	4
1	7
6	3
6	5
8	9
1	2
# tree 14
0	1
1	8
8	4
1	7
4	6
7	2
8	9
7	3
4	5
# tree 15
0	1
1	8
1	7
8	6
8	4
7	2
6	5
8	9
7	3
# tree 16
0	1
1	8
1	7
1	6
8	4
7	2
6	5
8	9
7	3
# tree 17
0	1
1	8
1	7
8	6
8	4
7	2
6	3
8	9
4	5
# tree 18
0	1
1	8
1	7
1	6
8	4
7	2
6	3
8	9
4	5
# tree 19
0	1
1	8
8	4
4	6
1	7
8	9
1	2
1	3
4	5
# tree 20
0	1
1	8
8	6
8	4
1	7
6	5
8	9
1	2
1	3
# tree 21
0	1
1	8
1	6
8	4
1	7
6	5
8	9
1	2
1	3
# tree 22
0	1
1	8
8	6
8	4
1	7
6	3
8	9
1	2
4	5
# tree 23
0	1
1	8
1	6
8	4
1	7
6	3
8	9
1	2
4	5
# tree 24
0	1
1	8
1	7
8	4
7	2
8	9
7	3
4	5
8	6
# tree 25
0	1
1	8
1	7
8	4
7	2
8	9
7	3
4	5
1	6
# tree 26
0	1
1	8
8	4
1	7
8	9
1	2
1	3
4	5
8	6
# tree 27
0	1
1	8
8	4
1	7
8	9
1	2
1	3
4	5
1	6
