treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.0740740740740741	1	Lowest SCE tree	-57.7710202764879	1	Highest edge probability tree
2	0.0833333333333333	2	Alternative tree	-148.865159267041	114	Alternative tree
3	0.0833333333333333	2	Alternative tree	-173.125310586639	130	Alternative tree
4	0.583333333333333	21	Alternative tree	-148.865159267041	114	Alternative tree
5	0.125	4	Alternative tree	-80.7583040501054	20	Alternative tree
6	0.814814814814815	26	Alternative tree	-105.83659367696	69	Alternative tree
7	0.0833333333333333	2	Alternative tree	-89.7481363385591	39	Alternative tree
8	1.04166666666667	33	Alternative tree	-89.7481363385591	39	Alternative tree
9	0.0833333333333333	2	Alternative tree	-98.938782926128	51	Alternative tree
10	0.375	11	Alternative tree	-74.8593268396092	10	Alternative tree
11	0.166666666666667	6	Alternative tree	-87.2091645441798	33	Alternative tree
12	2.125	54	Alternative tree	-79.7588307183502	18	Alternative tree
13	1.375	42	Alternative tree	-87.2091645441798	33	Alternative tree
14	2.2962962962963	57	Alternative tree	-65.9151689633292	5	Alternative tree
15	1.45833333333333	44	Alternative tree	-74.9442255620647	11	Alternative tree
16	0.333333333333333	10	Alternative tree	-59.9520257305427	3	Alternative tree
17	0.0833333333333333	2	Alternative tree	-73.3385968225398	9	Alternative tree
18	0.0833333333333333	2	Alternative tree	-76.8043327253395	14	Alternative tree
19	0.25	9	Alternative tree	-73.3385968225398	9	Alternative tree
20	0.0833333333333333	2	Alternative tree	-58.1159846339226	2	Alternative tree
21	3.95833333333333	89	Alternative tree	-83.088374248906	27	Alternative tree
22	2.83333333333333	66	Alternative tree	-68.0961744173839	7	Alternative tree
23	2.58333333333333	62	Alternative tree	-81.482745509381	22	Alternative tree
24	2.58333333333333	62	Alternative tree	-81.482745509381	22	Alternative tree
25	3.08333333333333	70	Alternative tree	-66.2601333207639	6	Alternative tree
26	2.58333333333333	62	Alternative tree	-157.009307953883	121	Alternative tree
27	2.58333333333333	62	Alternative tree	-157.009307953883	121	Alternative tree
28	3.41666666666667	78	Alternative tree	-113.980742363801	85	Alternative tree
29	2.58333333333333	62	Alternative tree	-97.8922850254004	48	Alternative tree
30	3.54166666666667	81	Alternative tree	-97.8922850254004	48	Alternative tree
31	2.58333333333333	62	Alternative tree	-107.082931612969	73	Alternative tree
32	2.875	67	Alternative tree	-83.0034755264505	26	Alternative tree
33	2.58333333333333	62	Alternative tree	-87.9029794051914	35	Alternative tree
34	0.380952380952381	12	Alternative tree	-75.5196022765946	13	Alternative tree
35	0.380952380952381	12	Alternative tree	-78.9853381793943	17	Alternative tree
36	0.571428571428571	20	Alternative tree	-75.5196022765946	13	Alternative tree
37	0.380952380952381	12	Alternative tree	-60.2969900879774	4	Alternative tree
38	0.380952380952381	12	Alternative tree	-151.046164721096	117	Alternative tree
39	0.380952380952381	12	Alternative tree	-175.306316040694	132	Alternative tree
40	0.952380952380952	30	Alternative tree	-151.046164721096	117	Alternative tree
41	0.428571428571429	13	Alternative tree	-82.9393095041601	25	Alternative tree
42	0.380952380952381	12	Alternative tree	-91.9291417926139	43	Alternative tree
43	1.47619047619048	46	Alternative tree	-91.9291417926139	43	Alternative tree
44	1.47619047619048	45	Alternative tree	-101.119788380183	59	Alternative tree
45	0.333333333333333	10	Alternative tree	-77.040332293664	15	Alternative tree
46	0.476190476190476	15	Alternative tree	-89.3901699982346	37	Alternative tree
47	2.71428571428571	63	Alternative tree	-81.939836172405	23	Alternative tree
48	1.85714285714286	52	Alternative tree	-89.3901699982346	37	Alternative tree
49	0.0952380952380952	3	Alternative tree	-149.210123624476	115	Alternative tree
50	0.0952380952380952	3	Alternative tree	-173.470274944074	131	Alternative tree
51	0.666666666666667	25	Alternative tree	-149.210123624476	115	Alternative tree
52	0.428571428571429	13	Alternative tree	-81.1032684075401	21	Alternative tree
53	0.916666666666667	29	Alternative tree	-106.181558034395	70	Alternative tree
54	0.0952380952380952	3	Alternative tree	-90.0931006959939	41	Alternative tree
55	1.19047619047619	39	Alternative tree	-90.0931006959939	41	Alternative tree
56	0.0952380952380952	3	Alternative tree	-99.2837472835627	53	Alternative tree
57	0.428571428571429	13	Alternative tree	-75.204291197044	12	Alternative tree
58	0.19047619047619	7	Alternative tree	-87.5541289016146	34	Alternative tree
59	2.42857142857143	58	Alternative tree	-80.1037950757849	19	Alternative tree
60	2.14285714285714	55	Alternative tree	-87.5541289016146	34	Alternative tree
61	0.958333333333333	31	Alternative tree	-128.823877450578	101	Alternative tree
62	0.142857142857143	5	Alternative tree	-112.735420112177	83	Alternative tree
63	1.23809523809524	41	Alternative tree	-112.735420112177	83	Alternative tree
64	0.142857142857143	5	Alternative tree	-121.926066699745	91	Alternative tree
65	0.476190476190476	16	Alternative tree	-97.8466106132267	47	Alternative tree
66	0.238095238095238	8	Alternative tree	-110.196448317797	79	Alternative tree
67	2.47619047619048	59	Alternative tree	-102.746114491968	61	Alternative tree
68	2.76190476190476	65	Alternative tree	-110.196448317797	79	Alternative tree
69	0.916666666666667	29	Alternative tree	-137.813709739031	110	Alternative tree
70	0.916666666666667	29	Alternative tree	-137.813709739031	110	Alternative tree
71	1	32	Alternative tree	-135.274737944652	106	Alternative tree
72	2.95833333333333	69	Alternative tree	-127.824404118822	99	Alternative tree
73	2.20833333333333	56	Alternative tree	-135.274737944652	106	Alternative tree
74	0.523809523809524	18	Alternative tree	-104.297471107301	63	Alternative tree
75	2.76190476190476	64	Alternative tree	-96.8471372814715	45	Alternative tree
76	1.9047619047619	53	Alternative tree	-104.297471107301	63	Alternative tree
77	3.23809523809524	74	Alternative tree	-83.6637509634358	30	Alternative tree
78	3.23809523809524	74	Alternative tree	-83.6637509634358	30	Alternative tree
79	3.80952380952381	85	Alternative tree	-68.4411387748187	8	Alternative tree
80	3.23809523809524	74	Alternative tree	-159.190313407937	125	Alternative tree
81	3.23809523809524	74	Alternative tree	-159.190313407937	125	Alternative tree
82	3.41666666666667	78	Alternative tree	-131.153947649378	105	Alternative tree
83	3.23809523809524	74	Alternative tree	-100.073290479455	56	Alternative tree
84	4.33333333333333	92	Alternative tree	-100.073290479455	56	Alternative tree
85	4.33333333333333	92	Alternative tree	-109.263937067024	77	Alternative tree
86	2.83333333333333	66	Alternative tree	-85.1844809805053	31	Alternative tree
87	3.23809523809524	74	Alternative tree	-90.0839848592462	40	Alternative tree
88	3.52380952380952	80	Alternative tree	-157.354272311317	122	Alternative tree
89	3.52380952380952	80	Alternative tree	-157.354272311317	122	Alternative tree
90	4.47619047619048	94	Alternative tree	-114.325706721236	86	Alternative tree
91	3.52380952380952	80	Alternative tree	-98.2372493828352	50	Alternative tree
92	4.61904761904762	96	Alternative tree	-98.2372493828352	50	Alternative tree
