clusterID	truncal	treeClust	cpnRemClust	nMuts	SAMPLE	meanCCF	CCF_CI_low	CCF_CI_high	clonality	clone_proportions_default
1	FALSE	FALSE	FALSE	76	CRUK0035_BP_T1.R1	97	91.9000940279798	101.354077446148	clonal	0
1	FALSE	FALSE	FALSE	76	CRUK0035_BR_T1.R1	71	67.9883318155552	74.8023340873487	clonal	0
1	FALSE	FALSE	FALSE	76	CRUK0035_SU_FLN1	0	0	0	absent	0
1	FALSE	FALSE	FALSE	76	CRUK0035_SU_FLN2	0	0	0	absent	0
1	FALSE	FALSE	FALSE	76	CRUK0035_SU_LN01	0	0	0	absent	0
1	FALSE	FALSE	FALSE	76	CRUK0035_SU_T1.R1	0	0	0	absent	0
1	FALSE	FALSE	FALSE	76	CRUK0035_SU_T1.R2	0	0	0	absent	0
1	FALSE	FALSE	FALSE	76	CRUK0035_SU_T1.R3	0	0	0	absent	0
2	TRUE	FALSE	FALSE	72	CRUK0035_BP_T1.R1	104	99.8037533540918	108.845087987185	clonal	0
2	TRUE	FALSE	FALSE	72	CRUK0035_BR_T1.R1	97	90.5961291510345	103.603915606207	clonal	0
2	TRUE	FALSE	FALSE	72	CRUK0035_SU_FLN1	101	95.210293588243	106.374907348778	clonal	0
2	TRUE	FALSE	FALSE	72	CRUK0035_SU_FLN2	99	93.1466574146806	104.885588033031	clonal	0
2	TRUE	FALSE	FALSE	72	CRUK0035_SU_LN01	89	82.3799906073876	96.2418423312488	clonal	0
2	TRUE	FALSE	FALSE	72	CRUK0035_SU_T1.R1	95	89.766492106532	100.724190052806	clonal	0
2	TRUE	FALSE	FALSE	72	CRUK0035_SU_T1.R2	100	94.4865463320271	106.368999106419	clonal	0
2	TRUE	FALSE	FALSE	72	CRUK0035_SU_T1.R3	95	89.8314594182655	101.14887939917	clonal	0
3	FALSE	FALSE	FALSE	58	CRUK0035_BP_T1.R1	94	89.1359892597503	99.7208230298281	clonal	0
3	FALSE	FALSE	FALSE	58	CRUK0035_BR_T1.R1	105	100.191522421442	110.342022997546	clonal	0
3	FALSE	FALSE	FALSE	58	CRUK0035_SU_FLN1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	58	CRUK0035_SU_FLN2	0	0	0	absent	0
3	FALSE	FALSE	FALSE	58	CRUK0035_SU_LN01	0	0	0	absent	0
3	FALSE	FALSE	FALSE	58	CRUK0035_SU_T1.R1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	58	CRUK0035_SU_T1.R2	0	0	0	absent	0
3	FALSE	FALSE	FALSE	58	CRUK0035_SU_T1.R3	0	0	0	absent	0
4	FALSE	FALSE	FALSE	36	CRUK0035_BP_T1.R1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	36	CRUK0035_BR_T1.R1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	36	CRUK0035_SU_FLN1	94	84.6426981359622	103.765603295956	clonal	0
4	FALSE	FALSE	FALSE	36	CRUK0035_SU_FLN2	91	83.2696313229816	99.4591197678915	clonal	0
4	FALSE	FALSE	FALSE	36	CRUK0035_SU_LN01	83	73.8394467355373	93.1224038217944	clonal	0
4	FALSE	FALSE	FALSE	36	CRUK0035_SU_T1.R1	85	76.576117181577	92.7412504518256	clonal	0
4	FALSE	FALSE	FALSE	36	CRUK0035_SU_T1.R2	90	82.7684178374014	98.0317965214002	clonal	0
