treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	1.075	1	Lowest SCE tree	-75.3633796281331	1	Highest edge probability tree
2	1.075	1	Lowest SCE tree	-179.335456712125	111	Alternative tree
3	1.55	11	Alternative tree	-76.9768426565723	3	Alternative tree
4	1.22857142857143	3	Alternative tree	-149.877248172866	107	Alternative tree
5	1.22857142857143	3	Alternative tree	-89.9626027017863	36	Alternative tree
6	1.15	2	Alternative tree	-88.1775002685315	33	Alternative tree
7	1.075	1	Lowest SCE tree	-112.985383742749	95	Alternative tree
8	1.075	1	Lowest SCE tree	-77.2479081986352	4	Alternative tree
9	1.075	1	Lowest SCE tree	-78.2859470222026	7	Alternative tree
10	1.22857142857143	3	Alternative tree	-80.4175664656557	13	Alternative tree
11	1.25714285714286	4	Alternative tree	-80.4175664656557	13	Alternative tree
12	1.8	18	Alternative tree	-80.4175664656557	13	Alternative tree
13	1.31428571428571	5	Alternative tree	-80.4175664656557	13	Alternative tree
14	1.22857142857143	3	Alternative tree	-75.9395763570174	2	Alternative tree
15	1.22857142857143	3	Alternative tree	-179.911653441009	112	Alternative tree
16	1.77142857142857	17	Alternative tree	-77.5530393854567	5	Alternative tree
17	1.43333333333333	8	Alternative tree	-150.453444901751	108	Alternative tree
18	1.43333333333333	8	Alternative tree	-90.5387994306707	39	Alternative tree
19	1.31428571428571	5	Alternative tree	-88.7536969974159	34	Alternative tree
20	1.22857142857143	3	Alternative tree	-113.561580471633	96	Alternative tree
21	1.22857142857143	3	Alternative tree	-77.8241049275196	6	Alternative tree
22	1.22857142857143	3	Alternative tree	-78.862143751087	9	Alternative tree
23	1.43333333333333	8	Alternative tree	-80.9937631945401	16	Alternative tree
24	1.46666666666667	9	Alternative tree	-80.9937631945401	16	Alternative tree
25	2.1	24	Alternative tree	-80.9937631945401	16	Alternative tree
26	1.53333333333333	10	Alternative tree	-80.9937631945401	16	Alternative tree
27	1.77142857142857	17	Alternative tree	-151.490711201305	109	Alternative tree
28	1.77142857142857	17	Alternative tree	-91.5760657302256	42	Alternative tree
29	1.625	13	Alternative tree	-89.7909632969708	35	Alternative tree
30	1.77142857142857	17	Alternative tree	-114.598846771188	97	Alternative tree
31	1.77142857142857	17	Alternative tree	-78.8613712270745	8	Alternative tree
32	1.55	11	Alternative tree	-79.8994100506419	11	Alternative tree
33	1.77142857142857	17	Alternative tree	-82.031029494095	18	Alternative tree
34	1.8	18	Alternative tree	-82.031029494095	18	Alternative tree
35	2.34285714285714	28	Alternative tree	-82.031029494095	18	Alternative tree
36	1.85714285714286	20	Alternative tree	-82.031029494095	18	Alternative tree
37	1.22857142857143	3	Alternative tree	-127.584606816402	102	Alternative tree
38	1.22857142857143	3	Alternative tree	-91.8471312722884	45	Alternative tree
39	1.22857142857143	3	Alternative tree	-92.8851700958558	50	Alternative tree
40	1.43333333333333	8	Alternative tree	-95.0167895393089	63	Alternative tree
41	1.46666666666667	9	Alternative tree	-95.0167895393089	63	Alternative tree
42	2.1	24	Alternative tree	-95.0167895393089	63	Alternative tree
43	1.53333333333333	10	Alternative tree	-95.0167895393089	63	Alternative tree
44	1.15	2	Alternative tree	-125.799504383147	99	Alternative tree
45	1.15	2	Alternative tree	-90.0620288390337	37	Alternative tree
46	1.15	2	Alternative tree	-91.1000676626011	41	Alternative tree
47	1.31428571428571	5	Alternative tree	-93.2316871060542	52	Alternative tree
48	1.34285714285714	6	Alternative tree	-93.2316871060542	52	Alternative tree
49	1.88571428571429	21	Alternative tree	-93.2316871060542	52	Alternative tree
50	1.4	7	Alternative tree	-93.2316871060542	52	Alternative tree
51	1.075	1	Lowest SCE tree	-80.1704755927047	12	Alternative tree
52	1.22857142857143	3	Alternative tree	-82.3020950361578	19	Alternative tree
53	1.25714285714286	4	Alternative tree	-82.3020950361578	19	Alternative tree
54	1.8	18	Alternative tree	-82.3020950361578	19	Alternative tree
55	1.31428571428571	5	Alternative tree	-82.3020950361578	19	Alternative tree
56	1.22857142857143	3	Alternative tree	-83.3401338597252	23	Alternative tree
57	1.25714285714286	4	Alternative tree	-83.3401338597252	23	Alternative tree
58	1.8	18	Alternative tree	-83.3401338597252	23	Alternative tree
59	1.31428571428571	5	Alternative tree	-83.3401338597252	23	Alternative tree
60	2.06666666666667	23	Alternative tree	-152.06690793019	110	Alternative tree
61	2.06666666666667	23	Alternative tree	-92.15226245911	46	Alternative tree
62	1.85714285714286	20	Alternative tree	-90.3671600258552	38	Alternative tree
63	2.06666666666667	23	Alternative tree	-115.175043500072	98	Alternative tree
64	2.06666666666667	23	Alternative tree	-79.4375679559589	10	Alternative tree
65	1.77142857142857	17	Alternative tree	-80.4756067795263	14	Alternative tree
66	2.06666666666667	23	Alternative tree	-82.6072262229794	21	Alternative tree
67	2.1	24	Alternative tree	-82.6072262229794	21	Alternative tree
68	2.73333333333333	35	Alternative tree	-82.6072262229794	21	Alternative tree
69	2.16666666666667	25	Alternative tree	-82.6072262229794	21	Alternative tree
70	1.43333333333333	8	Alternative tree	-128.160803545286	104	Alternative tree
71	1.43333333333333	8	Alternative tree	-92.4233280011728	48	Alternative tree
72	1.43333333333333	8	Alternative tree	-93.4613668247402	55	Alternative tree
73	1.72	15	Alternative tree	-95.5929862681933	69	Alternative tree
74	1.76	16	Alternative tree	-95.5929862681933	69	Alternative tree
75	2.52	31	Alternative tree	-95.5929862681933	69	Alternative tree
76	1.84	19	Alternative tree	-95.5929862681933	69	Alternative tree
77	1.31428571428571	5	Alternative tree	-126.375701112032	100	Alternative tree
78	1.31428571428571	5	Alternative tree	-90.6382255679181	40	Alternative tree
79	1.31428571428571	5	Alternative tree	-91.6762643914855	44	Alternative tree
80	1.53333333333333	10	Alternative tree	-93.8078838349385	57	Alternative tree
81	1.56666666666667	12	Alternative tree	-93.8078838349385	57	Alternative tree
82	2.2	26	Alternative tree	-93.8078838349385	57	Alternative tree
83	1.63333333333333	14	Alternative tree	-93.8078838349385	57	Alternative tree
84	1.22857142857143	3	Alternative tree	-80.7466723215891	15	Alternative tree
85	1.43333333333333	8	Alternative tree	-82.8782917650422	22	Alternative tree
86	1.46666666666667	9	Alternative tree	-82.8782917650422	22	Alternative tree
87	2.1	24	Alternative tree	-82.8782917650422	22	Alternative tree
88	1.53333333333333	10	Alternative tree	-82.8782917650422	22	Alternative tree
89	1.43333333333333	8	Alternative tree	-83.9163305886096	25	Alternative tree
90	1.46666666666667	9	Alternative tree	-83.9163305886096	25	Alternative tree
91	2.1	24	Alternative tree	-83.9163305886096	25	Alternative tree
92	1.53333333333333	10	Alternative tree	-83.9163305886096	25	Alternative tree
93	2.06666666666667	23	Alternative tree	-129.198069844841	105	Alternative tree
94	2.06666666666667	23	Alternative tree	-93.4605943007277	54	Alternative tree
95	1.77142857142857	17	Alternative tree	-94.4986331242951	59	Alternative tree
96	2.06666666666667	23	Alternative tree	-96.6302525677482	73	Alternative tree
97	2.1	24	Alternative tree	-96.6302525677482	73	Alternative tree
98	2.73333333333333	35	Alternative tree	-96.6302525677482	73	Alternative tree
99	2.16666666666667	25	Alternative tree	-96.6302525677482	73	Alternative tree
100	1.85714285714286	20	Alternative tree	-127.412967411586	101	Alternative tree
101	1.85714285714286	20	Alternative tree	-91.6754918674729	43	Alternative tree
102	1.625	13	Alternative tree	-92.7135306910404	49	Alternative tree
103	1.85714285714286	20	Alternative tree	-94.8451501344934	62	Alternative tree
104	1.88571428571429	21	Alternative tree	-94.8451501344934	62	Alternative tree
105	2.42857142857143	29	Alternative tree	-94.8451501344934	62	Alternative tree
106	1.94285714285714	22	Alternative tree	-94.8451501344934	62	Alternative tree
107	1.77142857142857	17	Alternative tree	-81.783938621144	17	Alternative tree
108	2.06666666666667	23	Alternative tree	-83.9155580645971	24	Alternative tree
109	2.1	24	Alternative tree	-83.9155580645971	24	Alternative tree
110	2.73333333333333	35	Alternative tree	-83.9155580645971	24	Alternative tree
111	2.16666666666667	25	Alternative tree	-83.9155580645971	24	Alternative tree
112	1.77142857142857	17	Alternative tree	-84.9535968881645	27	Alternative tree
113	1.8	18	Alternative tree	-84.9535968881645	27	Alternative tree
