### 483 trees
# tree 1
27	2
67	3
35	4
17	5
37	7
32	9
45	11
41	12
29	14
1	16
25	17
32	18
35	22
14	25
11	27
45	29
78	32
9	34
62	35
3	37
1	41
22	45
12	62
16	67
12	78
34	6
4	8
18	10
2	13
7	15
5	20
14	28
# tree 2
16	67
62	35
25	17
3	37
78	32
22	45
1	41
45	29
14	25
29	14
45	11
12	78
32	9
12	62
67	3
35	22
41	12
1	16
9	34
35	4
32	18
11	2
37	7
17	5
11	27
34	6
4	8
18	10
2	13
7	15
5	20
14	28
# tree 3
11	27
16	67
62	35
3	37
78	32
22	45
1	41
45	29
14	25
29	14
45	11
12	78
32	9
12	62
67	3
35	22
41	12
1	16
9	34
35	4
32	18
27	2
37	7
29	5
25	17
34	6
4	8
18	10
2	13
7	15
5	20
14	28
# tree 4
11	27
16	67
62	35
3	37
78	32
22	45
1	41
45	29
14	25
29	14
45	11
12	78
32	9
12	62
67	3
35	22
41	12
1	16
9	34
35	4
32	18
27	2
37	7
25	5
25	17
34	6
4	8
18	10
2	13
7	15
5	20
14	28
# tree 5
11	27
16	67
62	35
3	37
78	32
22	45
1	41
45	29
14	25
29	14
45	11
12	78
32	9
12	62
67	3
35	22
41	12
1	16
9	34
35	4
32	18
27	2
37	7
14	5
25	17
34	6
4	8
18	10
2	13
7	15
5	20
14	28
# tree 6
11	27
16	67
62	35
3	37
78	32
22	45
1	41
45	29
14	25
29	14
45	11
12	78
32	9
12	62
67	3
35	22
41	12
1	16
9	34
35	4
32	18
27	2
37	7
45	5
25	17
34	6
4	8
18	10
2	13
7	15
5	20
14	28
# tree 7
11	27
16	67
62	35
3	37
78	32
22	45
1	41
45	29
14	25
29	14
45	11
12	78
32	9
12	62
67	3
35	22
41	12
1	16
9	34
35	4
32	18
27	2
37	7
22	5
25	17
34	6
4	8
18	10
2	13
7	15
5	20
14	28
# tree 8
11	27
16	67
62	35
25	17
3	37
78	32
22	45
1	41
45	29
14	25
29	14
45	11
12	78
32	9
12	62
67	3
35	22
41	12
1	16
35	4
32	18
27	2
37	7
17	5
9	34
4	8
18	10
2	13
7	15
5	20
14	28
9	6
# tree 9
11	27
16	67
62	35
25	17
3	37
78	32
22	45
1	41
45	29
14	25
29	14
45	11
12	78
32	9
12	62
67	3
35	22
41	12
1	16
9	34
35	4
32	18
37	7
17	5
27	2
34	6
4	8
18	10
7	15
5	20
14	28
27	13
# tree 10
11	27
16	67
62	35
25	17
3	37
78	32
22	45
1	41
45	29
14	25
29	14
45	11
12	78
32	9
12	62
67	3
35	22
41	12
1	16
9	34
35	4
32	18
37	7
17	5
27	2
34	6
4	8
18	10
7	15
5	20
14	28
45	13
# tree 11
11	27
16	67
62	35
25	17
3	37
78	32
22	45
1	41
45	29
14	25
29	14
45	11
12	78
32	9
12	62
67	3
35	22
41	12
1	16
9	34
35	4
32	18
37	7
17	5
27	2
34	6
4	8
18	10
7	15
5	20
14	28
11	13
# tree 12
11	27
16	67
62	35
25	17
3	37
78	32
22	45
1	41
45	29
14	25
29	14
45	11
12	78
32	9
12	62
67	3
35	22
41	12
1	16
9	34
35	4
32	18
37	7
17	5
27	2
34	6
4	8
18	10
7	15
5	20
14	28
22	13
# tree 13
11	27
16	67
62	35
25	17
3	37
78	32
22	45
1	41
45	29
14	25
29	14
45	11
12	78
32	9
12	62
67	3
35	22
41	12
1	16
9	34
35	4
