### 17 trees
# tree 1
1	2
1	4
8	6
4	7
1	8
2	9
6	10
10	12
9	0
12	3
7	5
8	11
# tree 2
1	8
1	4
1	2
8	6
6	10
2	9
4	7
10	12
9	0
7	5
8	11
8	3
# tree 3
1	8
1	4
1	2
8	6
6	10
2	9
4	7
10	12
9	0
7	5
8	11
1	3
# tree 4
1	8
1	4
1	2
8	6
6	10
2	9
4	7
10	12
9	0
7	5
8	11
6	3
# tree 5
1	8
1	4
1	2
8	6
6	10
2	9
4	7
10	12
9	0
7	5
8	11
10	3
# tree 6
1	8
1	4
1	2
8	10
2	9
10	12
4	7
8	6
9	0
12	3
7	5
8	11
# tree 7
1	8
1	4
1	2
8	6
2	9
8	12
4	7
6	10
9	0
12	3
7	5
8	11
# tree 8
1	8
1	4
1	2
8	6
2	9
6	12
4	7
6	10
9	0
12	3
7	5
8	11
# tree 9
1	8
1	2
1	4
2	9
6	12
4	7
8	6
8	10
9	0
12	3
7	5
8	11
# tree 10
1	8
1	2
8	10
1	4
2	9
4	7
10	12
8	6
9	0
7	5
8	11
1	3
# tree 11
1	8
1	2
8	10
1	4
2	9
4	7
8	6
10	12
9	0
7	5
8	11
6	3
# tree 12
1	8
1	2
8	6
1	4
2	9
4	7
6	12
6	10
9	0
7	5
8	11
8	3
# tree 13
1	8
1	2
8	6
1	4
2	9
4	7
6	12
6	10
9	0
7	5
8	11
1	3
# tree 14
1	8
1	2
8	6
1	4
2	9
4	7
6	12
6	10
9	0
7	5
8	11
6	3
# tree 15
1	8
1	2
8	6
1	4
2	9
4	7
6	10
6	12
9	0
7	5
8	11
10	3
# tree 16
1	2
8	6
1	4
1	8
2	9
4	7
6	12
8	10
9	0
7	5
8	11
1	3
# tree 17
1	2
8	6
1	4
1	8
2	9
4	7
6	12
8	10
9	0
7	5
8	11
6	3
