clusterID	truncal	treeClust	cpnRemClust	nMuts	SAMPLE	meanCCF	CCF_CI_low	CCF_CI_high	clonality	clone_proportions_default
1	TRUE	FALSE	FALSE	321	CRUK0484_BP_T1.FR1	101	98.850414635101	103.079965176252	clonal	0
1	TRUE	FALSE	FALSE	321	CRUK0484_BP_T1.R2	98	96.3154821910405	99.9889855522464	clonal	0
1	TRUE	FALSE	FALSE	321	CRUK0484_BP_T1.R3	100	98.307058428064	101.296740907765	clonal	0
1	TRUE	FALSE	FALSE	321	CRUK0484_BR_T1.R1	99	97.0731322946602	100.589761371133	clonal	0
1	TRUE	FALSE	FALSE	321	CRUK0484_SU_FLN1	101	98.1383928186325	103.287112003483	clonal	0
1	TRUE	FALSE	FALSE	321	CRUK0484_SU_LN1	98	96.7851993638947	100.053399762752	clonal	0
1	TRUE	FALSE	FALSE	321	CRUK0484_SU_T1.R1	99	96.630641859825	100.490664989068	clonal	0
1	TRUE	FALSE	FALSE	321	CRUK0484_SU_T1.R2	107	104.885921158453	108.906398995723	clonal	0
1	TRUE	FALSE	FALSE	321	CRUK0484_SU_T1.R3	101	99.6929986196824	103.077229809956	clonal	0
1	TRUE	FALSE	FALSE	321	CRUK0484_SU_T1.R4	100	97.9375411959896	101.279380397802	clonal	0
2	FALSE	FALSE	FALSE	70	CRUK0484_BP_T1.FR1	0	0	0	absent	0
2	FALSE	FALSE	FALSE	70	CRUK0484_BP_T1.R2	97	94.0273038737187	100.52214669972	clonal	21
2	FALSE	FALSE	FALSE	70	CRUK0484_BP_T1.R3	100	97.0207487406892	102.988062984898	clonal	22
2	FALSE	FALSE	FALSE	70	CRUK0484_BR_T1.R1	0	0	0	absent	0
2	FALSE	FALSE	FALSE	70	CRUK0484_SU_FLN1	0	0	0	absent	0
2	FALSE	FALSE	FALSE	70	CRUK0484_SU_LN1	0	0	0	absent	0
2	FALSE	FALSE	FALSE	70	CRUK0484_SU_T1.R1	0	0	0	absent	0
2	FALSE	FALSE	FALSE	70	CRUK0484_SU_T1.R2	0	0	0	absent	0
2	FALSE	FALSE	FALSE	70	CRUK0484_SU_T1.R3	0	0	0	absent	0
2	FALSE	FALSE	FALSE	70	CRUK0484_SU_T1.R4	0	0	0	absent	0
3	FALSE	FALSE	FALSE	60	CRUK0484_BP_T1.FR1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	60	CRUK0484_BP_T1.R2	0	0	0	absent	0
3	FALSE	FALSE	FALSE	60	CRUK0484_BP_T1.R3	0	0	0	absent	0
3	FALSE	FALSE	FALSE	60	CRUK0484_BR_T1.R1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	60	CRUK0484_SU_FLN1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	60	CRUK0484_SU_LN1	100	96.5740224105151	103.988886125722	clonal	0
3	FALSE	FALSE	FALSE	60	CRUK0484_SU_T1.R1	98	93.5421230357435	101.689057657206	subclonal	0
3	FALSE	FALSE	FALSE	60	CRUK0484_SU_T1.R2	19	16.4745096834233	21.5801119326925	subclonal	0.814159292035399
3	FALSE	FALSE	FALSE	60	CRUK0484_SU_T1.R3	0	0	0	absent	0
3	FALSE	FALSE	FALSE	60	CRUK0484_SU_T1.R4	0	0	0	absent	0
4	FALSE	FALSE	FALSE	51	CRUK0484_BP_T1.FR1	97	91.3470983556232	102.886663579155	clonal	0
4	FALSE	FALSE	FALSE	51	CRUK0484_BP_T1.R2	94	89.8916357561692	97.8506907965092	clonal	0
4	FALSE	FALSE	FALSE	51	CRUK0484_BP_T1.R3	95	90.3539792585366	100.015648134603	clonal	0
4	FALSE	FALSE	FALSE	51	CRUK0484_BR_T1.R1	97	92.6669494055051	101.197015260359	clonal	0
4	FALSE	FALSE	FALSE	51	CRUK0484_SU_FLN1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	51	CRUK0484_SU_LN1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	51	CRUK0484_SU_T1.R1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	51	CRUK0484_SU_T1.R2	94	88.3799254481448	99.6361076515978	subclonal	0
4	FALSE	FALSE	FALSE	51	CRUK0484_SU_T1.R3	99	95.1580638896529	103.77926943881	clonal	0
4	FALSE	FALSE	FALSE	51	CRUK0484_SU_T1.R4	0	0	0	absent	0
5	FALSE	FALSE	FALSE	48	CRUK0484_BP_T1.FR1	0	0	0	absent	0
5	FALSE	FALSE	FALSE	48	CRUK0484_BP_T1.R2	0	0	0	absent	0
5	FALSE	FALSE	FALSE	48	CRUK0484_BP_T1.R3	0	0	0	absent	0
5	FALSE	FALSE	FALSE	48	CRUK0484_BR_T1.R1	0	0	0	absent	0
5	FALSE	FALSE	FALSE	48	CRUK0484_SU_FLN1	96	89.5130653321314	101.578006782299	clonal	68
5	FALSE	FALSE	FALSE	48	CRUK0484_SU_LN1	0	0	0	absent	0
5	FALSE	FALSE	FALSE	48	CRUK0484_SU_T1.R1	0	0	0	absent	0
5	FALSE	FALSE	FALSE	48	CRUK0484_SU_T1.R2	0	0	0	absent	0
5	FALSE	FALSE	FALSE	48	CRUK0484_SU_T1.R3	0	0	0	absent	0
5	FALSE	FALSE	FALSE	48	CRUK0484_SU_T1.R4	0	0	0	absent	0
6	FALSE	FALSE	FALSE	48	CRUK0484_BP_T1.FR1	0	0	0	absent	0
6	FALSE	FALSE	FALSE	48	CRUK0484_BP_T1.R2	0	0	0	absent	0
6	FALSE	FALSE	FALSE	48	CRUK0484_BP_T1.R3	0	0	0	absent	0
6	FALSE	FALSE	FALSE	48	CRUK0484_BR_T1.R1	0	0	0	absent	0
6	FALSE	FALSE	FALSE	48	CRUK0484_SU_FLN1	94	85.2937025677083	103.024521291936	clonal	0
6	FALSE	FALSE	FALSE	48	CRUK0484_SU_LN1	0	0	0	absent	0
6	FALSE	FALSE	FALSE	48	CRUK0484_SU_T1.R1	0	0	0	absent	0
6	FALSE	FALSE	FALSE	48	CRUK0484_SU_T1.R2	0	0	0	absent	0
6	FALSE	FALSE	FALSE	48	CRUK0484_SU_T1.R3	0	0	0	absent	0
6	FALSE	FALSE	FALSE	48	CRUK0484_SU_T1.R4	100	94.726604075488	104.931211956834	clonal	0
7	FALSE	FALSE	FALSE	36	CRUK0484_BP_T1.FR1	0	0	0	absent	0
7	FALSE	FALSE	FALSE	36	CRUK0484_BP_T1.R2	0	0	0	absent	0
7	FALSE	FALSE	FALSE	36	CRUK0484_BP_T1.R3	0	0	0	absent	0
7	FALSE	FALSE	FALSE	36	CRUK0484_BR_T1.R1	0	0	0	absent	0
7	FALSE	FALSE	FALSE	36	CRUK0484_SU_FLN1	0	0	0	absent	0
7	FALSE	FALSE	FALSE	36	CRUK0484_SU_LN1	0	0	0	absent	0
7	FALSE	FALSE	FALSE	36	CRUK0484_SU_T1.R1	0	0	0	absent	0
7	FALSE	FALSE	FALSE	36	CRUK0484_SU_T1.R2	0	0	0	absent	0
7	FALSE	FALSE	FALSE	36	CRUK0484_SU_T1.R3	0	0	0	absent	0
7	FALSE	FALSE	FALSE	36	CRUK0484_SU_T1.R4	100	95.4590754494012	104.632762275303	clonal	32
8	FALSE	FALSE	FALSE	31	CRUK0484_BP_T1.FR1	99	91.2021852617595	105.825539956487	clonal	50
8	FALSE	FALSE	FALSE	31	CRUK0484_BP_T1.R2	0	0	0	absent	0
8	FALSE	FALSE	FALSE	31	CRUK0484_BP_T1.R3	0	0	0	absent	0
8	FALSE	FALSE	FALSE	31	CRUK0484_BR_T1.R1	93	88.0508064294178	97.4235530296644	clonal	53
