treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.180555555555556	1	Lowest SCE tree	-74.4871452447611	1	Highest edge probability tree
2	0.196969696969697	2	Alternative tree	-100.337344853277	18	Alternative tree
3	0.196969696969697	2	Alternative tree	-95.6373085608192	15	Alternative tree
4	0.651515151515151	12	Alternative tree	-82.321766275857	5	Alternative tree
5	0.196969696969697	2	Alternative tree	-92.0258268036962	12	Alternative tree
6	0.196969696969697	2	Alternative tree	-118.261991034585	36	Alternative tree
7	0.454545454545455	11	Alternative tree	-118.261991034585	36	Alternative tree
8	0.196969696969697	2	Alternative tree	-78.6831993441807	3	Alternative tree
9	0.196969696969697	2	Alternative tree	-104.306025042217	22	Alternative tree
10	0.196969696969697	2	Alternative tree	-104.306025042217	22	Alternative tree
11	0.318181818181818	8	Alternative tree	-104.306025042217	22	Alternative tree
12	0.196969696969697	2	Alternative tree	-75.5312817686366	2	Alternative tree
13	0.196969696969697	2	Alternative tree	-86.9116784937011	8	Alternative tree
14	0.216666666666667	3	Alternative tree	-108.502079141637	28	Alternative tree
15	0.196969696969697	2	Alternative tree	-108.502079141637	28	Alternative tree
16	0.35	9	Alternative tree	-108.502079141637	28	Alternative tree
17	0.216666666666667	3	Alternative tree	-79.7273358680563	4	Alternative tree
18	0.216666666666667	3	Alternative tree	-91.1077325931207	11	Alternative tree
19	0.216666666666667	3	Alternative tree	-104.533398952696	24	Alternative tree
20	0.216666666666667	3	Alternative tree	-99.8333626602388	17	Alternative tree
21	0.716666666666667	13	Alternative tree	-86.5178203752766	7	Alternative tree
22	0.216666666666667	3	Alternative tree	-87.9558150175766	10	Alternative tree
23	0.216666666666667	3	Alternative tree	-101.381481377152	20	Alternative tree
24	0.216666666666667	3	Alternative tree	-96.6814450846947	16	Alternative tree
25	0.716666666666667	13	Alternative tree	-83.3659027997325	6	Alternative tree
26	0.283333333333333	6	Alternative tree	-93.0699633275718	14	Alternative tree
27	0.216666666666667	3	Alternative tree	-121.487508169335	38	Alternative tree
28	0.716666666666667	13	Alternative tree	-108.171965884372	27	Alternative tree
29	0.216666666666667	3	Alternative tree	-117.876026412212	35	Alternative tree
30	0.716666666666667	13	Alternative tree	-103.471929591915	21	Alternative tree
31	0.216666666666667	3	Alternative tree	-113.175990119754	32	Alternative tree
32	0.240740740740741	4	Alternative tree	-92.1518691169963	13	Alternative tree
33	0.240740740740741	4	Alternative tree	-105.577535476572	25	Alternative tree
34	0.240740740740741	4	Alternative tree	-100.877499184114	19	Alternative tree
35	0.796296296296296	14	Alternative tree	-87.5619568991522	9	Alternative tree
36	0.240740740740741	4	Alternative tree	-125.683562268754	40	Alternative tree
37	0.796296296296296	14	Alternative tree	-112.368019983792	31	Alternative tree
38	0.796296296296296	14	Alternative tree	-107.667983691335	26	Alternative tree
39	0.240740740740741	4	Alternative tree	-122.53164469321	39	Alternative tree
40	0.796296296296296	14	Alternative tree	-109.216102408248	30	Alternative tree
41	0.314814814814815	7	Alternative tree	-118.920162936087	37	Alternative tree
42	0.796296296296296	14	Alternative tree	-104.516066115791	23	Alternative tree
43	0.314814814814815	7	Alternative tree	-114.22012664363	34	Alternative tree
44	0.796296296296296	14	Alternative tree	-129.322129200431	42	Alternative tree
45	0.240740740740741	4	Alternative tree	-139.02618972827	46	Alternative tree
46	0.270833333333333	5	Alternative tree	-126.72769879263	41	Alternative tree
47	0.895833333333333	15	Alternative tree	-113.412156507668	33	Alternative tree
48	0.895833333333333	15	Alternative tree	-108.71212021521	29	Alternative tree
49	0.895833333333333	15	Alternative tree	-133.51818329985	44	Alternative tree
50	0.895833333333333	15	Alternative tree	-130.366265724306	43	Alternative tree
51	0.354166666666667	10	Alternative tree	-140.070326252145	47	Alternative tree
52	1.02380952380952	16	Alternative tree	-134.562319823726	45	Alternative tree
