clusterID	truncal	treeClust	cpnRemClust	nMuts	SAMPLE	meanCCF	CCF_CI_low	CCF_CI_high	clonality	clone_proportions_default
1	TRUE	FALSE	FALSE	1129	CRUK0052_SU_FLN1	103	100.593413418784	106.41141705556	clonal	0
1	TRUE	FALSE	FALSE	1129	CRUK0052_SU_T1.R1	105	103.246595159047	107.030156866239	clonal	0
1	TRUE	FALSE	FALSE	1129	CRUK0052_SU_T1.R2	98	96.0110700794351	99.8560125493052	clonal	33
1	TRUE	FALSE	FALSE	1129	CRUK0052_SU_T1.R3	103	101.831974329998	105.059036970756	clonal	0
1	TRUE	FALSE	FALSE	1129	CRUK0052_SU_T1.R4	100	97.8857085524741	102.306960615538	clonal	0
2	FALSE	FALSE	FALSE	57	CRUK0052_SU_FLN1	69	66.6141145893955	71.5137977690244	subclonal	29
2	FALSE	FALSE	FALSE	57	CRUK0052_SU_T1.R1	0	0	0	absent	0
2	FALSE	FALSE	FALSE	57	CRUK0052_SU_T1.R2	0	0	0	absent	0
2	FALSE	FALSE	FALSE	57	CRUK0052_SU_T1.R3	0	0	0	absent	0
2	FALSE	FALSE	FALSE	57	CRUK0052_SU_T1.R4	0	0	0	absent	0
3	FALSE	FALSE	FALSE	57	CRUK0052_SU_FLN1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	57	CRUK0052_SU_T1.R1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	57	CRUK0052_SU_T1.R2	0	0	0	absent	0
3	FALSE	FALSE	FALSE	57	CRUK0052_SU_T1.R3	0	0	0	absent	0
3	FALSE	FALSE	FALSE	57	CRUK0052_SU_T1.R4	61	57.300260813849	65.3794295019626	subclonal	61
4	FALSE	FALSE	FALSE	33	CRUK0052_SU_FLN1	105	98.9240326144335	112.115732756291	clonal	0
4	FALSE	FALSE	FALSE	33	CRUK0052_SU_T1.R1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	33	CRUK0052_SU_T1.R2	0	0	0	absent	0
4	FALSE	FALSE	FALSE	33	CRUK0052_SU_T1.R3	0	0	0	absent	0
4	FALSE	FALSE	FALSE	33	CRUK0052_SU_T1.R4	0	0	0	absent	0
5	FALSE	FALSE	FALSE	24	CRUK0052_SU_FLN1	0	0	0	absent	0
5	FALSE	FALSE	FALSE	24	CRUK0052_SU_T1.R1	57	51.6497093695976	63.2569326993512	subclonal	5
5	FALSE	FALSE	FALSE	24	CRUK0052_SU_T1.R2	0	0	0	absent	0
5	FALSE	FALSE	FALSE	24	CRUK0052_SU_T1.R3	92	81.5619208393816	102.508833931792	clonal	0
5	FALSE	FALSE	FALSE	24	CRUK0052_SU_T1.R4	0	0	0	absent	0
6	FALSE	FALSE	FALSE	20	CRUK0052_SU_FLN1	0	0	0	absent	0
6	FALSE	FALSE	FALSE	20	CRUK0052_SU_T1.R1	52	49.848212488373	55.1188678165211	subclonal	12
6	FALSE	FALSE	FALSE	20	CRUK0052_SU_T1.R2	0	0	0	absent	0
6	FALSE	FALSE	FALSE	20	CRUK0052_SU_T1.R3	0	0	0	absent	0
6	FALSE	FALSE	FALSE	20	CRUK0052_SU_T1.R4	0	0	0	absent	0
7	FALSE	FALSE	FALSE	19	CRUK0052_SU_FLN1	0	0	0	absent	0
7	FALSE	FALSE	FALSE	19	CRUK0052_SU_T1.R1	0	0	0	absent	0
7	FALSE	FALSE	FALSE	19	CRUK0052_SU_T1.R2	0	0	0	absent	0
7	FALSE	FALSE	FALSE	19	CRUK0052_SU_T1.R3	97	88.3146852593623	106.643646177403	clonal	31
7	FALSE	FALSE	FALSE	19	CRUK0052_SU_T1.R4	0	0	0	absent	0
8	FALSE	FALSE	FALSE	11	CRUK0052_SU_FLN1	0	0	0	absent	0
8	FALSE	FALSE	FALSE	11	CRUK0052_SU_T1.R1	19	16.5531715777752	20.51697233803	subclonal	19
8	FALSE	FALSE	FALSE	11	CRUK0052_SU_T1.R2	0	0	0	absent	0
8	FALSE	FALSE	FALSE	11	CRUK0052_SU_T1.R3	0	0	0	absent	0
8	FALSE	FALSE	FALSE	11	CRUK0052_SU_T1.R4	0	0	0	absent	0
9	FALSE	FALSE	FALSE	10	CRUK0052_SU_FLN1	93	44.6229540762629	140.650499152602	clonal	0
9	FALSE	FALSE	FALSE	10	CRUK0052_SU_T1.R1	95	69.6875685432577	120.834267256964	clonal	43
9	FALSE	FALSE	FALSE	10	CRUK0052_SU_T1.R2	0	0	0	absent	0
9	FALSE	FALSE	FALSE	10	CRUK0052_SU_T1.R3	103	75.418058057037	129.907965183805	clonal	0
9	FALSE	FALSE	FALSE	10	CRUK0052_SU_T1.R4	79	52.4221443977126	106.193738873338	clonal	0
10	FALSE	FALSE	FALSE	10	CRUK0052_SU_FLN1	0	0	0	absent	NA
10	FALSE	FALSE	FALSE	10	CRUK0052_SU_T1.R1	68	65.839448139199	71.1782000819564	subclonal	NA
10	FALSE	FALSE	FALSE	10	CRUK0052_SU_T1.R2	0	0	0	absent	NA
10	FALSE	FALSE	FALSE	10	CRUK0052_SU_T1.R3	0	0	0	absent	NA
10	FALSE	FALSE	FALSE	10	CRUK0052_SU_T1.R4	0	0	0	absent	NA
11	FALSE	FALSE	FALSE	9	CRUK0052_SU_FLN1	0	0	0	absent	0
11	FALSE	FALSE	FALSE	9	CRUK0052_SU_T1.R1	0	0	0	absent	0
11	FALSE	FALSE	FALSE	9	CRUK0052_SU_T1.R2	67	60.4176428894505	73.7479513320402	subclonal	67
11	FALSE	FALSE	FALSE	9	CRUK0052_SU_T1.R3	0	0	0	absent	0
11	FALSE	FALSE	FALSE	9	CRUK0052_SU_T1.R4	0	0	0	absent	0
