### 370 trees
# tree 1
0	3
17	4
11	6
13	11
0	12
0	13
3	14
13	17
13	18
3	1
13	2
17	5
12	7
14	8
4	9
4	10
11	15
6	16
18	19
# tree 2
13	17
13	11
0	13
0	3
0	12
3	14
17	4
11	6
13	18
13	2
17	5
12	7
14	8
4	9
4	10
11	15
6	16
18	19
0	1
# tree 3
13	17
0	13
0	3
0	12
3	14
17	4
13	11
13	6
13	18
3	1
13	2
17	5
12	7
14	8
4	9
4	10
11	15
6	16
18	19
# tree 4
13	17
0	13
0	3
0	12
3	14
17	4
13	11
0	6
13	18
3	1
13	2
17	5
12	7
14	8
4	9
4	10
11	15
6	16
18	19
# tree 5
13	17
13	11
0	13
0	3
0	12
17	4
11	6
13	18
3	14
3	1
13	2
17	5
12	7
4	9
4	10
11	15
6	16
18	19
0	8
# tree 6
13	17
13	11
0	13
0	3
0	12
17	4
11	6
13	18
3	14
3	1
13	2
17	5
12	7
4	9
4	10
11	15
6	16
18	19
3	8
# tree 7
13	17
13	11
0	13
0	3
0	12
3	14
17	4
11	6
13	18
3	1
13	2
17	5
12	7
14	8
4	10
11	15
6	16
18	19
17	9
# tree 8
13	17
13	11
0	13
0	3
0	12
3	14
17	4
11	6
13	18
3	1
13	2
17	5
12	7
14	8
4	10
11	15
6	16
18	19
0	9
# tree 9
13	17
13	11
0	13
0	3
0	12
3	14
17	4
11	6
13	18
3	1
13	2
17	5
12	7
14	8
4	10
11	15
6	16
18	19
13	9
# tree 10
13	17
13	11
0	13
0	3
0	12
3	14
17	4
11	6
13	18
3	1
13	2
17	5
12	7
14	8
4	9
11	15
6	16
18	19
17	10
# tree 11
13	17
13	11
0	13
0	3
0	12
3	14
17	4
11	6
13	18
17	5
3	1
13	2
12	7
14	8
4	9
11	15
6	16
18	19
5	10
# tree 12
13	17
0	11
0	3
0	13
0	12
3	14
17	4
11	6
13	18
3	1
13	2
17	5
12	7
14	8
4	9
4	10
11	15
6	16
18	19
# tree 13
13	17
13	11
0	13
0	3
0	12
3	14
17	4
11	6
13	18
3	1
13	2
17	5
12	7
14	8
4	9
4	10
6	16
18	19
13	15
# tree 14
13	17
13	11
0	13
0	3
0	12
3	14
17	4
11	6
13	18
3	1
13	2
17	5
12	7
14	8
4	9
4	10
6	16
18	19
0	15
# tree 15
13	17
13	11
0	13
0	3
0	12
3	14
17	4
13	18
11	6
3	1
13	2
17	5
12	7
14	8
4	9
4	10
11	15
18	19
11	16
# tree 16
13	17
13	11
0	13
0	3
0	12
3	14
17	4
13	18
11	15
11	6
3	1
13	2
17	5
12	7
14	8
4	9
4	10
18	19
15	16
# tree 17
13	17
13	11
0	13
0	3
0	12
3	14
17	4
11	6
13	18
3	1
13	2
17	5
12	7
14	8
4	9
4	10
11	15
6	16
13	19
# tree 18
0	13
13	17
13	11
0	3
0	12
17	4
11	6
13	18
3	14
3	1
13	2
17	5
12	7
4	10
11	15
6	16
18	19
3	8
17	9
# tree 19
0	13
13	17
13	11
0	3
0	12
17	4
11	6
13	18
3	14
3	1
13	2
17	5
12	7
4	10
11	15
6	16
18	19
3	8
0	9
# tree 20
0	13
13	17
13	11
0	3
0	12
17	4
11	6
13	18
3	14
3	1
13	2
17	5
12	7
4	10
11	15
6	16
18	19
3	8
13	9
# tree 21
0	13
13	17
13	11
0	3
0	12
17	4
11	6
13	18
3	14
3	1
13	2
17	5
12	7
4	9
11	15
6	16
18	19
3	8
17	10
# tree 22
0	13
13	17
13	11
0	3
0	12
17	4
11	6
13	18
3	14
3	1
13	2
17	5
12	7
4	9
11	15
6	16
18	19
3	8
0	10
# tree 23
0	13
13	17
0	11
0	3
0	12
17	4
11	6
13	18
3	14
3	1
13	2
17	5
12	7
4	9
4	10
11	15
6	16
18	19
3	8
