treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.904761904761905	2	Alternative tree	-96.1190270845527	1	Highest edge probability tree
2	1.02222222222222	31	Alternative tree	-486.933222973077	880	Alternative tree
3	1.07777777777778	59	Alternative tree	-486.933222973077	880	Alternative tree
4	1.11666666666667	75	Alternative tree	-129.070290127544	107	Alternative tree
5	1.05555555555556	45	Alternative tree	-177.997938861537	663	Alternative tree
6	0.95	10	Alternative tree	-177.997938861537	663	Alternative tree
7	0.95	10	Alternative tree	-118.492709984079	50	Alternative tree
8	0.961111111111111	14	Alternative tree	-134.964876517875	152	Alternative tree
9	0.955555555555555	12	Alternative tree	-128.962513390057	106	Alternative tree
10	0.95	10	Alternative tree	-128.962513390057	106	Alternative tree
11	0.863636363636364	1	Lowest SCE tree	-105.346971835399	10	Alternative tree
12	0.994444444444444	21	Alternative tree	-140.398855417006	220	Alternative tree
13	0.95	10	Alternative tree	-107.050176612419	14	Alternative tree
14	0.983333333333333	18	Alternative tree	-101.481661510711	5	Alternative tree
15	1	22	Alternative tree	-123.165773409825	73	Alternative tree
16	1.00555555555556	25	Alternative tree	-123.165773409825	73	Alternative tree
17	0.95	10	Alternative tree	-123.165773409825	73	Alternative tree
18	0.977777777777778	16	Alternative tree	-104.781168219209	8	Alternative tree
19	0.994444444444444	21	Alternative tree	-100.568068385722	3	Alternative tree
20	0.978835978835979	17	Alternative tree	-115.794460932124	40	Alternative tree
21	0.904761904761905	2	Alternative tree	-99.624446017866	2	Alternative tree
22	0.863636363636364	1	Lowest SCE tree	-116.155693010715	41	Alternative tree
23	0.973544973544973	15	Alternative tree	-170.572452412688	595	Alternative tree
24	0.978835978835979	17	Alternative tree	-170.572452412688	595	Alternative tree
25	0.984126984126984	19	Alternative tree	-108.708259844627	16	Alternative tree
26	1.06349206349206	52	Alternative tree	-101.114919042952	4	Alternative tree
27	0.95	10	Alternative tree	-117.862581731578	48	Alternative tree
28	0.988888888888889	20	Alternative tree	-134.964876517875	152	Alternative tree
29	1.02777777777778	34	Alternative tree	-134.964876517875	152	Alternative tree
30	0.973544973544973	15	Alternative tree	-496.161167723923	881	Alternative tree
31	1.02645502645503	33	Alternative tree	-496.161167723923	881	Alternative tree
32	1.06349206349206	52	Alternative tree	-138.29823487839	191	Alternative tree
33	0.947089947089947	9	Alternative tree	-149.626800167852	324	Alternative tree
34	0.904761904761905	2	Alternative tree	-116.278121363266	42	Alternative tree
35	0.936507936507937	7	Alternative tree	-110.709606261557	25	Alternative tree
36	0.952380952380952	11	Alternative tree	-132.393718160671	128	Alternative tree
37	0.957671957671958	13	Alternative tree	-132.393718160671	128	Alternative tree
38	0.904761904761905	2	Alternative tree	-132.393718160671	128	Alternative tree
39	0.931216931216931	5	Alternative tree	-114.009112970055	33	Alternative tree
40	0.947089947089947	9	Alternative tree	-109.796013136568	21	Alternative tree
41	0.934343434343434	6	Alternative tree	-125.022405682971	82	Alternative tree
42	0.863636363636364	1	Lowest SCE tree	-108.852390768712	17	Alternative tree
43	1.00529100529101	23	Alternative tree	-187.225883612383	737	Alternative tree
44	0.904761904761905	2	Alternative tree	-187.225883612383	737	Alternative tree
45	0.904761904761905	2	Alternative tree	-127.720654734925	96	Alternative tree
46	0.915343915343915	4	Alternative tree	-144.192821268721	265	Alternative tree
47	0.904761904761905	2	Alternative tree	-127.090526482424	91	Alternative tree
48	0.941798941798942	8	Alternative tree	-144.192821268721	265	Alternative tree
49	0.978835978835979	17	Alternative tree	-144.192821268721	265	Alternative tree
50	0.91005291005291	3	Alternative tree	-138.190458140903	189	Alternative tree
51	0.904761904761905	2	Alternative tree	-138.190458140903	189	Alternative tree
52	1.22222222222222	142	Alternative tree	-173.350118459997	626	Alternative tree
53	1.17543859649123	114	Alternative tree	-140.001439655411	216	Alternative tree
54	1.21052631578947	137	Alternative tree	-134.432924553703	148	Alternative tree
55	1.2280701754386	145	Alternative tree	-156.117036452816	402	Alternative tree
56	1.23391812865497	148	Alternative tree	-156.117036452816	402	Alternative tree
57	1.17543859649123	114	Alternative tree	-156.117036452816	402	Alternative tree
58	1.2046783625731	132	Alternative tree	-137.732431262201	181	Alternative tree
59	1.22222222222222	142	Alternative tree	-133.519331428714	138	Alternative tree
60	1.19444444444444	125	Alternative tree	-148.745723975116	312	Alternative tree
61	1.11666666666667	75	Alternative tree	-132.575709060858	131	Alternative tree
62	1.28333333333333	174	Alternative tree	-134.066182085944	144	Alternative tree
63	1.28654970760234	180	Alternative tree	-210.949201904529	841	Alternative tree
64	1.17543859649123	114	Alternative tree	-210.949201904529	841	Alternative tree
65	1.17543859649123	114	Alternative tree	-151.443973027071	346	Alternative tree
66	1.11666666666667	75	Alternative tree	-167.916139560867	557	Alternative tree
67	1.17543859649123	114	Alternative tree	-150.813844774569	338	Alternative tree
68	1.21637426900585	140	Alternative tree	-167.916139560867	557	Alternative tree
69	1.29239766081871	184	Alternative tree	-167.916139560867	557	Alternative tree
70	1.1812865497076	118	Alternative tree	-161.913776433049	476	Alternative tree
