clusterID	truncal	treeClust	cpnRemClust	nMuts	SAMPLE	meanCCF	CCF_CI_low	CCF_CI_high	clonality	clone_proportions_default
1	TRUE	FALSE	FALSE	818	CRUK0256_SU_FLN1	94	93.0158344465397	95.8378140614145	clonal	0
1	TRUE	FALSE	FALSE	818	CRUK0256_SU_LN1	98	97.3603073897849	99.5836710690433	clonal	0
1	TRUE	FALSE	FALSE	818	CRUK0256_SU_T1.R1	96	94.8687736230857	97.6603393427071	clonal	0
1	TRUE	FALSE	FALSE	818	CRUK0256_SU_T1.R2	99	97.6876976749493	99.3674793552937	clonal	0
1	TRUE	FALSE	FALSE	818	CRUK0256_SU_T1.R3	105	102.63266645117	106.891005981179	clonal	0
2	FALSE	FALSE	FALSE	45	CRUK0256_SU_FLN1	0	0	0	absent	0
2	FALSE	FALSE	FALSE	45	CRUK0256_SU_LN1	0	0	0	absent	0
2	FALSE	FALSE	FALSE	45	CRUK0256_SU_T1.R1	0	0	0	absent	0
2	FALSE	FALSE	FALSE	45	CRUK0256_SU_T1.R2	0	0	0	absent	0
2	FALSE	FALSE	FALSE	45	CRUK0256_SU_T1.R3	61	57.2444300794112	63.9547635441437	subclonal	36
3	FALSE	FALSE	FALSE	43	CRUK0256_SU_FLN1	69	64.3355218180074	73.6228370440707	subclonal	NA
3	FALSE	FALSE	FALSE	43	CRUK0256_SU_LN1	73	69.315420098398	76.2510700282668	subclonal	NA
3	FALSE	FALSE	FALSE	43	CRUK0256_SU_T1.R1	72	67.3574433082435	77.443319543664	subclonal	NA
3	FALSE	FALSE	FALSE	43	CRUK0256_SU_T1.R2	67	63.6486174175947	70.4778776664101	subclonal	NA
3	FALSE	FALSE	FALSE	43	CRUK0256_SU_T1.R3	110	100.312876074016	119.797502186311	clonal	NA
4	FALSE	FALSE	FALSE	40	CRUK0256_SU_FLN1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	40	CRUK0256_SU_LN1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	40	CRUK0256_SU_T1.R1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	40	CRUK0256_SU_T1.R2	0	0	0	absent	0
4	FALSE	FALSE	FALSE	40	CRUK0256_SU_T1.R3	103	94.1816292178413	112.589786956841	clonal	39
